	WP_id	cds	OG	KO id	KO description
Leaf1|267	WP_056007287.1	cds1246	OG0002385	K07243	FTR; high-affinity iron transporter
Leaf1|268	WP_056007297.1	cds1250	OG0000921	K06207	typA; GTP-binding protein
Leaf1|269	WP_056007303.1	cds1252	OG0000036	K02033	ABC.PE.P; peptide/nickel transport system permease protein
Leaf1|270	WP_056007346.1	cds1269			
Leaf1|271	WP_056007354.1	cds1272	OG0001154		
Leaf1|272	WP_056007356.1	cds1273	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
Leaf1|273	WP_056007380.1	cds1282	OG0000715	K01624	FBA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
Leaf1|274	WP_056007383.1	cds1283			
Leaf1|275	WP_056007389.1	cds1286	OG0001444	K03602	xseB; exodeoxyribonuclease VII small subunit [EC:3.1.11.6]
Leaf1|276	WP_056007395.1	cds1288	OG0000279	K01673	cynT; carbonic anhydrase [EC:4.2.1.1]
Leaf1|277	WP_056007401.1	cds1293	OG0000651	K00806	uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31]
Leaf1|278	WP_056007403.1	cds1294	OG0001021	K11068	hlyIII; hemolysin III
Leaf1|279	WP_056007406.1	cds1295			
Leaf1|280	WP_056007416.1	cds1299	OG0000242	K01754	E4.3.1.19; threonine dehydratase [EC:4.3.1.19]
Leaf1|281	WP_056007448.1	cds1314	OG0006155	K09009	uncharacterized protein
Leaf1|282	WP_056007451.1	cds1315	OG0006156		
Leaf1|283	WP_056007454.1	cds1316	OG0000591	K01689	ENO; enolase [EC:4.2.1.11]
Leaf1|284	WP_056007476.1	cds1325	OG0000891	K01056	PTH1; peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]
Leaf1|285	WP_056007478.1	cds1326	OG0001048	K02897	RP-L25; large subunit ribosomal protein L25
Leaf1|286	WP_056007481.1	cds1328	OG0000475	K00033	PGD; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]
Leaf1|287	WP_056007484.1	cds1329	OG0000599	K00948	PRPS; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
Leaf1|288	WP_056007489.1	cds1331	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
Leaf1|289	WP_056007493.1	cds1332	OG0000275	K02072	metI; D-methionine transport system permease protein
Leaf1|290	WP_056007508.1	cds1337	OG0001341		
Leaf1|291	WP_056007511.1	cds1338	OG0000307	K07029	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]
Leaf1|292	WP_056007513.1	cds1339	OG0005057	K00803	AGPS; alkyldihydroxyacetonephosphate synthase [EC:2.5.1.26]
Leaf1|293	WP_056007516.1	cds1340	OG0000252	K00655	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
Leaf1|294	WP_056007521.1	cds1342			
Leaf1|295	WP_056007527.1	cds1344			
Leaf1|296	WP_056007536.1	cds1347	OG0000821	K02528	ksgA; 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]
Leaf1|297	WP_056007542.1	cds1349	OG0000914	K01874	MARS; methionyl-tRNA synthetase [EC:6.1.1.10]
Leaf1|298	WP_056007552.1	cds1354	OG0000070	K01758	CTH; cystathionine gamma-lyase [EC:4.4.1.1]
Leaf1|299	WP_056007572.1	cds1362	OG0000153	K05846	opuBD; osmoprotectant transport system permease protein
Leaf1|300	WP_056007581.1	cds1365	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf1|301	WP_056007592.1	cds1369	OG0003116		
Leaf1|302	WP_056007595.1	cds1370			
Leaf1|303	WP_056007606.1	cds1375	OG0001606		
Leaf1|304	WP_056007609.1	cds1376			
Leaf1|305	WP_056007612.1	cds1377	OG0000422	K00526	E1.17.4.1B; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]
Leaf1|306	WP_056007615.1	cds1380	OG0001431	K06191	nrdH; glutaredoxin-like protein NrdH
Leaf1|307	WP_056007632.1	cds1386	OG0000449	K07807	uncharacterized protein
Leaf1|308	WP_056007635.1	cds1387	OG0002081		
Leaf1|309	WP_056007641.1	cds1390	OG0001634	K01785	galM; aldose 1-epimerase [EC:5.1.3.3]
Leaf1|310	WP_056007653.1	cds1395	OG0003952		
Leaf1|311	WP_056007655.1	cds1396			
Leaf1|312	WP_056007664.1	cds1400	OG0000420	K00963	UGP2; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]
Leaf1|313	WP_056007667.1	cds1402	OG0002255		
Leaf1|314	WP_056007672.1	cds1404			
Leaf1|315	WP_056007675.1	cds1405	OG0002794		
Leaf1|316	WP_056007686.1	cds1412	OG0002291	K07702	dpiA; two-component system, CitB family, response regulator CitB
Leaf1|317	WP_056007689.1	cds1413	OG0000473	K16137	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
Leaf1|318	WP_056007693.1	cds1414	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
Leaf1|319	WP_056007696.1	cds1415	OG0002795	K07451	mcrA; 5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]
Leaf1|320	WP_056007705.1	cds1420	OG0006157	K03704	cspA; cold shock protein (beta-ribbon, CspA family)
Leaf1|321	WP_056007713.1	cds1423	OG0005097	K10843	ERCC3; DNA excision repair protein ERCC-3 [EC:3.6.4.12]
Leaf1|322	WP_056007716.1	cds1424	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf1|323	WP_056007719.1	cds1425	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf1|324	WP_056007722.1	cds1426	OG0006158		
Leaf1|325	WP_056007724.1	cds1427	OG0000764	K04077	groEL; chaperonin GroEL
Leaf1|326	WP_056007727.1	cds1428	OG0000042	K03704	cspA; cold shock protein (beta-ribbon, CspA family)
Leaf1|327	WP_056007733.1	cds1430	OG0006159		
Leaf1|328	WP_056007736.1	cds1432	OG0001111		
Leaf1|329	WP_056007742.1	cds1435	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf1|330	WP_056007745.1	cds1436	OG0006160		
Leaf1|331	WP_056007749.1	cds1437	OG0000302	K03218	rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
Leaf1|332	WP_056007753.1	cds1438	OG0001006	K01883	CARS; cysteinyl-tRNA synthetase [EC:6.1.1.16]
Leaf1|333	WP_056007762.1	cds1441	OG0004426	K07736	carD; CarD family transcriptional regulator
Leaf1|334	WP_056007765.1	cds1442	OG0006161		
Leaf1|335	WP_056007768.1	cds1443	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf1|336	WP_056007771.1	cds1444	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf1|337	WP_056007773.1	cds1445	OG0001284	K02039	phoU; phosphate transport system protein
Leaf1|338	WP_056007781.1	cds1448	OG0000123	K02226	cobC; alpha-ribazole phosphatase [EC:3.1.3.73]
Leaf1|339	WP_056007784.1	cds1449	OG0006162		
Leaf1|340	WP_056007810.1	cds1459	OG0001588	K02037	pstC; phosphate transport system permease protein
Leaf1|341	WP_056007812.1	cds1460	OG0000647	K02038	pstA; phosphate transport system permease protein
Leaf1|342	WP_056007815.1	cds1461	OG0000646	K02036	pstB; phosphate transport system ATP-binding protein [EC:7.3.2.1]
Leaf1|343	WP_056007821.1	cds1464	OG0006163		
Leaf1|344	WP_056007864.1	cds1466	OG0002688		
Leaf1|345	WP_056007881.1	cds1472	OG0003953	K00965	galT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]
Leaf1|346	WP_056007889.1	cds1475	OG0000237	K00600	glyA; glycine hydroxymethyltransferase [EC:2.1.2.1]
Leaf1|347	WP_056007896.1	cds1478	OG0001939		
Leaf1|348	WP_056007929.1	cds1488	OG0003117	K02760	PTS-Cel-EIIB; PTS system, cellobiose-specific IIB component [EC:2.7.1.196 2.7.1.205]
Leaf1|349	WP_056007933.1	cds1490	OG0000016	K07729	putative transcriptional regulator
Leaf1|350	WP_056007939.1	cds1492	OG0002082	K02564	nagB; glucosamine-6-phosphate deaminase [EC:3.5.99.6]
Leaf1|351	WP_056007952.1	cds1497	OG0000046	K02025	ABC.MS.P; multiple sugar transport system permease protein
Leaf1|352	WP_056007958.1	cds1499	OG0006164	K00031	IDH1; isocitrate dehydrogenase [EC:1.1.1.42]
Leaf1|353	WP_056007961.1	cds1500	OG0001850	K00657	speG; diamine N-acetyltransferase [EC:2.3.1.57]
Leaf1|354	WP_056007973.1	cds1504	OG0000021	K06147	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
Leaf1|355	WP_056007979.1	cds1506	OG0006165		
Leaf1|356	WP_056007988.1	cds1509	OG0000785	K11175	purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]
Leaf1|357	WP_056008012.1	cds1518	OG0003118		
Leaf1|358	WP_056008015.1	cds1519	OG0000975	K01951	guaA; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
Leaf1|359	WP_056008027.1	cds1523	OG0004434	K07228	TrkA domain protein
Leaf1|360	WP_056008033.1	cds1526	OG0000976	K00088	IMPDH; IMP dehydrogenase [EC:1.1.1.205]
Leaf1|361	WP_056008035.1	cds1528	OG0000652	K01998	livM; branched-chain amino acid transport system permease protein
Leaf1|362	WP_056008041.1	cds1530	OG0000065	K06861	lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]
Leaf1|363	WP_056008047.1	cds1534	OG0001112	K04078	groES; chaperonin GroES
Leaf1|364	WP_056008049.1	cds1535	OG0003954		
Leaf1|365	WP_056008052.1	cds1536	OG0004435		
Leaf1|366	WP_056008061.1	cds1540	OG0000926	K06925	tsaE; tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
Leaf1|367	WP_056008067.1	cds1542	OG0003119	K00997	acpS; holo-[acyl-carrier protein] synthase [EC:2.7.8.7]
Leaf1|368	WP_056008076.1	cds1546	OG0001054	K02996	RP-S9; small subunit ribosomal protein S9
Leaf1|369	WP_056008079.1	cds1547	OG0000899	K02871	RP-L13; large subunit ribosomal protein L13
Leaf1|370	WP_056008091.1	cds1551	OG0000955	K03040	rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
Leaf1|371	WP_056008094.1	cds1552	OG0001087	K02948	RP-S11; small subunit ribosomal protein S11
Leaf1|372	WP_056008097.1	cds1553	OG0001088	K02952	RP-S13; small subunit ribosomal protein S13
Leaf1|373	WP_056008099.1	cds1556	OG0000154	K00826	E2.6.1.42; branched-chain amino acid aminotransferase [EC:2.6.1.42]
Leaf1|374	WP_056008105.1	cds1559	OG0001089	K03076	secY; preprotein translocase subunit SecY
Leaf1|375	WP_056008107.1	cds1562	OG0000957	K02988	RP-S5; small subunit ribosomal protein S5
Leaf1|376	WP_056008110.1	cds1563	OG0000958	K02881	RP-L18; large subunit ribosomal protein L18
Leaf1|377	WP_056008113.1	cds1564	OG0001091	K02933	RP-L6; large subunit ribosomal protein L6
Leaf1|378	WP_056008118.1	cds1565	OG0001092	K02994	RP-S8; small subunit ribosomal protein S8
Leaf1|379	WP_056008119.1	cds1566	OG0001094	K02931	RP-L5; large subunit ribosomal protein L5
Leaf1|380	WP_056008121.1	cds1567	OG0001095	K02895	RP-L24; large subunit ribosomal protein L24
Leaf1|381	WP_056008123.1	cds1568	OG0001096	K02874	RP-L14; large subunit ribosomal protein L14
Leaf1|382	WP_056008125.1	cds1569	OG0001097	K02961	RP-S17; small subunit ribosomal protein S17
Leaf1|383	WP_056008128.1	cds1570	OG0000959	K02904	RP-L29; large subunit ribosomal protein L29
Leaf1|384	WP_056008131.1	cds1571	OG0000960	K02878	RP-L16; large subunit ribosomal protein L16
Leaf1|385	WP_056008134.1	cds1572	OG0001098	K02982	RP-S3; small subunit ribosomal protein S3
Leaf1|386	WP_056008137.1	cds1573	OG0000961	K02890	RP-L22; large subunit ribosomal protein L22
Leaf1|387	WP_056008140.1	cds1574	OG0001099	K02965	RP-S19; small subunit ribosomal protein S19
Leaf1|388	WP_056008143.1	cds1575	OG0001100	K02886	RP-L2; large subunit ribosomal protein L2
Leaf1|389	WP_056008147.1	cds1576	OG0000962	K02892	RP-L23; large subunit ribosomal protein L23
Leaf1|390	WP_056008154.1	cds1578	OG0001102	K02906	RP-L3; large subunit ribosomal protein L3
Leaf1|391	WP_056008160.1	cds1581	OG0000679	K02358	tuf; elongation factor Tu
Leaf1|392	WP_056008163.1	cds1582	OG0000680	K02355	fusA; elongation factor G
Leaf1|393	WP_056008166.1	cds1583	OG0001104	K02992	RP-S7; small subunit ribosomal protein S7
Leaf1|394	WP_056008169.1	cds1584	OG0001105	K02950	RP-S12; small subunit ribosomal protein S12
Leaf1|395	WP_056008174.1	cds1586			
Leaf1|396	WP_056008184.1	cds1589	OG0000151	K03924	moxR; MoxR-like ATPase [EC:3.6.3.-]
Leaf1|397	WP_056008201.1	cds1594	OG0000809	K20074	prpC; PPM family protein phosphatase [EC:3.1.3.16]
Leaf1|398	WP_056008204.1	cds1595			
Leaf1|399	WP_056008207.1	cds1596	OG0004436		
Leaf1|400	WP_056008210.1	cds1597			
Leaf1|401	WP_056008213.1	cds1598			
Leaf1|402	WP_056008215.1	cds1599			
Leaf1|403	WP_056008241.1	cds1610	OG0000963	K03046	rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
Leaf1|404	WP_056008244.1	cds1611	OG0000964	K03043	rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
Leaf1|405	WP_056008258.1	cds1617			
Leaf1|406	WP_056008274.1	cds1626			
Leaf1|407	WP_056008281.1	cds1629	OG0000164	K01714	dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
Leaf1|408	WP_056008287.1	cds1631	OG0002284		
Leaf1|409	WP_056008302.1	cds1637	OG0000015	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
Leaf1|410	WP_056008304.1	cds1638	OG0000036	K02033	ABC.PE.P; peptide/nickel transport system permease protein
Leaf1|411	WP_056008317.1	cds1644	OG0006166		
Leaf1|412	WP_056008349.1	cds1656	OG0002796		
Leaf1|413	WP_056008389.1	cds1669			
Leaf1|414	WP_056008403.1	cds1674	OG0000947	K04485	radA; DNA repair protein RadA/Sms
Leaf1|415	WP_056008407.1	cds1676	OG0006167		
Leaf1|416	WP_056008417.1	cds1682	OG0006168		
Leaf1|417	WP_056008419.1	cds1685	OG0000864	K04567	KARS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]
Leaf1|418	WP_056008427.1	cds1690			
Leaf1|419	WP_056008430.1	cds1691	OG0000394	K00950	folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]
Leaf1|420	WP_056008438.1	cds1696	OG0000904	K00760	hprT; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]
Leaf1|421	WP_056008441.1	cds1698	OG0000761	K01507	ppa; inorganic pyrophosphatase [EC:3.6.1.1]
Leaf1|422	WP_056008461.1	cds1708	OG0001396	K02020	modA; molybdate transport system substrate-binding protein
Leaf1|423	WP_056008464.1	cds1709	OG0001647		
Leaf1|424	WP_056008485.1	cds1716			
Leaf1|425	WP_056008488.1	cds1717	OG0002782		
Leaf1|426	WP_056008491.1	cds1718			
Leaf1|427	WP_056008494.1	cds1719	OG0000016	K07729	putative transcriptional regulator
Leaf1|428	WP_056008504.1	cds1722	OG0001012	K03893	arsB; arsenical pump membrane protein
Leaf1|429	WP_056008513.1	cds1728	OG0001535	K00995	pgsA; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]
Leaf1|430	WP_056008516.1	cds1729	OG0001206	K03272	gmhC; D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]
Leaf1|431	WP_056008519.1	cds1730	OG0000201	K22278	pdgA; peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]
Leaf1|432	WP_056008522.1	cds1731	OG0001571	K01259	pip; proline iminopeptidase [EC:3.4.11.5]
Leaf1|433	WP_056008590.1	cds1748	OG0002292		
Leaf1|434	WP_056008626.1	cds1760	OG0001416		
Leaf1|435	WP_056008629.1	cds1761	OG0000109		
Leaf1|436	WP_056008642.1	cds1765	OG0000055	K03574	mutT; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
Leaf1|437	WP_056008660.1	cds1773	OG0003602	K07149	uncharacterized protein
Leaf1|438	WP_056008663.1	cds1774	OG0000082	K11103	dctA; aerobic C4-dicarboxylate transport protein
Leaf1|439	WP_056008668.1	cds1777			
Leaf1|440	WP_056008676.1	cds1780			
Leaf1|441	WP_056008678.1	cds1781	OG0004437		
Leaf1|442	WP_056008686.1	cds1784	OG0004438		
Leaf1|443	WP_056008691.1	cds1786	OG0002792		
Leaf1|444	WP_056008696.1	cds1788	OG0000533	K06199	crcB; fluoride exporter
Leaf1|445	WP_056008702.1	cds1792	OG0006169		
Leaf1|446	WP_056008731.1	cds1805			
Leaf1|447	WP_056008746.1	cds1812	OG0005098		
Leaf1|448	WP_056008754.1	cds1815	OG0000516	K01952	purL; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
Leaf1|449	WP_056008777.1	cds1824	OG0005099		
Leaf1|450	WP_056008783.1	cds1826	OG0005100		
Leaf1|451	WP_056008787.1	cds1827	OG0005101		
Leaf1|452	WP_056008790.1	cds1828	OG0005102		
Leaf1|453	WP_056008793.1	cds1829	OG0003603		
Leaf1|454	WP_056008796.1	cds1830	OG0000516	K01952	purL; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
Leaf1|455	WP_056008827.1	cds1841	OG0000069	K16137	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
Leaf1|456	WP_056008835.1	cds1844	OG0000060	K00344	qor; NADPH2:quinone reductase [EC:1.6.5.5]
Leaf1|457	WP_056008838.1	cds1845	OG0000041	K17317	gtsC; glucose/mannose transport system permease protein
Leaf1|458	WP_056008845.1	cds1847	OG0000143	K02027	ABC.MS.S; multiple sugar transport system substrate-binding protein
Leaf1|459	WP_056008848.1	cds1849	OG0000052	K05799	pdhR; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex
Leaf1|460	WP_056008853.1	cds1851	OG0002797	K04092	tyrA1; chorismate mutase [EC:5.4.99.5]
Leaf1|461	WP_056008873.1	cds1863	OG0001505	K02055	ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein
Leaf1|462	WP_056008884.1	cds1867	OG0000929	K01939	purA; adenylosuccinate synthase [EC:6.3.4.4]
Leaf1|463	WP_056008893.1	cds1869	OG0006170		
Leaf1|464	WP_056008898.1	cds1873			
Leaf1|465	WP_056008903.1	cds1875	OG0002798	K02566	nagD; NagD protein
Leaf1|466	WP_056008912.1	cds1879	OG0000724	K00762	pyrE; orotate phosphoribosyltransferase [EC:2.4.2.10]
Leaf1|467	WP_056008918.1	cds1881	OG0000071	K01915	glnA; glutamine synthetase [EC:6.3.1.2]
Leaf1|468	WP_056008924.1	cds1883	OG0000008	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
Leaf1|469	WP_056008928.1	cds1885	OG0000052	K05799	pdhR; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex
Leaf1|470	WP_056008937.1	cds1890	OG0000029	K16235	mmuP; S-methylmethionine transporter
Leaf1|471	WP_056008942.1	cds1893	OG0000995	K07119	uncharacterized protein
Leaf1|472	WP_056008947.1	cds1895	OG0000525	K16137	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
Leaf1|473	WP_056008951.1	cds1898	OG0000125	K15554	ssuC; sulfonate transport system permease protein
Leaf1|474	WP_056008962.1	cds1903	OG0000009	K07687	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
Leaf1|475	WP_056008965.1	cds1904	OG0000044	K19265	gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]
Leaf1|476	WP_056008968.1	cds1905	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf1|477	WP_056008981.1	cds1913	OG0000184	K01895	ACSS; acetyl-CoA synthetase [EC:6.2.1.1]
Leaf1|478	WP_056008991.1	cds1916			
Leaf1|479	WP_056009017.1	cds1928	OG0001426	K02193	ccmA; heme exporter protein A [EC:3.6.3.41]
Leaf1|480	WP_056009031.1	cds1933	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf1|481	WP_056009042.1	cds1938	OG0000050	K19591	cueR; MerR family transcriptional regulator, copper efflux regulator
Leaf1|482	WP_056009052.1	cds1941	OG0000348	K04043	dnaK; molecular chaperone DnaK
Leaf1|483	WP_056009071.1	cds1950	OG0002799	K18334	fucD; L-fuconate dehydratase [EC:4.2.1.68]
Leaf1|484	WP_056009084.1	cds1956	OG0000015	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
Leaf1|485	WP_056009092.1	cds1961	OG0002182		
Leaf1|486	WP_056009095.1	cds1962			
Leaf1|487	WP_056009101.1	cds1964			
Leaf1|488	WP_056009120.1	cds1972			
Leaf1|489	WP_056009122.1	cds1973	OG0001291	K01494	dcd; dCTP deaminase [EC:3.5.4.13]
Leaf1|490	WP_056009158.1	cds1988			
Leaf1|491	WP_056009160.1	cds1989	OG0000555		
Leaf1|492	WP_056009170.1	cds1993	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
Leaf1|493	WP_056009199.1	cds2008	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
Leaf1|494	WP_056009220.1	cds2021	OG0000265	K07058	membrane protein
Leaf1|495	WP_056009222.1	cds2022	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf1|496	WP_056009232.1	cds2027	OG0000477	K04047	dps; starvation-inducible DNA-binding protein
Leaf1|497	WP_056009234.1	cds2028	OG0002534		
Leaf1|498	WP_056009237.1	cds2030	OG0002534		
Leaf1|499	WP_056009243.1	cds2034	OG0000015	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
Leaf1|500	WP_056009249.1	cds2037	OG0000069	K16137	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
Leaf1|501	WP_056009271.1	cds2050			
Leaf1|502	WP_056009273.1	cds2052	OG0002534		
Leaf1|503	WP_056009275.1	cds2053			
Leaf1|504	WP_056009277.1	cds2054			
Leaf1|505	WP_056009279.1	cds2055			
Leaf1|506	WP_056009281.1	cds2056	OG0002534		
Leaf1|507	WP_056009283.1	cds2057	OG0005103		
Leaf1|508	WP_056009285.1	cds2059	OG0000490		
Leaf1|509	WP_056009308.1	cds2075	OG0000018	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
Leaf1|510	WP_056009312.1	cds2077	OG0003955	K09703	uncharacterized protein
Leaf1|511	WP_056009323.1	cds2084	OG0001658		
Leaf1|512	WP_056009334.1	cds2091	OG0004439		
Leaf1|513	WP_056009336.1	cds2092			
Leaf1|514	WP_056009340.1	cds2095	OG0001184	K01548	kdpC; K+-transporting ATPase ATPase C chain [EC:3.6.3.12]
Leaf1|515	WP_056009342.1	cds2096	OG0000883	K07646	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]
Leaf1|516	WP_056009346.1	cds2098	OG0003120		
Leaf1|517	WP_056009355.1	cds2103	OG0000108	K20938	ladA; long-chain alkane monooxygenase [EC:1.14.14.28]
Leaf1|518	WP_056009367.1	cds2112	OG0000009	K07687	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
Leaf1|519	WP_056009376.1	cds2118			
Leaf1|520	WP_056009396.1	cds2126	OG0000033	K03790	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]
Leaf1|521	WP_056009398.1	cds2127			
Leaf1|522	WP_056009400.1	cds2128	OG0003116		
Leaf1|523	WP_056009402.1	cds2129			
Leaf1|524	WP_056009404.1	cds2130	OG0000219	K01451	hipO; hippurate hydrolase [EC:3.5.1.32]
Leaf1|525	WP_056009406.1	cds2132	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf1|526	WP_056009418.1	cds2140	OG0006171		
Leaf1|527	WP_056009426.1	cds2144	OG0002535	K14761	ybcJ; ribosome-associated protein
Leaf1|528	WP_056009439.1	cds2153	OG0000440	K05791	terZ; tellurium resistance protein TerZ
Leaf1|529	WP_056009444.1	cds2155	OG0000069	K16137	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
Leaf1|530	WP_056009446.1	cds2156	OG0000619	K03321	TC.SULP; sulfate permease, SulP family
