	WP_id	cds	OG	KO id	KO description
Leaf155|273	WP_062425164.1	cds1683	OG0000680	K02355	fusA; elongation factor G
Leaf155|274	WP_062425165.1	cds1684	OG0001104	K02992	RP-S7; small subunit ribosomal protein S7
Leaf155|275	WP_062425171.1	cds1692	OG0001106	K02935	RP-L7; large subunit ribosomal protein L7/L12
Leaf155|276	WP_062425172.1	cds1693	OG0001107	K02864	RP-L10; large subunit ribosomal protein L10
Leaf155|277	WP_062425173.1	cds1694	OG0000965	K02863	RP-L1; large subunit ribosomal protein L1
Leaf155|278	WP_062425174.1	cds1696	OG0000966	K02601	nusG; transcriptional antiterminator NusG
Leaf155|279	WP_062425194.1	cds2189			
Leaf155|280	WP_062425195.1	cds2190	OG0000476		
Leaf155|281	WP_062425307.1	cds1450	OG0000505	K03642	rlpA; rare lipoprotein A
Leaf155|282	WP_062425308.1	cds1449	OG0000513	K07258	dacC; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]
Leaf155|283	WP_062425310.1	cds1447	OG0000987	K02341	holB; DNA polymerase III subunit delta' [EC:2.7.7.7]
Leaf155|284	WP_062425330.1	cds1430			
Leaf155|285	WP_062425344.1	cds1409	OG0002175	K03499	trkA; trk system potassium uptake protein
Leaf155|286	WP_062425347.1	cds1406	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
Leaf155|287	WP_062425348.1	cds1405	OG0000202	K07708	glnL; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
Leaf155|288	WP_062425352.1	cds1401	OG0002039	K18588	COQ10; coenzyme Q-binding protein COQ10
Leaf155|289	WP_062425355.1	cds1398			
Leaf155|290	WP_062425357.1	cds1396	OG0003284		
Leaf155|291	WP_062425373.1	cds1378			
Leaf155|292	WP_062425376.1	cds1375	OG0000339	K01752	E4.3.1.17; L-serine dehydratase [EC:4.3.1.17]
Leaf155|293	WP_062425379.1	cds1371	OG0002841	K16348	ecnB; entericidin B
Leaf155|294	WP_062425382.1	cds1367	OG0000492		
Leaf155|295	WP_062425388.1	cds936			
Leaf155|296	WP_062425408.1	cds961			
Leaf155|297	WP_062425410.1	cds963	OG0000116	K00812	aspB; aspartate aminotransferase [EC:2.6.1.1]
Leaf155|298	WP_062425414.1	cds968	OG0000286	K02517	lpxL; Kdo2-lipid IVA lauroyltransferase [EC:2.3.1.241]
Leaf155|299	WP_062425420.1	cds977			
Leaf155|300	WP_062425427.1	cds984	OG0002191	K01626	E2.5.1.54; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]
Leaf155|301	WP_062425433.1	cds990	OG0001086	K02986	RP-S4; small subunit ribosomal protein S4
Leaf155|302	WP_062425441.1	cds999	OG0002251		
Leaf155|303	WP_062425445.1	cds1003	OG0001005	K03545	tig; trigger factor
Leaf155|304	WP_062425454.1	cds1015	OG0000341	K06204	dksA; DnaK suppressor protein
Leaf155|305	WP_062425458.1	cds1019			
Leaf155|306	WP_062425460.1	cds1021	OG0000641	K01633	folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]
Leaf155|307	WP_062425468.1	cds1035	OG0001387	K03809	wrbA; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
Leaf155|308	WP_062425471.1	cds1038	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf155|309	WP_062425474.1	cds1041	OG0002447	K09969	aapJ; general L-amino acid transport system substrate-binding protein
Leaf155|310	WP_062425477.1	cds1044			
Leaf155|311	WP_062425480.1	cds1047			
Leaf155|312	WP_062425482.1	cds1049			
Leaf155|313	WP_062425485.1	cds1052			
Leaf155|314	WP_062425488.1	cds1055	OG0000492		
Leaf155|315	WP_062425491.1	cds1060	OG0000387	K03786	aroQ; 3-dehydroquinate dehydratase II [EC:4.2.1.10]
Leaf155|316	WP_062425495.1	cds1064			
Leaf155|317	WP_062425496.1	cds1065			
Leaf155|318	WP_062425503.1	cds1075	OG0001559	K02435	gatC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]
Leaf155|319	WP_062425511.1	cds1083	OG0000716	K00609	pyrB; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
Leaf155|320	WP_062425516.1	cds1089			
Leaf155|321	WP_062425518.1	cds1091	OG0001976		
Leaf155|322	WP_062425520.1	cds1094	OG0000086	K03413	cheY; two-component system, chemotaxis family, chemotaxis protein CheY
Leaf155|323	WP_062425528.1	cds1103			
Leaf155|324	WP_062425532.1	cds1110	OG0001377	K00340	nuoK; NADH-quinone oxidoreductase subunit K [EC:7.1.1.2]
Leaf155|325	WP_062425533.1	cds1111	OG0001378	K00339	nuoJ; NADH-quinone oxidoreductase subunit J [EC:7.1.1.2]
Leaf155|326	WP_062425534.1	cds1113	OG0001379	K00337	nuoH; NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]
Leaf155|327	WP_062425536.1	cds1115	OG0001381	K00335	nuoF; NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]
Leaf155|328	WP_062425538.1	cds1118	OG0001382	K13378	nuoCD; NADH-quinone oxidoreductase subunit C/D [EC:7.1.1.2]
Leaf155|329	WP_062425542.1	cds1122	OG0001384	K00330	nuoA; NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]
Leaf155|330	WP_062425544.1	cds1125	OG0000074	K03530	hupB; DNA-binding protein HU-beta
Leaf155|331	WP_062425545.1	cds1126	OG0000288	K01338	lon; ATP-dependent Lon protease [EC:3.4.21.53]
Leaf155|332	WP_062425546.1	cds1127	OG0000705	K03544	clpX; ATP-dependent Clp protease ATP-binding subunit ClpX
Leaf155|333	WP_062425555.1	cds1140	OG0000899	K02871	RP-L13; large subunit ribosomal protein L13
Leaf155|334	WP_062425564.1	cds1153	OG0005314		
Leaf155|335	WP_062425570.1	cds1159			
Leaf155|336	WP_062425571.1	cds1160	OG0004635		
Leaf155|337	WP_062425573.1	cds1162			
Leaf155|338	WP_062425576.1	cds1166	OG0000370	K01011	TST; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
Leaf155|339	WP_062425583.1	cds1173	OG0000242	K01754	E4.3.1.19; threonine dehydratase [EC:4.3.1.19]
Leaf155|340	WP_062425586.1	cds1177	OG0000074	K03530	hupB; DNA-binding protein HU-beta
Leaf155|341	WP_062425588.1	cds1179	OG0001864	K03621	plsX; phosphate acyltransferase [EC:2.3.1.274]
Leaf155|342	WP_062425589.1	cds1180			
Leaf155|343	WP_062425595.1	cds1186	OG0000978	K00940	ndk; nucleoside-diphosphate kinase [EC:2.7.4.6]
Leaf155|344	WP_062425600.1	cds1192	OG0000638	K10218	ligK; 4-hydroxy-4-methyl-2-oxoglutarate aldolase [EC:4.1.3.17]
Leaf155|345	WP_062425605.1	cds1197	OG0000046	K02025	ABC.MS.P; multiple sugar transport system permease protein
Leaf155|346	WP_062425610.1	cds1202	OG0000028	K11475	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
Leaf155|347	WP_062425612.1	cds1204	OG0002014	K02339	holC; DNA polymerase III subunit chi [EC:2.7.7.7]
Leaf155|348	WP_062425622.1	cds1216	OG0000203	K09458	fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
Leaf155|349	WP_062425625.1	cds1221	OG0000752	K02990	RP-S6; small subunit ribosomal protein S6
Leaf155|350	WP_062425627.1	cds1224	OG0001076	K02939	RP-L9; large subunit ribosomal protein L9
Leaf155|351	WP_062425631.1	cds1230	OG0000931	K02314	dnaB; replicative DNA helicase [EC:3.6.4.12]
Leaf155|352	WP_062425637.1	cds1238	OG0000794	K00764	purF; amidophosphoribosyltransferase [EC:2.4.2.14]
Leaf155|353	WP_062425640.1	cds1242	OG0000350		
Leaf155|354	WP_062425653.1	cds1256			
Leaf155|355	WP_062425661.1	cds1264	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf155|356	WP_062425670.1	cds1276	OG0001059	K03685	rnc; ribonuclease III [EC:3.1.26.3]
Leaf155|357	WP_062425674.1	cds1282	OG0001792	K03060	rpoZ; DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]
Leaf155|358	WP_062425680.1	cds1288	OG0000756	K03664	smpB; SsrA-binding protein
Leaf155|359	WP_062425683.1	cds1297	OG0000656		
Leaf155|360	WP_062425688.1	cds1302	OG0001083	K07126	uncharacterized protein
Leaf155|361	WP_062425689.1	cds1303	OG0001909		
Leaf155|362	WP_062425694.1	cds1308	OG0000042	K03704	cspA; cold shock protein (beta-ribbon, CspA family)
Leaf155|363	WP_062425696.1	cds1310	OG0001243	K02970	RP-S21; small subunit ribosomal protein S21
Leaf155|364	WP_062425697.1	cds1311			
Leaf155|365	WP_062425698.1	cds1313	OG0002042	K01241	amn; AMP nucleosidase [EC:3.2.2.4]
Leaf155|366	WP_062425727.1	cds1345			
Leaf155|367	WP_062425737.1	cds1358	OG0001812	K02197	ccmE; cytochrome c-type biogenesis protein CcmE
Leaf155|368	WP_062425741.1	cds1362	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf155|369	WP_062425744.1	cds3290	OG0000395	K03718	asnC; Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA
Leaf155|370	WP_062425746.1	cds3288			
Leaf155|371	WP_062425754.1	cds3280	OG0000470	K07305	msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]
Leaf155|372	WP_062425769.1	cds3217	OG0000050	K19591	cueR; MerR family transcriptional regulator, copper efflux regulator
Leaf155|373	WP_062425774.1	cds3213	OG0002417	K09160	uncharacterized protein
Leaf155|374	WP_062425780.1	cds3207	OG0006394		
Leaf155|375	WP_062425786.1	cds3199			
Leaf155|376	WP_062425793.1	cds3191	OG0000050	K19591	cueR; MerR family transcriptional regulator, copper efflux regulator
Leaf155|377	WP_062425795.1	cds3188	OG0000109		
Leaf155|378	WP_062425801.1	cds3180	OG0000345	K04564	SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]
Leaf155|379	WP_062425818.1	cds3162			
Leaf155|380	WP_062425823.1	cds3157	OG0000430		
Leaf155|381	WP_062425824.1	cds3156	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
Leaf155|382	WP_062425826.1	cds3153	OG0000439		
Leaf155|383	WP_062425847.1	cds3131	OG0000503	K02048	cysP; sulfate transport system substrate-binding protein
Leaf155|384	WP_062425857.1	cds3121	OG0006555		
Leaf155|385	WP_062425861.1	cds3115			
Leaf155|386	WP_062425864.1	cds3111	OG0001875		
Leaf155|387	WP_062425865.1	cds3110			
Leaf155|388	WP_062425877.1	cds3094	OG0001405	K07735	algH; putative transcriptional regulator
Leaf155|389	WP_062425879.1	cds3092	OG0003684		
Leaf155|390	WP_062425884.1	cds3087	OG0000558	K03469	rnhA; ribonuclease HI [EC:3.1.26.4]
Leaf155|391	WP_062425889.1	cds3082	OG0000280	K02299	cyoC; cytochrome o ubiquinol oxidase subunit III
Leaf155|392	WP_062425893.1	cds3078	OG0001171	K02275	coxB; cytochrome c oxidase subunit II [EC:1.9.3.1]
Leaf155|393	WP_062425894.1	cds3077			
Leaf155|394	WP_062425901.1	cds3068	OG0001872	K00208	fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
Leaf155|395	WP_062425907.1	cds3063	OG0000173	K14652	ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
Leaf155|396	WP_062425923.1	cds3041			
Leaf155|397	WP_062425928.1	cds3035			
Leaf155|398	WP_062425942.1	cds3021			
Leaf155|399	WP_062425949.1	cds3012	OG0001416		
Leaf155|400	WP_062425950.1	cds3011	OG0000874	K03470	rnhB; ribonuclease HII [EC:3.1.26.4]
Leaf155|401	WP_062425952.1	cds3009			
Leaf155|402	WP_062425955.1	cds3005			
Leaf155|403	WP_062425958.1	cds3002	OG0000386	K03284	corA; magnesium transporter
Leaf155|404	WP_062425969.1	cds2990			
Leaf155|405	WP_062425977.1	cds2982	OG0001439	K02527	kdtA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]
Leaf155|406	WP_062425978.1	cds2981			
Leaf155|407	WP_062425984.1	cds2973			
Leaf155|408	WP_062425989.1	cds2968	OG0001112	K04078	groES; chaperonin GroES
Leaf155|409	WP_062425990.1	cds2967	OG0000764	K04077	groEL; chaperonin GroEL
Leaf155|410	WP_062425993.1	cds2964	OG0000320	K15977	putative oxidoreductase
Leaf155|411	WP_062425995.1	cds2962	OG0000902	K00765	hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
Leaf155|412	WP_062426003.1	cds2954	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
Leaf155|413	WP_062426011.1	cds2944	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Leaf155|414	WP_062426017.1	cds2937	OG0000254		
Leaf155|415	WP_062426026.1	cds2925	OG0001163	K11074	potI; putrescine transport system permease protein
Leaf155|416	WP_062426027.1	cds2924	OG0000199	K11075	potH; putrescine transport system permease protein
Leaf155|417	WP_062426031.1	cds2919			
Leaf155|418	WP_062426035.1	cds2915	OG0000071	K01915	glnA; glutamine synthetase [EC:6.3.1.2]
Leaf155|419	WP_062426046.1	cds2901	OG0001598	K02387	flgB; flagellar basal-body rod protein FlgB
Leaf155|420	WP_062426047.1	cds2900	OG0001599	K02388	flgC; flagellar basal-body rod protein FlgC
Leaf155|421	WP_062426048.1	cds2899	OG0001486	K02408	fliE; flagellar hook-basal body complex protein FliE
Leaf155|422	WP_062426049.1	cds2898	OG0001253	K02392	flgG; flagellar basal-body rod protein FlgG
Leaf155|423	WP_062426052.1	cds2895	OG0005398		
Leaf155|424	WP_062426055.1	cds2892	OG0001491	K02419	fliP; flagellar biosynthetic protein FliP
Leaf155|425	WP_062426057.1	cds2890			
Leaf155|426	WP_062426061.1	cds2886	OG0001138	K02400	flhA; flagellar biosynthesis protein FlhA
Leaf155|427	WP_062426064.1	cds2883	OG0000299	K06287	maf; septum formation protein
Leaf155|428	WP_062426073.1	cds2873	OG0001256	K02420	fliQ; flagellar biosynthetic protein FliQ
Leaf155|429	WP_062426074.1	cds2872	OG0001600	K02389	flgD; flagellar basal-body rod modification protein FlgD
Leaf155|430	WP_062426075.1	cds2871			
Leaf155|431	WP_062426076.1	cds2870			
Leaf155|432	WP_062426078.1	cds2868	OG0001359	K02396	flgK; flagellar hook-associated protein 1 FlgK
Leaf155|433	WP_062426080.1	cds2866			
Leaf155|434	WP_062426098.1	cds1435			
Leaf155|435	WP_062426108.1	cds1370	OG0000254		
Leaf155|436	WP_062426109.1	cds1366	OG0000635	K17736	cdhR; AraC family transcriptional regulator, carnitine catabolism transcriptional activator
Leaf155|437	WP_062426111.1	cds944	OG0000050	K19591	cueR; MerR family transcriptional regulator, copper efflux regulator
Leaf155|438	WP_062426114.1	cds967			
Leaf155|439	WP_062426118.1	cds992	OG0004027	K06915	uncharacterized protein
Leaf155|440	WP_062426130.1	cds1107	OG0001375	K00343	nuoN; NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]
Leaf155|441	WP_062426135.1	cds1147			
Leaf155|442	WP_062426140.1	cds1205	OG0000605	K01255	CARP; leucyl aminopeptidase [EC:3.4.11.1]
Leaf155|443	WP_062426146.1	cds1246	OG0000472	K06966	ppnN; pyrimidine/purine-5'-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]
Leaf155|444	WP_062426149.1	cds1273	OG0003183		
Leaf155|445	WP_062426150.1	cds1281	OG0000306	K00951	relA; GTP pyrophosphokinase [EC:2.7.6.5]
Leaf155|446	WP_062426157.1	cds1354	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf155|447	WP_062426169.1	cds3138	OG0000546	K02167	betI; TetR/AcrR family transcriptional regulator, transcriptional repressor of bet genes
Leaf155|448	WP_062426170.1	cds3120			
Leaf155|449	WP_062426178.1	cds3038			
Leaf155|450	WP_062426195.1	cds2425	OG0001719	K01805	xylA; xylose isomerase [EC:5.3.1.5]
Leaf155|451	WP_062426213.1	cds2146			
Leaf155|452	WP_062426214.1	cds2144	OG0000592	K01997	livH; branched-chain amino acid transport system permease protein
Leaf155|453	WP_062426218.1	cds2139	OG0000214	K01999	livK; branched-chain amino acid transport system substrate-binding protein
Leaf155|454	WP_062426224.1	cds2133	OG0004938	K01915	glnA; glutamine synthetase [EC:6.3.1.2]
Leaf155|455	WP_062426226.1	cds2131	OG0001843	K11959	urtA; urea transport system substrate-binding protein
Leaf155|456	WP_062426235.1	cds2121	OG0002234	K01428	ureC; urease subunit alpha [EC:3.5.1.5]
Leaf155|457	WP_062426246.1	cds2108	OG0006858		
Leaf155|458	WP_062426256.1	cds2097	OG0001909		
Leaf155|459	WP_062426272.1	cds2081			
Leaf155|460	WP_062426279.1	cds2071	OG0000045	K10441	rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]
Leaf155|461	WP_062426280.1	cds2070	OG0003067	K10544	xylH; D-xylose transport system permease protein
Leaf155|462	WP_062426290.1	cds2060	OG0001478		
Leaf155|463	WP_062426291.1	cds2059	OG0000376	K16291	erfK; L,D-transpeptidase ErfK/SrfK
Leaf155|464	WP_062426299.1	cds2051	OG0001628	K16842	hpxB; allantoinase [EC:3.5.2.5]
Leaf155|465	WP_062426301.1	cds2049	OG0006859	K07075	uncharacterized protein
Leaf155|466	WP_062426306.1	cds2043	OG0000699	K00101	lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
Leaf155|467	WP_062426322.1	cds2025	OG0001506	K02471	bacA; vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein
Leaf155|468	WP_062426325.1	cds2022			
Leaf155|469	WP_062426326.1	cds2021	OG0000977	K03977	engA; GTPase
Leaf155|470	WP_062426334.1	cds2012	OG0000048	K03892	arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor
Leaf155|471	WP_062426336.1	cds2010	OG0000580	K02001	proW; glycine betaine/proline transport system permease protein
Leaf155|472	WP_062426337.1	cds2009	OG0000545	K02002	proX; glycine betaine/proline transport system substrate-binding protein
Leaf155|473	WP_062426338.1	cds2007	OG0004937	K02638	petE; plastocyanin
Leaf155|474	WP_062426350.1	cds1995	OG0001548	K06879	queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]
Leaf155|475	WP_062426353.1	cds1992	OG0006860	K01358	clpP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
Leaf155|476	WP_062426366.1	cds1977	OG0000151	K03924	moxR; MoxR-like ATPase [EC:3.6.3.-]
Leaf155|477	WP_062426375.1	cds1968			
Leaf155|478	WP_062426384.1	cds1958	OG0002001	K00411	UQCRFS1; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]
Leaf155|479	WP_062426390.1	cds1951	OG0000890	K06942	ychF; ribosome-binding ATPase
Leaf155|480	WP_062426395.1	cds1946	OG0001048	K02897	RP-L25; large subunit ribosomal protein L25
Leaf155|481	WP_062426401.1	cds1939	OG0000599	K00948	PRPS; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
Leaf155|482	WP_062426406.1	cds1933	OG0001791	K09806	uncharacterized protein
Leaf155|483	WP_062426411.1	cds1928	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf155|484	WP_062426412.1	cds1927	OG0003741		
Leaf155|485	WP_062426413.1	cds1926	OG0004632		
Leaf155|486	WP_062426420.1	cds1916			
Leaf155|487	WP_062426423.1	cds1912	OG0000048	K03892	arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor
Leaf155|488	WP_062426425.1	cds1910	OG0000006		
Leaf155|489	WP_062426441.1	cds1890	OG0000321	K03624	greA; transcription elongation factor GreA
Leaf155|490	WP_062426447.1	cds1884	OG0001082	K07054	uncharacterized protein
Leaf155|491	WP_062426456.1	cds1874	OG0000368	K03086	rpoD; RNA polymerase primary sigma factor
Leaf155|492	WP_062426460.1	cds1870			
Leaf155|493	WP_062426471.1	cds1858	OG0002850		
Leaf155|494	WP_062426477.1	cds1852	OG0002193	K02053	ABC.SP.P; putative spermidine/putrescine transport system permease protein
Leaf155|495	WP_062426480.1	cds1849	OG0001436		
Leaf155|496	WP_062426491.1	cds1835	OG0006518		
Leaf155|497	WP_062426501.1	cds1825	OG0001161	K00297	metF; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
Leaf155|498	WP_062426508.1	cds1817	OG0002160	K05801	djlA; DnaJ like chaperone protein
Leaf155|499	WP_062426513.1	cds1812	OG0001429	K03925	mraZ; MraZ protein
Leaf155|500	WP_062426515.1	cds1810			
Leaf155|501	WP_062426516.1	cds1809	OG0000604	K03587	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
Leaf155|502	WP_062426519.1	cds1806	OG0000740	K01000	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
Leaf155|503	WP_062426521.1	cds1804	OG0000178	K03588	ftsW; cell division protein FtsW
Leaf155|504	WP_062426524.1	cds1801	OG0000804	K00075	murB; UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]
Leaf155|505	WP_062426525.1	cds1800	OG0000017	K03762	proP; MFS transporter, MHS family, proline/betaine transporter
Leaf155|506	WP_062426527.1	cds1798	OG0001820	K03589	ftsQ; cell division protein FtsQ
Leaf155|507	WP_062426528.1	cds1797	OG0001194	K03590	ftsA; cell division protein FtsA
Leaf155|508	WP_062426529.1	cds1796	OG0000741	K03531	ftsZ; cell division protein FtsZ
Leaf155|509	WP_062426531.1	cds1794	OG0001427	K05807	bamD; outer membrane protein assembly factor BamD
Leaf155|510	WP_062426540.1	cds1783	OG0000628	K03408	cheW; purine-binding chemotaxis protein CheW
Leaf155|511	WP_062426541.1	cds1782	OG0000223	K07152	SCO1_2; protein SCO1/2
Leaf155|512	WP_062426543.1	cds1778	OG0005399		
Leaf155|513	WP_062426550.1	cds1767	OG0000023	K18138	acrB; multidrug efflux pump
Leaf155|514	WP_062426553.1	cds1763			
Leaf155|515	WP_062426561.1	cds1755	OG0000108	K20938	ladA; long-chain alkane monooxygenase [EC:1.14.14.28]
Leaf155|516	WP_062426570.1	cds1745	OG0001440	K01653	E2.2.1.6S; acetolactate synthase I/III small subunit [EC:2.2.1.6]
