	avr_Col	avr_Kb	avr_FC	avr_DEG	OG	KO.id	KO.description
PSPTO_0260	1.94797191863991	3.1228506354567	-1.17487871681679	down	OG0003665	K01560	E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]
PSPTO_0261	6.79780267194514	7.79566349898842	-0.997860827043279	nonDEG	OG0000027	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
PSPTO_0262	1.77859174108192	2.97630536515983	-1.19771362407791	nonDEG	OG0000790	K07491	putative transposase
PSPTO_0263	4.15776515181539	5.97154921712572	-1.81378406531033	down	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
PSPTO_0264	2.18105193260683	2.37747317483196	-0.19642124222513	nonDEG	OG0000015	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
PSPTO_0268	2.84079313539604	3.19536075909881	-0.35456762370277	nonDEG	OG0000523	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
PSPTO_0272	4.95304212041126	5.70117039927587	-0.748128278864611	nonDEG	OG0000281	K04487	iscS; cysteine desulfurase [EC:2.8.1.7]
PSPTO_0273	3.7916739654488	4.01555241851558	-0.22387845306678	nonDEG	OG0000027	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
PSPTO_0274	3.29373432998286	1.21289823698778	2.08083609299508	nonDEG			
PSPTO_0275	5.11327560677021	7.01294586660681	-1.8996702598366	down	OG0005426		
PSPTO_0276	4.5549643961168	1.3963495781666	3.1586148179502	nonDEG	OG0000100	K19270	yfbT; sugar-phosphatase [EC:3.1.3.23]
PSPTO_0277	3.55062497264574	4.2681821105521	-0.71755713790636	nonDEG			
PSPTO_0278	5.46703872001075	6.94170852655974	-1.47466980654899	down	OG0000640		
PSPTO_0279	3.95840864018357	5.31031421080869	-1.35190557062512	down			
PSPTO_0280	4.7699380165215	5.87148650091762	-1.10154848439612	down	OG0006381	K01265	map; methionyl aminopeptidase [EC:3.4.11.18]
PSPTO_0281	6.95762367400425	4.12507602562651	2.83254764837774	up	OG0001960		
PSPTO_0282	1.70426862187974	1.99695230703409	-0.29268368515435	nonDEG	OG0003594		
PSPTO_0283	6.14934643284065	8.21753348233661	-2.06818704949596	down	OG0004787		
PSPTO_0285	6.66644184923969	7.04384339543436	-0.37740154619467	nonDEG			
PSPTO_0287	6.5208854990409	7.65421339028684	-1.13332789124594	down	OG0002109	K03733	xerC; integrase/recombinase XerC
PSPTO_0288	1.59131768668124	5.09701345911462	-3.50569577243338	down			
PSPTO_0289	0.90880287963603	1.18967362864098	-0.28087074900495	nonDEG			
PSPTO_0290	7.08411559470937	8.43052760998648	-1.34641201527711	nonDEG			
PSPTO_0293	3.67649814636972	5.12332177157589	-1.44682362520617	down			
PSPTO_0294	3.25243364223948	4.68794676709647	-1.43551312485699	down			
PSPTO_0295	2.60574825083809	3.70178530664564	-1.09603705580755	nonDEG			
PSPTO_0296	1.11232202466876	3.64173438030788	-2.52941235563912	down	OG0003655		
PSPTO_0297	3.16551717452851	4.19337698215719	-1.02785980762868	down			
PSPTO_0298	4.14186099899176	4.43791212498908	-0.29605112599732	nonDEG	OG0002777		
PSPTO_0299	3.72904700961775	4.66707611541263	-0.93802910579488	nonDEG	OG0000351	K00480	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]
PSPTO_0300	8.88437843136678	7.95222703463848	0.9321513967283	nonDEG	OG0000008	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
PSPTO_0301	8.97072144799027	7.55662232071444	1.41409912727583	up	OG0000520	K07250	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]
PSPTO_0303	4.72223381137442	5.90198725945081	-1.17975344807639	down	OG0003541		
PSPTO_0304	9.36967420387964	9.31072055455795	0.0589536493216904	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
PSPTO_0305	8.62337066763847	8.23094008557734	0.392430582061131	nonDEG	OG0001857	K00507	SCD; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]
PSPTO_0306	6.50080166909356	7.31354205831975	-0.81274038922619	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
PSPTO_0307	5.46793405183034	3.573783864949	1.89415018688134	up	OG0003077		
PSPTO_0308	6.38033361163114	5.05971111045716	1.32062250117398	up	OG0000503	K02048	cysP; sulfate transport system substrate-binding protein
PSPTO_0309	4.52535804656711	5.08819240181884	-0.56283435525173	nonDEG	OG0000272	K02018	modB; molybdate transport system permease protein
PSPTO_0310	3.04946778535069	3.05607890577079	-0.00661112042010004	nonDEG	OG0001594	K02047	cysW; sulfate transport system permease protein
PSPTO_0311	4.22750504117048	4.02543947557079	0.20206556559969	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_0312	4.58391013532918	5.47581843219311	-0.89190829686393	nonDEG	OG0001593		
PSPTO_0313	4.62896919785955	5.0124445746028	-0.383475376743251	nonDEG	OG0000077	K01420	fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein
PSPTO_0314	10.2224960078413	8.48431354716653	1.73818246067477	up	OG0001530	K02012	afuA; iron(III) transport system substrate-binding protein
PSPTO_0315	7.09416031243459	6.29036329361638	0.80379701881821	nonDEG	OG0001409	K02011	afuB; iron(III) transport system permease protein
PSPTO_0316	8.31606299537153	7.99860383474557	0.31745916062596	nonDEG	OG0000462	K00605	gcvT; aminomethyltransferase [EC:2.1.2.10]
PSPTO_0317	4.85703197237055	6.13249118259613	-1.27545921022558	down	OG0000340	K02437	gcvH; glycine cleavage system H protein
PSPTO_0318	7.4032130841925	7.68725181244595	-0.28403872825345	nonDEG	OG0002400		
PSPTO_0319	6.78795625239917	7.1259400142498	-0.33798376185063	nonDEG	OG0000075	K02454	gspE; general secretion pathway protein E
PSPTO_0320	1.69292846290639	-0.321120424300923	2.01404888720731	nonDEG	OG0003793		
PSPTO_0321	5.64017729964902	5.71058882182242	-0.0704115221734005	nonDEG	OG0000027	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
PSPTO_0322	7.93906930992085	7.45889595341608	0.480173356504769	nonDEG	OG0002398	K18446	ygiF; triphosphatase [EC:3.6.1.25]
PSPTO_0323	7.4193501482102	7.33514764873173	0.0842024994784705	nonDEG	OG0000168	K01438	argE; acetylornithine deacetylase [EC:3.5.1.16]
PSPTO_0324	6.37392069196386	6.30065597659253	0.0732647153713293	nonDEG	OG0001971	K14682	argAB; amino-acid N-acetyltransferase [EC:2.3.1.1]
PSPTO_0325	8.54973421532231	9.04362718805035	-0.493892972728039	nonDEG	OG0002504	K01919	gshA; glutamate--cysteine ligase [EC:6.3.2.2]
PSPTO_0326	3.56551801266069	3.37761534907379	0.1879026635869	nonDEG	OG0000249	K02614	paaI; acyl-CoA thioesterase [EC:3.1.2.-]
PSPTO_0327	9.51754049731709	7.73808970446932	1.77945079284777	up	OG0001120	K06959	tex; protein Tex
PSPTO_0328	6.91695404697555	6.27038392202545	0.646570124950101	nonDEG	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
PSPTO_0329	5.97340500899905	6.56479624754939	-0.59139123855034	nonDEG	OG0000432	K07638	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]
PSPTO_0330	7.086137500914	4.40366968323991	2.68246781767409	up	OG0003346		
PSPTO_0331	2.60300760423263	2.5903168320788	0.0126907721538299	nonDEG			
PSPTO_0332	8.92868424931618	5.5840667851336	3.34461746418258	up	OG0003799		
PSPTO_0333	6.42676769537999	5.75441436874872	0.67235332663127	nonDEG	OG0005238		
PSPTO_0334	8.76287330600994	8.21577003417484	0.5471032718351	nonDEG	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
PSPTO_0335	7.76539823450624	7.92540304890374	-0.1600048143975	nonDEG	OG0001800	K07652	vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]
PSPTO_0336	4.94887104457863	4.82767569040674	0.12119535417189	nonDEG	OG0001901	K19158	yoeB; toxin YoeB [EC:3.1.-.-]
PSPTO_0337	4.28464967708443	4.88325244526565	-0.59860276818122	nonDEG	OG0002800	K19159	yefM; antitoxin YefM
PSPTO_0338	6.56151624757741	7.05927042418842	-0.49775417661101	nonDEG	OG0000270	K03806	ampD; N-acetyl-anhydromuramoyl-L-alanine amidase [EC:3.5.1.28]
PSPTO_0339	6.80468934716599	7.63824152174942	-0.83355217458343	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
PSPTO_0340	8.35120305850414	7.2581935662545	1.09300949224964	up	OG0002970		
PSPTO_0341	8.49504846871997	8.25301763702219	0.242030831697781	nonDEG	OG0001539	K03673	dsbA; thiol:disulfide interchange protein DsbA
PSPTO_0343	6.91978529562348	7.15174170669309	-0.23195641106961	nonDEG	OG0001172	K03978	engB; GTP-binding protein
PSPTO_0344	8.18200701951939	7.08492882032657	1.09707819919282	up	OG0000863	K02335	polA; DNA polymerase I [EC:2.7.7.7]
PSPTO_0345	8.04731501398444	8.06859359579182	-0.0212785818073797	nonDEG	OG0002665		
PSPTO_0346	7.47896231839211	7.88220917914636	-0.40324686075425	nonDEG	OG0002410	K02204	thrB2; homoserine kinase type II [EC:2.7.1.39]
PSPTO_0347	4.71070147621933	4.35147977761355	0.35922169860578	nonDEG	OG0001144	K06145	gntR; LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor
PSPTO_0349	2.18340341629228	3.48022276811518	-1.2968193518229	nonDEG	OG0000108	K20938	ladA; long-chain alkane monooxygenase [EC:1.14.14.28]
PSPTO_0350	5.00444929023227	3.9061032020613	1.09834608817097	nonDEG	OG0000135	K15553	ssuA; sulfonate transport system substrate-binding protein
PSPTO_0351	7.82448332387111	6.65244460795748	1.17203871591363	up	OG0000044	K19265	gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]
PSPTO_0352	6.43469582750402	4.70327073323017	1.73142509427385	up	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
PSPTO_0353	6.01359037378105	5.93335964951757	0.0802307242634805	nonDEG	OG0000202	K07708	glnL; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
PSPTO_0354	2.55760705421381	2.87648210583964	-0.31887505162583	nonDEG			
PSPTO_0355	4.06346131556665	5.11362715724828	-1.05016584168163	nonDEG	OG0005010		
PSPTO_0356	5.55302720736074	5.50805089122843	0.0449763161323107	nonDEG	OG0004393		
PSPTO_0357	6.33725118530494	6.14605280979209	0.191198375512849	nonDEG	OG0003036	K04093	pheA1; chorismate mutase [EC:5.4.99.5]
PSPTO_0359	10.4742322596916	9.37101029971146	1.10322195998014	up	OG0000071	K01915	glnA; glutamine synthetase [EC:6.3.1.2]
PSPTO_0360	10.4870895289929	9.01258606123665	1.47450346775625	up	OG0002717	K03151	thiI; tRNA uracil 4-sulfurtransferase [EC:2.8.1.4]
PSPTO_0361	10.7187515033936	9.32646029930167	1.39229120409193	up	OG0000921	K06207	typA; GTP-binding protein
PSPTO_0362	6.75793019707002	7.62742934449295	-0.86949914742293	nonDEG	OG0000081	K02444	glpR; DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor
PSPTO_0363	2.43727554326296	2.9866223781407	-0.54934683487774	nonDEG	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
PSPTO_0364	2.51995527090143	2.73808844092081	-0.21813317001938	nonDEG	OG0000143	K02027	ABC.MS.S; multiple sugar transport system substrate-binding protein
PSPTO_0365	5.36226535437431	7.10975990343715	-1.74749454906284	down	OG0000022	K13653	AraC family transcriptional regulator
PSPTO_0366	6.30089142599691	5.41581591715527	0.88507550884164	nonDEG	OG0002636	K03316	TC.CPA1; monovalent cation:H+ antiporter, CPA1 family
PSPTO_0367	11.6870206279311	11.9461157258862	-0.2590950979551	nonDEG	OG0002661		
PSPTO_0368	2.40169759035311	3.31862552683149	-0.91692793647838	nonDEG			
PSPTO_0369	8.70596367145709	8.98947493684496	-0.283511265387871	nonDEG	OG0000040		
PSPTO_0370	4.21714962832267	2.41851750828616	1.79863212003651	nonDEG	OG0001066		
PSPTO_0371	9.95583445832515	4.27647921694656	5.67935524137859	up			
PSPTO_0373	9.1188097327274	9.0917764777524	0.0270332549749988	nonDEG	OG0001026		
PSPTO_0374	8.30989414024154	8.31120790486279	-0.00131376462125132	nonDEG	OG0006115		
PSPTO_0375	7.61271085888883	7.70411427124676	-0.0914034123579297	nonDEG	OG0000396	K15726	czcA; cobalt-zinc-cadmium resistance protein CzcA
PSPTO_0376	6.73045892885553	5.6030467449686	1.12741218388693	nonDEG	OG0000598	K15727	czcB; membrane fusion protein, cobalt-zinc-cadmium efflux system
PSPTO_0377	7.18983264937536	5.78515664763864	1.40467600173672	up	OG0001047	K15725	czcC; outer membrane protein, cobalt-zinc-cadmium efflux system
PSPTO_0378	5.72420191800799	4.974414073654	0.749787844353991	nonDEG	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
PSPTO_0379	5.06222174466324	5.66317619647421	-0.600954451810971	nonDEG	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
PSPTO_0380	5.75248845158516	6.53232533358837	-0.77983688200321	nonDEG	OG0001525		
PSPTO_0381	6.69116730103583	6.8774508333368	-0.18628353230097	nonDEG	OG0002635		
PSPTO_0382	5.36771571877	4.74886184191065	0.61885387685935	nonDEG	OG0002951	K01972	E6.5.1.2; DNA ligase (NAD+) [EC:6.5.1.2]
PSPTO_0383	10.5619452353242	8.80179760318713	1.76014763213707	up	OG0000827	K00789	metK; S-adenosylmethionine synthetase [EC:2.5.1.6]
PSPTO_0384	7.85815369304426	6.78398149369196	1.0741721993523	up	OG0002634		
PSPTO_0385	10.1225480980332	10.0887607178128	0.0337873802203994	nonDEG	OG0000634	K00615	E2.2.1.1; transketolase [EC:2.2.1.1]
PSPTO_0386	7.56313605905655	8.37200335898641	-0.80886729992986	nonDEG	OG0000292	K00134	GAPDH; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
PSPTO_0387	7.83338899123471	7.68797967989297	0.14540931134174	nonDEG	OG0000826	K00927	PGK; phosphoglycerate kinase [EC:2.7.2.3]
PSPTO_0388	6.50220372467334	4.9268267503058	1.57537697436754	up	OG0003784		
PSPTO_0389	9.24283738086639	6.86765754721605	2.37517983365034	up	OG0002633		
PSPTO_0390	8.68423145364829	7.83869224204138	0.845539211606909	nonDEG	OG0000715	K01624	FBA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
PSPTO_0391	7.69489780858742	7.91956884465647	-0.22467103606905	nonDEG	OG0002949		
PSPTO_0393	6.30114189613381	6.87193029292401	-0.5707883967902	nonDEG	OG0003311		
PSPTO_0394	3.93027672660777	3.10167976965121	0.82859695695656	nonDEG	OG0000337	K01273	DPEP; membrane dipeptidase [EC:3.4.13.19]
PSPTO_0395	1.77809156133694	1.13154205193767	0.64654950939927	nonDEG	OG0002948		
PSPTO_0396	3.33407822301082	3.9718102817468	-0.63773205873598	nonDEG	OG0002164	K21833	dgcA; dimethylglycine catabolism A
PSPTO_0397	2.42023605805817	3.66295352533204	-1.24271746727387	nonDEG	OG0001785	K21834	dgcB; dimethylglycine catabolism B
PSPTO_0400	5.64809821400633	6.30009865324101	-0.65200043923468	nonDEG	OG0004051	K01183	E3.2.1.14; chitinase [EC:3.2.1.14]
PSPTO_0401	4.16341248828937	5.15520422322613	-0.99179173493676	nonDEG	OG0001159	K00479	gbcA; glycine betaine catabolism A
PSPTO_0402	3.66604011146838	4.34664482747319	-0.68060471600481	nonDEG	OG0000133	K02613	paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE
PSPTO_0403	4.12067883422618	5.45922842019301	-1.33854958596683	down	OG0003313		
PSPTO_0404	8.10238066135019	8.64918959710155	-0.546808935751359	nonDEG	OG0001838	K07115	rlmJ; 23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]
PSPTO_0405	7.4332412680766	6.81026734251098	0.62297392556562	nonDEG	OG0000360	K07304	msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
PSPTO_0406	8.52259025240439	9.73163736437722	-1.20904711197283	down	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
PSPTO_0407	4.84235301034737	5.83650163976767	-0.9941486294203	nonDEG	OG0000450		
PSPTO_0408	6.46693162994618	5.94588790163917	0.52104372830701	nonDEG	OG0002165		
PSPTO_0409	7.0980663723148	5.92379660996745	1.17426976234735	up	OG0001651	K03568	tldD; TldD protein
PSPTO_0410	6.18709914714062	5.78367091076337	0.403428236377249	nonDEG	OG0001650	K01620	ltaE; threonine aldolase [EC:4.1.2.48]
PSPTO_0411	2.72352975881694	3.7885103588281	-1.06498060001116	nonDEG	OG0002945		
PSPTO_0412	9.68393740364119	8.5278065053619	1.15613089827929	up	OG0000643	K06969	rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]
PSPTO_0413	7.56502814697188	7.47333024705717	0.0916978999147098	nonDEG	OG0001790		
PSPTO_0414	5.42443471889395	6.6579348934228	-1.23350017452885	down	OG0000461	K10563	mutM; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]
PSPTO_0415	3.88107533804265	6.70089566035707	-2.81982032231442	down	OG0004987		
PSPTO_0416	5.08001281374678	5.65425467360363	-0.57424185985685	nonDEG	OG0001527		
PSPTO_0417	8.2232345063291	8.36139059058747	-0.138156084258371	nonDEG	OG0000835	K00954	E2.7.7.3A; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
PSPTO_0418	4.16196108514797	4.93806590446648	-0.77610481931851	nonDEG	OG0000547	K00154	E1.2.1.68; coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]
PSPTO_0419	5.71219548032047	6.36825808536591	-0.65606260504544	nonDEG	OG0001162		
PSPTO_0420	6.25007199783813	6.60565782251109	-0.355585824672961	nonDEG	OG0000370	K01011	TST; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
PSPTO_0421	5.47228955403003	6.15763109598602	-0.685341541955991	nonDEG	OG0001789	K07019	uncharacterized protein
PSPTO_0422	5.90772860078445	5.35804551800025	0.5496830827842	nonDEG	OG0001277	K21498	higA-1; antitoxin HigA-1
PSPTO_0423	4.55614989572775	4.91693538777401	-0.36078549204626	nonDEG	OG0004145	K07334	higB-1; toxin HigB-1
PSPTO_0424	5.18367118724816	3.99828383751552	1.18538734973264	up	OG0000834	K08316	rsmD; 16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]
PSPTO_0425	6.67010940641011	6.00540124829787	0.66470815811224	nonDEG	OG0000120	K07263	pqqL; zinc protease [EC:3.4.24.-]
PSPTO_0426	8.03336980479276	7.64075118135578	0.392618623436981	nonDEG	OG0000120	K07263	pqqL; zinc protease [EC:3.4.24.-]
PSPTO_0427	8.12574520985069	7.78432087539167	0.34142433445902	nonDEG	OG0000833	K03110	ftsY; fused signal recognition particle receptor
PSPTO_0428	7.24476247970577	7.25079322182975	-0.00603074212398003	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_0429	5.87220748223397	6.43105149630118	-0.55884401406721	nonDEG	OG0001024	K09811	ftsX; cell division transport system permease protein
PSPTO_0430	9.97449625910158	11.5859709375441	-1.61147467844252	down	OG0001788	K03089	rpoH; RNA polymerase sigma-32 factor
PSPTO_0431	6.98611678045891	5.89583170172939	1.09028507872952	up	OG0001023	K03814	mtgA; monofunctional glycosyltransferase [EC:2.4.1.129]
PSPTO_0432	5.53845325708955	5.94273096081386	-0.404277703724309	nonDEG	OG0001656		
PSPTO_0433	6.72866035689871	7.64406221911256	-0.91540186221385	nonDEG	OG0001280	K03154	thiS; sulfur carrier protein
PSPTO_0434	7.62988276330152	6.49913658086371	1.13074618243781	up	OG0001279	K03149	thiG; thiazole synthase [EC:2.8.1.10]
PSPTO_0435	6.31720451651629	5.66523160410568	0.65197291241061	nonDEG	OG0001022	K03439	trmB; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
PSPTO_0436	7.43605880561383	5.774977459592	1.66108134602183	up	OG0002643	K21830	pchP; phosphorylcholine phosphatase
PSPTO_0437	4.40468747383249	3.33059993016621	1.07408754366628	nonDEG	OG0000836	K00287	DHFR; dihydrofolate reductase [EC:1.5.1.3]
PSPTO_0438	6.3187189494376	5.24179094982846	1.07692799960914	up	OG0003319		
PSPTO_0439	6.07350192353755	6.40049897194729	-0.32699704840974	nonDEG	OG0003320		
PSPTO_0440	10.8872740430106	8.97149910933758	1.91577493367302	up	OG0000546	K02167	betI; TetR/AcrR family transcriptional regulator, transcriptional repressor of bet genes
PSPTO_0441	10.426083082084	8.17190488374007	2.25417819834393	up	OG0000008	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
PSPTO_0443	9.89120234332871	7.30828171377162	2.58292062955709	up	OG0000291	K00108	betA; choline dehydrogenase [EC:1.1.99.1]
PSPTO_0444	4.98090471049145	2.2887797466292	2.69212496386225	up	OG0000039	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
PSPTO_0445	5.5792465709302	4.0138473569062	1.565399214024	up	OG0000043	K07165	fecR; transmembrane sensor
PSPTO_0446	2.02940447875495	1.43843463208249	0.59096984667246	nonDEG	OG0002629		
PSPTO_0448	5.51225549329489	6.47452967438005	-0.96227418108516	nonDEG	OG0002163	K00799	GST; glutathione S-transferase [EC:2.5.1.18]
PSPTO_0450	1.77937621134323	0.847918858071045	0.931457353272185	nonDEG	OG0000577	K07497	putative transposase
PSPTO_0451	5.56170464790982	5.68836741521695	-0.12666276730713	nonDEG	OG0001741		
