	MM_Col	MM_Kb	MM_FC	MM_DEG	OG	KO.id	KO.description
PSPTO_0258	3.33411091755217	2.53346161103138	0.80064930652079	nonDEG	OG0000535	K12972	ghrA; glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]
PSPTO_0259	3.39866041235252	4.24730767003335	-0.84864725768083	nonDEG	OG0000520	K07250	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]
PSPTO_0260	3.14302829457912	4.1399314997559	-0.99690320517678	nonDEG	OG0003665	K01560	E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]
PSPTO_0261	7.56683102969295	8.00079513905109	-0.433964109358141	nonDEG	OG0000027	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
PSPTO_0262	3.29925200819435	2.17335243141042	1.12589957678393	nonDEG	OG0000790	K07491	putative transposase
PSPTO_0263	5.8305634161002	5.63437622825032	0.196187187849881	nonDEG	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
PSPTO_0264	2.72761624385668	2.12735045057649	0.60026579328019	nonDEG	OG0000015	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
PSPTO_0268	2.38262739332436	1.85382466266963	0.52880273065473	nonDEG	OG0000523	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
PSPTO_0272	6.29812781078098	6.48856879453332	-0.19044098375234	nonDEG	OG0000281	K04487	iscS; cysteine desulfurase [EC:2.8.1.7]
PSPTO_0273	3.26857619527207	4.03870078398102	-0.77012458870895	nonDEG	OG0000027	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
PSPTO_0274	1.05912499506006	1.23682642163161	-0.17770142657155	nonDEG			
PSPTO_0275	6.91411044671131	6.95661986784511	-0.0425094211338006	nonDEG	OG0005426		
PSPTO_0276	3.53373891780486	3.39851932071003	0.13521959709483	nonDEG	OG0000100	K19270	yfbT; sugar-phosphatase [EC:3.1.3.23]
PSPTO_0277	4.30713098963814	4.50766437525288	-0.20053338561474	nonDEG			
PSPTO_0278	6.23462375738624	6.52007169077668	-0.28544793339044	nonDEG	OG0000640		
PSPTO_0279	4.70338465054621	5.44678659759274	-0.743401947046531	nonDEG			
PSPTO_0280	4.44491499915946	5.90869326224614	-1.46377826308668	down	OG0006381	K01265	map; methionyl aminopeptidase [EC:3.4.11.18]
PSPTO_0281	5.33514680054304	4.61355498001705	0.721591820525989	nonDEG	OG0001960		
PSPTO_0282	2.52757107189557	2.19874283147874	0.32882824041683	nonDEG	OG0003594		
PSPTO_0283	4.1623674437401	7.61425201073077	-3.45188456699067	down	OG0004787		
PSPTO_0285	6.41827816569963	6.91194164838035	-0.49366348268072	nonDEG			
PSPTO_0287	8.00728744164765	7.5332446618266	0.47404277982105	nonDEG	OG0002109	K03733	xerC; integrase/recombinase XerC
PSPTO_0288	6.06205298242697	4.7634043041093	1.29864867831767	up			
PSPTO_0289	2.86151581545824	-1.97550541378057	4.83702122923881	up			
PSPTO_0290	8.86782628129316	7.40961267938539	1.45821360190777	up			
PSPTO_0293	5.13390630168824	5.28256781418925	-0.148661512501009	nonDEG			
PSPTO_0294	4.50278048371166	5.04333413831869	-0.54055365460703	nonDEG			
PSPTO_0295	3.79456631973536	3.20663472878953	0.58793159094583	nonDEG			
PSPTO_0296	3.91467522346508	3.0077458561839	0.90692936728118	nonDEG	OG0003655		
PSPTO_0297	4.94108882022694	4.61330158904743	0.32778723117951	nonDEG			
PSPTO_0298	4.59518258167689	4.17817544863373	0.41700713304316	nonDEG	OG0002777		
PSPTO_0299	3.85434136687911	3.82007326265463	0.0342681042244801	nonDEG	OG0000351	K00480	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]
PSPTO_0300	8.0415721798165	7.85581160703682	0.18576057277968	nonDEG	OG0000008	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
PSPTO_0301	7.69970245931536	7.79240192322129	-0.0926994639059302	nonDEG	OG0000520	K07250	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]
PSPTO_0303	5.87170853270856	6.06932410532803	-0.19761557261947	nonDEG	OG0003541		
PSPTO_0304	8.82349696951773	9.80223149166314	-0.978734522145409	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
PSPTO_0305	7.68459940887295	8.18738565275394	-0.50278624388099	nonDEG	OG0001857	K00507	SCD; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]
PSPTO_0306	5.78265827362207	7.15256912850101	-1.36991085487894	down	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
PSPTO_0307	3.6586736571256	3.88858886411801	-0.22991520699241	nonDEG	OG0003077		
PSPTO_0308	5.31915694976985	5.10588909743082	0.21326785233903	nonDEG	OG0000503	K02048	cysP; sulfate transport system substrate-binding protein
PSPTO_0309	4.05189646663102	4.66561099720042	-0.6137145305694	nonDEG	OG0000272	K02018	modB; molybdate transport system permease protein
PSPTO_0310	2.44323942067463	3.67131901321663	-1.228079592542	nonDEG	OG0001594	K02047	cysW; sulfate transport system permease protein
PSPTO_0311	3.08074754437492	3.79968769435647	-0.71894014998155	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_0312	7.17359490680349	5.54437856750789	1.6292163392956	up	OG0001593		
PSPTO_0313	4.55928534457789	4.89375237466613	-0.33446703008824	nonDEG	OG0000077	K01420	fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein
PSPTO_0314	7.81141489091666	8.29931742290666	-0.48790253199	nonDEG	OG0001530	K02012	afuA; iron(III) transport system substrate-binding protein
PSPTO_0315	4.30417762426568	5.83371209999236	-1.52953447572668	down	OG0001409	K02011	afuB; iron(III) transport system permease protein
PSPTO_0316	7.92150172108598	7.98917615224883	-0.0676744311628497	nonDEG	OG0000462	K00605	gcvT; aminomethyltransferase [EC:2.1.2.10]
PSPTO_0317	5.23065268618058	5.81593214693589	-0.58527946075531	nonDEG	OG0000340	K02437	gcvH; glycine cleavage system H protein
PSPTO_0318	8.18957362503494	7.87772640221323	0.311847222821711	nonDEG	OG0002400		
PSPTO_0319	7.80073038252509	7.54284446366163	0.257885918863461	nonDEG	OG0000075	K02454	gspE; general secretion pathway protein E
PSPTO_0320	-0.0388141476043213	-0.393867502309748	0.355053354705427	nonDEG	OG0003793		
PSPTO_0321	5.54827558875999	5.6969416099479	-0.14866602118791	nonDEG	OG0000027	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
PSPTO_0322	6.99969234724091	7.49087961515909	-0.49118726791818	nonDEG	OG0002398	K18446	ygiF; triphosphatase [EC:3.6.1.25]
PSPTO_0323	7.50115929533256	7.24314780733118	0.25801148800138	nonDEG	OG0000168	K01438	argE; acetylornithine deacetylase [EC:3.5.1.16]
PSPTO_0324	6.50917285811101	6.44198908304028	0.0671837750707303	nonDEG	OG0001971	K14682	argAB; amino-acid N-acetyltransferase [EC:2.3.1.1]
PSPTO_0325	8.31836091601198	9.04741479946338	-0.729053883451401	nonDEG	OG0002504	K01919	gshA; glutamate--cysteine ligase [EC:6.3.2.2]
PSPTO_0326	1.21110792993996	3.1124547881943	-1.90134685825434	down	OG0000249	K02614	paaI; acyl-CoA thioesterase [EC:3.1.2.-]
PSPTO_0327	6.56745642821732	7.37743489688654	-0.80997846866922	nonDEG	OG0001120	K06959	tex; protein Tex
PSPTO_0328	5.65068442494632	6.00063864925056	-0.34995422430424	nonDEG	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
PSPTO_0329	5.27414791576894	6.4040431775125	-1.12989526174356	down	OG0000432	K07638	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]
PSPTO_0330	7.49660416794268	4.4342879822372	3.06231618570548	up	OG0003346		
PSPTO_0331	2.15271343793245	3.36438328810485	-1.2116698501724	nonDEG			
PSPTO_0332	9.09344174245203	5.46448879018812	3.62895295226391	up	OG0003799		
PSPTO_0333	6.17607298288931	6.29563146759057	-0.11955848470126	nonDEG	OG0005238		
PSPTO_0334	7.98185483876755	8.51802309797178	-0.53616825920423	nonDEG	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
PSPTO_0335	7.09891952352031	7.94740465374103	-0.84848513022072	nonDEG	OG0001800	K07652	vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]
PSPTO_0336	5.06502060207478	4.99112356955602	0.0738970325187598	nonDEG	OG0001901	K19158	yoeB; toxin YoeB [EC:3.1.-.-]
PSPTO_0337	4.42303811296275	4.70755287860173	-0.284514765638979	nonDEG	OG0002800	K19159	yefM; antitoxin YefM
PSPTO_0338	5.84935576621783	7.10450007481465	-1.25514430859682	down	OG0000270	K03806	ampD; N-acetyl-anhydromuramoyl-L-alanine amidase [EC:3.5.1.28]
PSPTO_0339	7.11566775777307	7.6682200108242	-0.55255225305113	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
PSPTO_0340	6.54569713338579	7.59802900201163	-1.05233186862584	down	OG0002970		
PSPTO_0341	7.7678523040856	8.56630816996656	-0.79845586588096	nonDEG	OG0001539	K03673	dsbA; thiol:disulfide interchange protein DsbA
PSPTO_0343	6.22894197823587	7.50519118435446	-1.27624920611859	down	OG0001172	K03978	engB; GTP-binding protein
PSPTO_0344	6.41266668911152	7.05907127988385	-0.64640459077233	nonDEG	OG0000863	K02335	polA; DNA polymerase I [EC:2.7.7.7]
PSPTO_0345	7.88050212244645	7.93108343802038	-0.0505813155739299	nonDEG	OG0002665		
PSPTO_0346	7.35699030500223	8.12676984516572	-0.76977954016349	nonDEG	OG0002410	K02204	thrB2; homoserine kinase type II [EC:2.7.1.39]
PSPTO_0347	3.71482382077039	4.22282220379794	-0.50799838302755	nonDEG	OG0001144	K06145	gntR; LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor
PSPTO_0349	3.37403284087459	3.51228347887569	-0.1382506380011	nonDEG	OG0000108	K20938	ladA; long-chain alkane monooxygenase [EC:1.14.14.28]
PSPTO_0350	5.40957715935728	4.59867290690829	0.81090425244899	nonDEG	OG0000135	K15553	ssuA; sulfonate transport system substrate-binding protein
PSPTO_0351	7.30554867710672	6.45617369482879	0.84937498227793	nonDEG	OG0000044	K19265	gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]
PSPTO_0352	6.22490476427802	4.66438214539848	1.56052261887954	up	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
PSPTO_0353	6.86421536777737	5.92360672293085	0.94060864484652	nonDEG	OG0000202	K07708	glnL; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
PSPTO_0354	1.67653883283787	1.85639616366803	-0.17985733083016	nonDEG			
PSPTO_0355	4.64945040507069	4.91362149720394	-0.264171092133251	nonDEG	OG0005010		
PSPTO_0356	5.85693650133295	5.83122436520705	0.0257121361259003	nonDEG	OG0004393		
PSPTO_0357	6.75121880993201	6.13187500994564	0.61934379998637	nonDEG	OG0003036	K04093	pheA1; chorismate mutase [EC:5.4.99.5]
PSPTO_0359	8.62889495980123	9.45595476406944	-0.827059804268211	nonDEG	OG0000071	K01915	glnA; glutamine synthetase [EC:6.3.1.2]
PSPTO_0360	8.32485642865893	8.99851978272476	-0.67366335406583	nonDEG	OG0002717	K03151	thiI; tRNA uracil 4-sulfurtransferase [EC:2.8.1.4]
PSPTO_0361	8.16212917248261	9.08370042069138	-0.921571248208771	nonDEG	OG0000921	K06207	typA; GTP-binding protein
PSPTO_0362	7.28041883593761	7.58835442080622	-0.30793558486861	nonDEG	OG0000081	K02444	glpR; DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor
PSPTO_0363	3.77052516011451	4.10901508699023	-0.33848992687572	nonDEG	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
PSPTO_0364	3.96037361668381	3.88394547554543	0.07642814113838	nonDEG	OG0000143	K02027	ABC.MS.S; multiple sugar transport system substrate-binding protein
PSPTO_0365	7.12004797125598	7.18341293089397	-0.0633649596379895	nonDEG	OG0000022	K13653	AraC family transcriptional regulator
PSPTO_0366	4.43671204983221	5.52345501456787	-1.08674296473566	down	OG0002636	K03316	TC.CPA1; monovalent cation:H+ antiporter, CPA1 family
PSPTO_0367	11.1325479342716	12.0395363051008	-0.9069883708292	nonDEG	OG0002661		
PSPTO_0368	3.29272737134486	4.3396741859857	-1.04694681464084	nonDEG			
PSPTO_0369	8.26506245469922	9.09943641345227	-0.83437395875305	nonDEG	OG0000040		
PSPTO_0370	4.69090943051755	2.94199073393938	1.74891869657817	up	OG0001066		
PSPTO_0371	9.23597501908636	4.58068015766177	4.65529486142459	up			
PSPTO_0373	8.87448394473721	9.6148054744584	-0.740321529721189	nonDEG	OG0001026		
PSPTO_0374	7.36140156562697	8.85411917260819	-1.49271760698122	down	OG0006115		
PSPTO_0375	5.94181527658132	7.69157483528477	-1.74975955870345	down	OG0000396	K15726	czcA; cobalt-zinc-cadmium resistance protein CzcA
PSPTO_0376	4.18753466494623	5.9231084935974	-1.73557382865117	down	OG0000598	K15727	czcB; membrane fusion protein, cobalt-zinc-cadmium efflux system
PSPTO_0377	4.10234226105591	5.44353661358896	-1.34119435253305	down	OG0001047	K15725	czcC; outer membrane protein, cobalt-zinc-cadmium efflux system
PSPTO_0378	5.00707715610249	5.12757029575616	-0.120493139653671	nonDEG	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
PSPTO_0379	5.54526522845613	5.90256245236648	-0.35729722391035	nonDEG	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
PSPTO_0380	6.25636855455858	6.74857501268628	-0.492206458127701	nonDEG	OG0001525		
PSPTO_0381	6.18002291427941	6.97653889680354	-0.79651598252413	nonDEG	OG0002635		
PSPTO_0382	4.53861249869543	4.92747741402685	-0.388864915331419	nonDEG	OG0002951	K01972	E6.5.1.2; DNA ligase (NAD+) [EC:6.5.1.2]
PSPTO_0383	9.12060606330869	8.80836896287711	0.312237100431581	nonDEG	OG0000827	K00789	metK; S-adenosylmethionine synthetase [EC:2.5.1.6]
PSPTO_0384	6.00531795463378	6.4138049508058	-0.40848699617202	nonDEG	OG0002634		
PSPTO_0385	9.3724822774904	10.0334766282737	-0.6609943507833	nonDEG	OG0000634	K00615	E2.2.1.1; transketolase [EC:2.2.1.1]
PSPTO_0386	6.88817538553858	8.37053945235093	-1.48236406681235	down	OG0000292	K00134	GAPDH; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
PSPTO_0387	6.98890151783977	7.72780169513278	-0.73890017729301	nonDEG	OG0000826	K00927	PGK; phosphoglycerate kinase [EC:2.7.2.3]
PSPTO_0388	4.25370359024426	4.8050825622997	-0.551378972055439	nonDEG	OG0003784		
PSPTO_0389	6.67046734102175	7.10143949466457	-0.43097215364282	nonDEG	OG0002633		
PSPTO_0390	7.75072162497632	7.92980821293528	-0.17908658795896	nonDEG	OG0000715	K01624	FBA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
PSPTO_0391	7.83023717709815	8.19016989528225	-0.359932718184099	nonDEG	OG0002949		
PSPTO_0393	6.76382675911484	6.70151676211475	0.0623099970000904	nonDEG	OG0003311		
PSPTO_0394	5.48924289291834	3.83236543268385	1.65687746023449	up	OG0000337	K01273	DPEP; membrane dipeptidase [EC:3.4.13.19]
PSPTO_0395	4.22301235431258	2.94942085221763	1.27359150209495	nonDEG	OG0002948		
PSPTO_0396	6.08061994678448	4.5945290433481	1.48609090343638	up	OG0002164	K21833	dgcA; dimethylglycine catabolism A
PSPTO_0397	4.9630537741185	3.20300147661528	1.76005229750322	up	OG0001785	K21834	dgcB; dimethylglycine catabolism B
PSPTO_0400	5.88285396327762	5.93410522199122	-0.0512512587135996	nonDEG	OG0004051	K01183	E3.2.1.14; chitinase [EC:3.2.1.14]
PSPTO_0401	5.92156790024781	4.94526735696224	0.97630054328557	nonDEG	OG0001159	K00479	gbcA; glycine betaine catabolism A
PSPTO_0402	4.73274875711551	4.50007525563556	0.23267350147995	nonDEG	OG0000133	K02613	paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE
PSPTO_0403	6.61463386577637	5.36437284736993	1.25026101840644	up	OG0003313		
PSPTO_0404	7.98730830134944	8.73203360579878	-0.744725304449339	nonDEG	OG0001838	K07115	rlmJ; 23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]
PSPTO_0405	6.52829663812087	7.16417387674563	-0.63587723862476	nonDEG	OG0000360	K07304	msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
PSPTO_0406	10.0044566901915	9.83872940792813	0.16572728226337	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
PSPTO_0407	5.02150214931057	5.97297581465671	-0.95147366534614	nonDEG	OG0000450		
PSPTO_0408	5.83332985075994	6.15125540080459	-0.317925550044651	nonDEG	OG0002165		
PSPTO_0409	6.24895862950172	5.95466694437537	0.29429168512635	nonDEG	OG0001651	K03568	tldD; TldD protein
PSPTO_0410	5.93562734824103	5.91086719977924	0.0247601484617901	nonDEG	OG0001650	K01620	ltaE; threonine aldolase [EC:4.1.2.48]
PSPTO_0411	3.72035224535889	3.877368773849	-0.15701652849011	nonDEG	OG0002945		
PSPTO_0412	7.75905403617818	8.1464427563997	-0.38738872022152	nonDEG	OG0000643	K06969	rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]
PSPTO_0413	7.06303555113081	7.33757177562148	-0.274536224490671	nonDEG	OG0001790		
PSPTO_0414	6.0759630111703	6.83416825997148	-0.75820524880118	nonDEG	OG0000461	K10563	mutM; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]
PSPTO_0415	5.88848085485357	6.6243246311639	-0.735843776310331	nonDEG	OG0004987		
PSPTO_0416	5.22901431676607	5.78517725325985	-0.556162936493781	nonDEG	OG0001527		
PSPTO_0417	8.52627347303234	8.34567886323416	0.180594609798181	nonDEG	OG0000835	K00954	E2.7.7.3A; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
PSPTO_0418	4.81211672194676	5.36571829470145	-0.55360157275469	nonDEG	OG0000547	K00154	E1.2.1.68; coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]
PSPTO_0419	6.44623749168355	6.20155039666408	0.24468709501947	nonDEG	OG0001162		
PSPTO_0420	7.14122705675593	6.61874763957399	0.52247941718194	nonDEG	OG0000370	K01011	TST; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
PSPTO_0421	5.90981587997746	5.99222759282765	-0.08241171285019	nonDEG	OG0001789	K07019	uncharacterized protein
PSPTO_0422	5.22090311222412	5.26073767676107	-0.0398345645369504	nonDEG	OG0001277	K21498	higA-1; antitoxin HigA-1
PSPTO_0423	4.76113618147748	5.04051830569271	-0.27938212421523	nonDEG	OG0004145	K07334	higB-1; toxin HigB-1
PSPTO_0424	3.67371957788924	3.76045529117957	-0.0867357132903299	nonDEG	OG0000834	K08316	rsmD; 16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]
PSPTO_0425	5.34555645870316	5.19921327745101	0.14634318125215	nonDEG	OG0000120	K07263	pqqL; zinc protease [EC:3.4.24.-]
PSPTO_0426	7.53504233855476	7.59706218284823	-0.0620198442934701	nonDEG	OG0000120	K07263	pqqL; zinc protease [EC:3.4.24.-]
PSPTO_0427	7.38862486258683	8.02110778398056	-0.63248292139373	nonDEG	OG0000833	K03110	ftsY; fused signal recognition particle receptor
PSPTO_0428	7.13104278189759	7.51275608892425	-0.38171330702666	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_0429	6.78636105042819	6.26733596856417	0.51902508186402	nonDEG	OG0001024	K09811	ftsX; cell division transport system permease protein
PSPTO_0430	11.8316646902458	11.5740233989116	0.257641291334201	nonDEG	OG0001788	K03089	rpoH; RNA polymerase sigma-32 factor
PSPTO_0431	5.31761937716701	5.86357870217753	-0.54595932501052	nonDEG	OG0001023	K03814	mtgA; monofunctional glycosyltransferase [EC:2.4.1.129]
PSPTO_0432	6.03582311638136	5.69939079856616	0.3364323178152	nonDEG	OG0001656		
PSPTO_0433	6.31379546493522	7.45754990313538	-1.14375443820016	down	OG0001280	K03154	thiS; sulfur carrier protein
PSPTO_0434	5.94938412751298	6.59487474535134	-0.64549061783836	nonDEG	OG0001279	K03149	thiG; thiazole synthase [EC:2.8.1.10]
PSPTO_0435	4.99657947424682	5.66746247354358	-0.67088299929676	nonDEG	OG0001022	K03439	trmB; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
PSPTO_0436	4.9882631274942	5.53435308273655	-0.54608995524235	nonDEG	OG0002643	K21830	pchP; phosphorylcholine phosphatase
PSPTO_0437	3.16846925835948	3.39520446359501	-0.22673520523553	nonDEG	OG0000836	K00287	DHFR; dihydrofolate reductase [EC:1.5.1.3]
PSPTO_0438	4.1446767011481	4.82493613541212	-0.68025943426402	nonDEG	OG0003319		
PSPTO_0439	6.08216337058864	6.45345677251678	-0.37129340192814	nonDEG	OG0003320		
PSPTO_0440	5.03668629339802	9.10856095771209	-4.07187466431407	down	OG0000546	K02167	betI; TetR/AcrR family transcriptional regulator, transcriptional repressor of bet genes
PSPTO_0441	6.09123517481918	8.61744487253333	-2.52620969771415	down	OG0000008	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
PSPTO_0443	5.39397528386663	8.12012826966014	-2.72615298579351	down	OG0000291	K00108	betA; choline dehydrogenase [EC:1.1.99.1]
PSPTO_0444	2.17726856355127	2.56289334619977	-0.3856247826485	nonDEG	OG0000039	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
PSPTO_0445	3.33557046051533	3.98880216133722	-0.65323170082189	nonDEG	OG0000043	K07165	fecR; transmembrane sensor
PSPTO_0446	2.42507694687642	1.25327032498934	1.17180662188708	nonDEG	OG0002629		
