	flg_Col	flg_Kb	flg_FC	flg_DEG	OG	KO.id	KO.description
PSPTO_0260	2.59848185259858	4.1399314997559	-1.54144964715732	nonDEG	OG0003665	K01560	E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]
PSPTO_0261	6.93736150121849	8.00079513905109	-1.0634336378326	down	OG0000027	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
PSPTO_0262	1.06982684393007	2.17335243141042	-1.10352558748035	nonDEG	OG0000790	K07491	putative transposase
PSPTO_0263	5.66422326932614	5.63437622825032	0.0298470410758203	nonDEG	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
PSPTO_0264	3.81795979763983	2.12735045057649	1.69060934706334	nonDEG	OG0000015	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
PSPTO_0268	1.31913038132086	1.85382466266963	-0.53469428134877	nonDEG	OG0000523	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
PSPTO_0272	6.05374342224956	6.48856879453332	-0.43482537228376	nonDEG	OG0000281	K04487	iscS; cysteine desulfurase [EC:2.8.1.7]
PSPTO_0273	5.25933241316045	4.03870078398102	1.22063162917943	nonDEG	OG0000027	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
PSPTO_0274	3.19809574597975	1.23682642163161	1.96126932434814	nonDEG			
PSPTO_0275	6.62929977653403	6.95661986784511	-0.327320091311081	nonDEG	OG0005426		
PSPTO_0276	4.13318657266553	3.39851932071003	0.7346672519555	nonDEG	OG0000100	K19270	yfbT; sugar-phosphatase [EC:3.1.3.23]
PSPTO_0277	2.49837179179081	4.50766437525288	-2.00929258346207	down			
PSPTO_0278	5.4615425913753	6.52007169077668	-1.05852909940138	down	OG0000640		
PSPTO_0279	3.43096479220094	5.44678659759274	-2.0158218053918	down			
PSPTO_0280	4.85130251014536	5.90869326224614	-1.05739075210078	down	OG0006381	K01265	map; methionyl aminopeptidase [EC:3.4.11.18]
PSPTO_0281	8.02194678638083	4.61355498001705	3.40839180636378	up	OG0001960		
PSPTO_0282	2.03830402691884	2.19874283147874	-0.1604388045599	nonDEG	OG0003594		
PSPTO_0283	5.28669716718661	7.61425201073077	-2.32755484354416	down	OG0004787		
PSPTO_0285	5.0081178181963	6.91194164838035	-1.90382383018405	down			
PSPTO_0287	7.37610401913044	7.5332446618266	-0.157140642696159	nonDEG	OG0002109	K03733	xerC; integrase/recombinase XerC
PSPTO_0288	1.32696903759283	4.7634043041093	-3.43643526651647	down			
PSPTO_0289	2.1230346087865	-1.97550541378057	4.09854002256707	up			
PSPTO_0290	6.53713098256614	7.40961267938539	-0.87248169681925	nonDEG			
PSPTO_0293	4.17034500895394	5.28256781418925	-1.11222280523531	nonDEG			
PSPTO_0294	4.62345979004682	5.04333413831869	-0.419874348271869	nonDEG			
PSPTO_0295	1.82136992514474	3.20663472878953	-1.38526480364479	nonDEG			
PSPTO_0296	3.30662786781746	3.0077458561839	0.29888201163356	nonDEG	OG0003655		
PSPTO_0297	3.06474209481929	4.61330158904743	-1.54855949422814	down			
PSPTO_0298	4.53375943221844	4.17817544863373	0.35558398358471	nonDEG	OG0002777		
PSPTO_0299	2.75861554647679	3.82007326265463	-1.06145771617784	nonDEG	OG0000351	K00480	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]
PSPTO_0300	9.00035167116693	7.85581160703682	1.14454006413011	up	OG0000008	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
PSPTO_0301	9.30157086819317	7.79240192322129	1.50916894497188	up	OG0000520	K07250	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]
PSPTO_0303	5.58877549449293	6.06932410532803	-0.4805486108351	nonDEG	OG0003541		
PSPTO_0304	8.07346128481656	9.80223149166314	-1.72877020684658	down	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
PSPTO_0305	8.98563939868338	8.18738565275394	0.79825374592944	nonDEG	OG0001857	K00507	SCD; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]
PSPTO_0306	5.68908967798551	7.15256912850101	-1.4634794505155	down	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
PSPTO_0307	9.02755556017246	3.88858886411801	5.13896669605445	up	OG0003077		
PSPTO_0308	9.9692685924494	5.10588909743082	4.86337949501858	up	OG0000503	K02048	cysP; sulfate transport system substrate-binding protein
PSPTO_0309	6.05301373344694	4.66561099720042	1.38740273624652	up	OG0000272	K02018	modB; molybdate transport system permease protein
PSPTO_0310	4.72369727078781	3.67131901321663	1.05237825757118	nonDEG	OG0001594	K02047	cysW; sulfate transport system permease protein
PSPTO_0311	5.51304571877082	3.79968769435647	1.71335802441435	up	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_0312	7.38794552700322	5.54437856750789	1.84356695949533	up	OG0001593		
PSPTO_0313	3.88754196051202	4.89375237466613	-1.00621041415411	nonDEG	OG0000077	K01420	fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein
PSPTO_0314	8.60384984553822	8.29931742290666	0.30453242263156	nonDEG	OG0001530	K02012	afuA; iron(III) transport system substrate-binding protein
PSPTO_0315	4.94297205105045	5.83371209999236	-0.89074004894191	nonDEG	OG0001409	K02011	afuB; iron(III) transport system permease protein
PSPTO_0316	7.64291242815522	7.98917615224883	-0.34626372409361	nonDEG	OG0000462	K00605	gcvT; aminomethyltransferase [EC:2.1.2.10]
PSPTO_0317	4.26933053545001	5.81593214693589	-1.54660161148588	down	OG0000340	K02437	gcvH; glycine cleavage system H protein
PSPTO_0318	8.19814034018976	7.87772640221323	0.32041393797653	nonDEG	OG0002400		
PSPTO_0319	6.95673648561866	7.54284446366163	-0.586107978042969	nonDEG	OG0000075	K02454	gspE; general secretion pathway protein E
PSPTO_0320	2.44048600661536	-0.393867502309748	2.83435350892511	nonDEG	OG0003793		
PSPTO_0321	5.04490866314937	5.6969416099479	-0.65203294679853	nonDEG	OG0000027	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
PSPTO_0322	7.56946139956814	7.49087961515909	0.0785817844090495	nonDEG	OG0002398	K18446	ygiF; triphosphatase [EC:3.6.1.25]
PSPTO_0323	8.52467051263287	7.24314780733118	1.28152270530169	up	OG0000168	K01438	argE; acetylornithine deacetylase [EC:3.5.1.16]
PSPTO_0324	6.45753083235063	6.44198908304028	0.0155417493103505	nonDEG	OG0001971	K14682	argAB; amino-acid N-acetyltransferase [EC:2.3.1.1]
PSPTO_0325	8.12697375969517	9.04741479946338	-0.92044103976821	nonDEG	OG0002504	K01919	gshA; glutamate--cysteine ligase [EC:6.3.2.2]
PSPTO_0326	2.02376661196383	3.1124547881943	-1.08868817623047	nonDEG	OG0000249	K02614	paaI; acyl-CoA thioesterase [EC:3.1.2.-]
PSPTO_0327	8.06827267213018	7.37743489688654	0.690837775243639	nonDEG	OG0001120	K06959	tex; protein Tex
PSPTO_0328	6.55605317547481	6.00063864925056	0.55541452622425	nonDEG	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
PSPTO_0329	5.52333789762286	6.4040431775125	-0.88070527988964	nonDEG	OG0000432	K07638	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]
PSPTO_0330	8.78511967070616	4.4342879822372	4.35083168846896	up	OG0003346		
PSPTO_0331	4.227004883295	3.36438328810485	0.86262159519015	nonDEG			
PSPTO_0332	11.3595615084577	5.46448879018812	5.89507271826958	up	OG0003799		
PSPTO_0333	5.50926509014986	6.29563146759057	-0.78636637744071	nonDEG	OG0005238		
PSPTO_0334	9.04518906871575	8.51802309797178	0.527165970743971	nonDEG	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
PSPTO_0335	7.47641301666472	7.94740465374103	-0.47099163707631	nonDEG	OG0001800	K07652	vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]
PSPTO_0336	5.08971891825267	4.99112356955602	0.0985953486966498	nonDEG	OG0001901	K19158	yoeB; toxin YoeB [EC:3.1.-.-]
PSPTO_0337	3.63656654038367	4.70755287860173	-1.07098633821806	nonDEG	OG0002800	K19159	yefM; antitoxin YefM
PSPTO_0338	6.18297546127688	7.10450007481465	-0.921524613537771	nonDEG	OG0000270	K03806	ampD; N-acetyl-anhydromuramoyl-L-alanine amidase [EC:3.5.1.28]
PSPTO_0339	5.80640398921744	7.6682200108242	-1.86181602160676	down	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
PSPTO_0340	7.6765893085837	7.59802900201163	0.0785603065720695	nonDEG	OG0002970		
PSPTO_0341	7.88190448396316	8.56630816996656	-0.6844036860034	nonDEG	OG0001539	K03673	dsbA; thiol:disulfide interchange protein DsbA
PSPTO_0343	6.90205834455797	7.50519118435446	-0.60313283979649	nonDEG	OG0001172	K03978	engB; GTP-binding protein
PSPTO_0344	7.20611095798127	7.05907127988385	0.14703967809742	nonDEG	OG0000863	K02335	polA; DNA polymerase I [EC:2.7.7.7]
PSPTO_0345	8.08283962269751	7.93108343802038	0.151756184677129	nonDEG	OG0002665		
PSPTO_0346	7.56633298732346	8.12676984516572	-0.56043685784226	nonDEG	OG0002410	K02204	thrB2; homoserine kinase type II [EC:2.7.1.39]
PSPTO_0347	4.55992671953437	4.22282220379794	0.33710451573643	nonDEG	OG0001144	K06145	gntR; LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor
PSPTO_0349	3.25402322428935	3.51228347887569	-0.25826025458634	nonDEG	OG0000108	K20938	ladA; long-chain alkane monooxygenase [EC:1.14.14.28]
PSPTO_0350	5.73064121201627	4.59867290690829	1.13196830510798	up	OG0000135	K15553	ssuA; sulfonate transport system substrate-binding protein
PSPTO_0351	7.82439574765135	6.45617369482879	1.36822205282256	up	OG0000044	K19265	gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]
PSPTO_0352	9.10298007600778	4.66438214539848	4.4385979306093	up	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
PSPTO_0353	8.45635141802599	5.92360672293085	2.53274469509514	up	OG0000202	K07708	glnL; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
PSPTO_0354	1.80156364465238	1.85639616366803	-0.05483251901565	nonDEG			
PSPTO_0355	4.01079952723485	4.91362149720394	-0.90282196996909	nonDEG	OG0005010		
PSPTO_0356	6.10643130623462	5.83122436520705	0.275206941027569	nonDEG	OG0004393		
PSPTO_0357	6.15607807802081	6.13187500994564	0.0242030680751704	nonDEG	OG0003036	K04093	pheA1; chorismate mutase [EC:5.4.99.5]
PSPTO_0359	11.7665348476394	9.45595476406944	2.31058008356996	up	OG0000071	K01915	glnA; glutamine synthetase [EC:6.3.1.2]
PSPTO_0360	9.12892830414728	8.99851978272476	0.13040852142252	nonDEG	OG0002717	K03151	thiI; tRNA uracil 4-sulfurtransferase [EC:2.8.1.4]
PSPTO_0361	9.56609585630025	9.08370042069138	0.482395435608868	nonDEG	OG0000921	K06207	typA; GTP-binding protein
PSPTO_0362	6.59341284016108	7.58835442080622	-0.99494158064514	nonDEG	OG0000081	K02444	glpR; DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor
PSPTO_0363	1.4343687144561	4.10901508699023	-2.67464637253413	down	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
PSPTO_0364	4.51640339646925	3.88394547554543	0.63245792092382	nonDEG	OG0000143	K02027	ABC.MS.S; multiple sugar transport system substrate-binding protein
PSPTO_0365	7.35002976842848	7.18341293089397	0.166616837534511	nonDEG	OG0000022	K13653	AraC family transcriptional regulator
PSPTO_0366	5.40450654144965	5.52345501456787	-0.11894847311822	nonDEG	OG0002636	K03316	TC.CPA1; monovalent cation:H+ antiporter, CPA1 family
PSPTO_0367	14.2067561828961	12.0395363051008	2.1672198777953	up	OG0002661		
PSPTO_0368	2.35444840002284	4.3396741859857	-1.98522578596286	down			
PSPTO_0369	9.66561343728105	9.09943641345227	0.566177023828779	nonDEG	OG0000040		
PSPTO_0370	3.57286626982506	2.94199073393938	0.63087553588568	nonDEG	OG0001066		
PSPTO_0371	8.81172936441447	4.58068015766177	4.2310492067527	up			
PSPTO_0373	8.96158640230295	9.6148054744584	-0.65321907215545	nonDEG	OG0001026		
PSPTO_0374	8.00953525448083	8.85411917260819	-0.844583918127359	nonDEG	OG0006115		
PSPTO_0375	8.90295306955017	7.69157483528477	1.2113782342654	up	OG0000396	K15726	czcA; cobalt-zinc-cadmium resistance protein CzcA
PSPTO_0376	8.16929759637335	5.9231084935974	2.24618910277595	up	OG0000598	K15727	czcB; membrane fusion protein, cobalt-zinc-cadmium efflux system
PSPTO_0377	9.10775205357482	5.44353661358896	3.66421543998586	up	OG0001047	K15725	czcC; outer membrane protein, cobalt-zinc-cadmium efflux system
PSPTO_0378	6.88180675836833	5.12757029575616	1.75423646261217	up	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
PSPTO_0379	6.04017792036523	5.90256245236648	0.13761546799875	nonDEG	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
PSPTO_0380	6.43865528116984	6.74857501268628	-0.30991973151644	nonDEG	OG0001525		
PSPTO_0381	5.77311452783599	6.97653889680354	-1.20342436896755	down	OG0002635		
PSPTO_0382	3.74245517687748	4.92747741402685	-1.18502223714937	nonDEG	OG0002951	K01972	E6.5.1.2; DNA ligase (NAD+) [EC:6.5.1.2]
PSPTO_0383	9.5976959493158	8.80836896287711	0.78932698643869	nonDEG	OG0000827	K00789	metK; S-adenosylmethionine synthetase [EC:2.5.1.6]
PSPTO_0384	6.6426843321518	6.4138049508058	0.228879381346	nonDEG	OG0002634		
PSPTO_0385	9.38352944093874	10.0334766282737	-0.649947187334959	nonDEG	OG0000634	K00615	E2.2.1.1; transketolase [EC:2.2.1.1]
PSPTO_0386	6.39276711391901	8.37053945235093	-1.97777233843192	down	OG0000292	K00134	GAPDH; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
PSPTO_0387	7.49217608644793	7.72780169513278	-0.23562560868485	nonDEG	OG0000826	K00927	PGK; phosphoglycerate kinase [EC:2.7.2.3]
PSPTO_0388	5.66567290905582	4.8050825622997	0.86059034675612	nonDEG	OG0003784		
PSPTO_0389	8.58445410125975	7.10143949466457	1.48301460659518	up	OG0002633		
PSPTO_0390	7.94754654601778	7.92980821293528	0.0177383330825007	nonDEG	OG0000715	K01624	FBA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
PSPTO_0391	8.42568997225715	8.19016989528225	0.2355200769749	nonDEG	OG0002949		
PSPTO_0393	6.82354535567727	6.70151676211475	0.12202859356252	nonDEG	OG0003311		
PSPTO_0394	7.01100985080425	3.83236543268385	3.1786444181204	up	OG0000337	K01273	DPEP; membrane dipeptidase [EC:3.4.13.19]
PSPTO_0395	4.09343436620193	2.94942085221763	1.1440135139843	nonDEG	OG0002948		
PSPTO_0396	6.59636002081897	4.5945290433481	2.00183097747087	up	OG0002164	K21833	dgcA; dimethylglycine catabolism A
PSPTO_0397	5.30629488239491	3.20300147661528	2.10329340577963	up	OG0001785	K21834	dgcB; dimethylglycine catabolism B
PSPTO_0400	6.41838299426708	5.93410522199122	0.48427777227586	nonDEG	OG0004051	K01183	E3.2.1.14; chitinase [EC:3.2.1.14]
PSPTO_0401	6.02450050411154	4.94526735696224	1.0792331471493	up	OG0001159	K00479	gbcA; glycine betaine catabolism A
PSPTO_0402	5.48275962008594	4.50007525563556	0.98268436445038	nonDEG	OG0000133	K02613	paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE
PSPTO_0403	5.44130648513003	5.36437284736993	0.0769336377601002	nonDEG	OG0003313		
PSPTO_0404	6.91171156389766	8.73203360579878	-1.82032204190112	down	OG0001838	K07115	rlmJ; 23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]
PSPTO_0405	7.30047426254593	7.16417387674563	0.1363003858003	nonDEG	OG0000360	K07304	msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
PSPTO_0406	10.5803778966284	9.83872940792813	0.741648488700271	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
PSPTO_0407	1.94415923967078	5.97297581465671	-4.02881657498593	down	OG0000450		
PSPTO_0408	6.84585001931365	6.15125540080459	0.694594618509059	nonDEG	OG0002165		
PSPTO_0409	7.67825990128901	5.95466694437537	1.72359295691364	up	OG0001651	K03568	tldD; TldD protein
PSPTO_0410	6.43078729285914	5.91086719977924	0.5199200930799	nonDEG	OG0001650	K01620	ltaE; threonine aldolase [EC:4.1.2.48]
PSPTO_0411	3.66936267643865	3.877368773849	-0.20800609741035	nonDEG	OG0002945		
PSPTO_0412	8.23689905523136	8.1464427563997	0.0904562988316595	nonDEG	OG0000643	K06969	rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]
PSPTO_0413	8.04734431694732	7.33757177562148	0.70977254132584	nonDEG	OG0001790		
PSPTO_0414	6.23080718088691	6.83416825997148	-0.60336107908457	nonDEG	OG0000461	K10563	mutM; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]
PSPTO_0415	4.59179090058914	6.6243246311639	-2.03253373057476	down	OG0004987		
PSPTO_0416	3.03374197797419	5.78517725325985	-2.75143527528566	down	OG0001527		
PSPTO_0417	7.23510840574047	8.34567886323416	-1.11057045749369	down	OG0000835	K00954	E2.7.7.3A; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
PSPTO_0418	3.69850525129965	5.36571829470145	-1.6672130434018	down	OG0000547	K00154	E1.2.1.68; coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]
PSPTO_0419	6.18061775439399	6.20155039666408	-0.0209326422700906	nonDEG	OG0001162		
PSPTO_0420	7.72708791456061	6.61874763957399	1.10834027498662	up	OG0000370	K01011	TST; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
PSPTO_0421	5.68117284376063	5.99222759282765	-0.311054749067019	nonDEG	OG0001789	K07019	uncharacterized protein
PSPTO_0422	5.94410300745574	5.26073767676107	0.68336533069467	nonDEG	OG0001277	K21498	higA-1; antitoxin HigA-1
PSPTO_0423	2.92947367379321	5.04051830569271	-2.1110446318995	down	OG0004145	K07334	higB-1; toxin HigB-1
PSPTO_0424	3.24116682085092	3.76045529117957	-0.51928847032865	nonDEG	OG0000834	K08316	rsmD; 16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]
PSPTO_0425	6.2627080654055	5.19921327745101	1.06349478795449	up	OG0000120	K07263	pqqL; zinc protease [EC:3.4.24.-]
PSPTO_0426	6.9807236350784	7.59706218284823	-0.61633854776983	nonDEG	OG0000120	K07263	pqqL; zinc protease [EC:3.4.24.-]
PSPTO_0427	7.80369758008653	8.02110778398056	-0.21741020389403	nonDEG	OG0000833	K03110	ftsY; fused signal recognition particle receptor
PSPTO_0428	6.89446794435832	7.51275608892425	-0.61828814456593	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_0429	5.73801428672743	6.26733596856417	-0.52932168183674	nonDEG	OG0001024	K09811	ftsX; cell division transport system permease protein
PSPTO_0430	10.2756076419258	11.5740233989116	-1.2984157569858	down	OG0001788	K03089	rpoH; RNA polymerase sigma-32 factor
PSPTO_0431	5.87492669976192	5.86357870217753	0.01134799758439	nonDEG	OG0001023	K03814	mtgA; monofunctional glycosyltransferase [EC:2.4.1.129]
PSPTO_0432	4.86567200336374	5.69939079856616	-0.83371879520242	nonDEG	OG0001656		
PSPTO_0433	5.03142280995801	7.45754990313538	-2.42612709317737	down	OG0001280	K03154	thiS; sulfur carrier protein
PSPTO_0434	6.57936065968796	6.59487474535134	-0.01551408566338	nonDEG	OG0001279	K03149	thiG; thiazole synthase [EC:2.8.1.10]
PSPTO_0435	5.03528573944205	5.66746247354358	-0.63217673410153	nonDEG	OG0001022	K03439	trmB; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
PSPTO_0436	5.51827207528276	5.53435308273655	-0.0160810074537903	nonDEG	OG0002643	K21830	pchP; phosphorylcholine phosphatase
PSPTO_0437	3.72425671934456	3.39520446359501	0.32905225574955	nonDEG	OG0000836	K00287	DHFR; dihydrofolate reductase [EC:1.5.1.3]
PSPTO_0438	5.74672595023427	4.82493613541212	0.92178981482215	nonDEG	OG0003319		
PSPTO_0439	4.72910746688768	6.45345677251678	-1.7243493056291	down	OG0003320		
PSPTO_0440	7.81154053967239	9.10856095771209	-1.2970204180397	down	OG0000546	K02167	betI; TetR/AcrR family transcriptional regulator, transcriptional repressor of bet genes
PSPTO_0441	8.38962612016637	8.61744487253333	-0.227818752366959	nonDEG	OG0000008	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
PSPTO_0443	6.65373232732702	8.12012826966014	-1.46639594233312	down	OG0000291	K00108	betA; choline dehydrogenase [EC:1.1.99.1]
PSPTO_0444	2.36767310035129	2.56289334619977	-0.19522024584848	nonDEG	OG0000039	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
PSPTO_0445	2.97548903613672	3.98880216133722	-1.0133131252005	nonDEG	OG0000043	K07165	fecR; transmembrane sensor
PSPTO_0446	3.3510345123829	1.25327032498934	2.09776418739356	nonDEG	OG0002629		
PSPTO_0448	5.9511889477741	6.41814342115672	-0.46695447338262	nonDEG	OG0002163	K00799	GST; glutathione S-transferase [EC:2.5.1.18]
PSPTO_0450	1.35585894460941	2.67925498537046	-1.32339604076105	nonDEG	OG0000577	K07497	putative transposase
PSPTO_0451	5.62363498625334	6.35185492748744	-0.7282199412341	nonDEG	OG0001741		
