Cluster	Random example of a gene member (IMG gene ID locus_tag product [organism])	Phylogenetic Diversity	Total # Genes	# PA Genes	# NPA Genes	# RA genes	# Soil Genes	Is PA? (Hyperg Gene Copy Number)	Is PA? (Hyperg Gene Presence Absence)	Is PA? (PhyloGLM Gene Copy Number)	Is PA? (PhyloGLM Gene Presence Absence)	Is PA? (Scoary)	Is NPA? (Hyperg Gene Copy Number)	Is NPA? (Hyperg Gene Presence Absence)	Is NPA? (PhyloGLM Gene Copy Number)	Is NPA? (PhyloGLM Gene Presence Absence)	Is NPA? (Scoary)	Is RA? (Hyperg Gene Copy Number)	Is RA? (Hyperg Gene Presence Absence)	Is RA? (PhyloGLM Gene Copy Number)	Is RA? (PhyloGLM Gene Presence Absence)	Is RA? (Scoary)	Is soil? (Hyperg Gene Copy Number)	Is soil? (Hyperg Gene Presence Absence)	Is soil? (PhyloGLM Gene Copy Number)	Is soil? (PhyloGLM Gene Presence Absence)	Is soil? (Scoary)
KO:K00249	2644487055 Ga0102131_104167 acyl-CoA dehydrogenase [Mycobacterium sp. Root135]	0.09948	4052	322	3180	200	550	Y	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	Y	N	N	Untested	Untested
KO:K00252	2643596336 Ga0102004_10181 glutaryl-CoA dehydrogenase [Mycobacterium sp. 501AMF]	0.09633	673	46	583	26	44	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00253	2521593717 G361DRAFT_2635 isovaleryl-CoA dehydrogenase [Nocardia sp. BMG111209]	0.25726	10	1	1	0	8	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N
KO:K00254	2595525225 FF89DRAFT_02827 dihydroorotate oxidase A [Mycobacterium sp. UNC267MFSha1.1M11]	0.09983	589	29	528	18	32	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K00255	2643521081 Ga0101993_1001821 long-chain-acyl-CoA dehydrogenase [Rhodococcus maanshanensis 259MFSha1.1]	0.24611	221	29	106	15	86	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N
KO:K00257	2545971711 D892DRAFT_1749 hypothetical protein [Nocardia sp. BMG51109]	0.09948	10091	405	9099	252	587	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00259	2548695948 NONO_c36880 alanine dehydrogenase [Nocardia nova SH22a (NONO)]	0.09511	613	33	540	20	40	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K00261	2595527952 FF89DRAFT_05562 glutamate dehydrogenase (NAD(P)+) [Mycobacterium sp. UNC267MFSha1.1M11]	0.2006	68	10	16	6	42	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00262	2548699739 NONO_c74810 glutamate dehydrogenase (NADP+) [Nocardia nova SH22a (NONO)]	0.17486	111	13	73	10	25	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00263	2643524366 Ga0101993_100996 leucine dehydrogenase [Rhodococcus maanshanensis 259MFSha1.1]	0.05865	20	8	6	6	6	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00265	2563419819 BR31DRAFT_03750 glutamate synthase (NADPH/NADH) large chain [Rhodococcus sp. UNC363MFTsu5.1]	0.09983	746	59	612	40	75	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00266	2645694463 Ga0102451_10165 glutamate synthase (NADPH/NADH) small chain [Rhodococcus sp. Leaf258]	0.09948	664	47	557	31	60	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00271	2566991280 G418_00140 valine dehydrogenase (NAD+) [Rhodococcus qingshengii BKS 20-40]	0.16461	46	12	17	8	17	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00273	2643520367 Ga0101993_1001105 D-amino-acid oxidase [Rhodococcus maanshanensis 259MFSha1.1]	0.0165	453	5	446	3	2	N	N	Untested	N	N	Y	Y	Untested	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00274	2644488438 Ga0102131_105877 monoamine oxidase [Mycobacterium sp. Root135]	0.07772	752	39	644	30	69	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00275	2643521233 Ga0101993_1002122 pyridoxamine 5'-phosphate oxidase [Rhodococcus maanshanensis 259MFSha1.1]	0.09983	673	37	591	22	45	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00276	2643590237 Ga0102004_1001388 primary-amine oxidase [Mycobacterium sp. 501AMF]	0.16857	182	35	95	25	52	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00278	2521699465 H290DRAFT_02421 L-aspartate oxidase [Nocardia sp. 348MFTsu5.1]	0.09937	595	29	533	18	33	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00281	2643591292 Ga0102004_10011446 glycine dehydrogenase [Mycobacterium sp. 501AMF]	0.09948	618	34	544	23	40	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00284	2644485904 Ga0102131_101611 glutamate synthase (NADPH/NADH) large chain/glutamate synthase (ferredoxin) [Mycobacterium sp. Root135]	0.11195	42	3	21	3	18	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00285	2639991449 Ga0073251_1256 D-amino-acid dehydrogenase [Mycobacterium sp. 365MFTsu]	0.17691	118	15	56	12	47	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00286	2520485212 G416DRAFT_03752 pyrroline-5-carboxylate reductase [Rhodococcus sp. 29MFTsu3.1]	0.09948	593	29	529	18	35	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00287	2545970356 D892DRAFT_0394 dihydrofolate reductase [Nocardia sp. BMG51109]	0.09945	587	31	524	18	32	N	N	N	Untested	N	N	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K00290	"2645693816 Ga0102450_1445 saccharopine dehydrogenase (NAD+, L-lysine forming) [Rhodococcus sp. Leaf247]"	0.1642	34	6	23	5	5	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00294	2643525029 Ga0101993_101273 1-pyrroline-5-carboxylate dehydrogenase [Rhodococcus maanshanensis 259MFSha1.1]	0.08324	596	23	529	13	44	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00297	2643523805 Ga0101993_100760 methylenetetrahydrofolate reductase (NADPH) [Rhodococcus maanshanensis 259MFSha1.1]	0.22046	125	24	85	10	16	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00299	2643591496 Ga0102004_100280 FMN reductase [Mycobacterium sp. 501AMF]	0.23041	137	29	67	15	41	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00301	"2644491480 Ga0102131_11142 sarcosine oxidase, monomeric form [Mycobacterium sp. Root135]"	0.25239	97	19	50	12	28	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00302	2645684805 Ga0102449_10110 sarcosine oxidase subunit alpha [Rhodococcus sp. Leaf233]	0.25146	25	8	9	6	8	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00303	2521709925 H292DRAFT_01667 sarcosine oxidase subunit beta [Rhodococcus sp. 114MFTsu3.1]	0.25279	56	13	21	9	22	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00304	2644487673 Ga0102131_105112 sarcosine oxidase subunit delta [Mycobacterium sp. Root135]	0.25146	23	6	9	4	8	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00305	2645684804 Ga0102449_1019 sarcosine oxidase subunit gamma [Rhodococcus sp. Leaf233]	0.25146	23	6	9	4	8	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00317	2639990214 Ga0073251_0020 dimethylamine/trimethylamine dehydrogenase [Mycobacterium sp. 365MFTsu]	0.24642	18	2	4	2	12	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00318	2565386483 Draft02161 L-proline dehydrogenase [Nocardia jiangxiensis NBRC 101359]	0.08204	597	26	528	14	43	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00320	"2644489712 Ga0102131_107298 5,10-methylenetetrahydromethanopterin reductase [Mycobacterium sp. Root135]"	0.25294	27	13	8	8	6	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00322	2643542322 Ga0101996_1004608 NAD(P) transhydrogenase [Rhodococcus erythropolis 339MFSha3.1]	0.02262	544	25	502	16	17	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00324	2612185305 Ga0060260_10428 NAD(P) transhydrogenase subunit alpha [Rhodococcus fascians A22b]	0.1009	1173	61	1031	32	81	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00325	2639994716 Ga0073251_4528 NAD(P) transhydrogenase subunit beta [Mycobacterium sp. 365MFTsu]	0.09948	621	39	534	23	48	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00330	2595528056 FF89DRAFT_05666 NADH-quinone oxidoreductase subunit A [Mycobacterium sp. UNC267MFSha1.1M11]	0.09892	613	30	547	19	36	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00331	2548696250 NONO_c39910 NADH dehydrogenase subunit B [Nocardia nova SH22a (NONO)]	0.09892	593	30	530	19	33	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00332	2595528054 FF89DRAFT_05664 NADH-quinone oxidoreductase subunit C [Mycobacterium sp. UNC267MFSha1.1M11]	0.09868	590	30	528	19	32	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00333	2645693028 Ga0102450_12985 NADH-quinone oxidoreductase subunit D [Rhodococcus sp. Leaf247]	0.09892	594	30	531	19	33	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00334	2548696253 NONO_c39940 NADH-quinone oxidoreductase subunit E [Nocardia nova SH22a (NONO)]	0.09614	584	28	525	17	31	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00335	2548696254 NONO_c39950 NADH-quinone oxidoreductase subunit F [Nocardia nova SH22a (NONO)]	0.10086	590	30	527	19	33	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00336	2595302381 FG18DRAFT_02822 NADH-quinone oxidoreductase subunit G [Rhodococcus sp. 164Chir2E]	0.09892	599	30	535	19	34	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00337	2521708620 H292DRAFT_00359 NADH dehydrogenase subunit H (EC 1.6.5.3) [Rhodococcus sp. 114MFTsu3.1]	0.09866	618	30	549	19	39	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00338	2612189542 Ga0060260_16537 NADH dehydrogenase subunit I [Rhodococcus fascians A22b]	0.07753	572	25	516	18	31	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00339	2545976291 D892DRAFT_6329 NADH-quinone oxidoreductase subunit J [Nocardia sp. BMG51109]	0.09892	595	30	532	19	33	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00340	2595524036 FF89DRAFT_01637 NADH-quinone oxidoreductase subunit K [Mycobacterium sp. UNC267MFSha1.1M11]	0.09921	592	30	529	19	33	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00341	2545976293 D892DRAFT_6331 NADH-quinone oxidoreductase subunit L [Nocardia sp. BMG51109]	0.09948	609	30	545	19	34	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00342	2595524038 FF89DRAFT_01639 NADH-quinone oxidoreductase subunit M [Mycobacterium sp. UNC267MFSha1.1M11]	0.09983	617	30	551	19	36	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00343	2645694575 Ga0102451_101177 NADH-quinone oxidoreductase subunit N [Rhodococcus sp. Leaf258]	0.09948	619	30	553	19	36	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00344	2612189888 Ga0060260_165383 NADPH2:quinone reductase [Rhodococcus fascians A22b]	0.09948	1965	166	1546	100	253	Y	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00355	2545975828 D892DRAFT_5866 NAD(P)H dehydrogenase (quinone) [Nocardia sp. BMG51109]	0.18395	70	22	33	9	15	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00360	2563417228 BR31DRAFT_01150 assimilatory nitrate reductase (NADH) beta subunit (EC 1.7.1.1) [Rhodococcus sp. UNC363MFTsu5.1]	0.22477	15	6	9	4	0	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00362	2545970517 D892DRAFT_0555 assimilatory nitrite reductase (NAD(P)H) large subunit precursor [Nocardia sp. BMG51109]	0.09802	651	48	553	27	50	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K00363	2645701538 Ga0102452_11268 nitrite reductase (NADH) small subunit [Rhodococcus sp. Leaf278]	0.09792	655	48	543	31	64	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00365	2598241979 Ga0053404_02292 urate oxidase [Rhodococcus erythropolis R138]	0.22087	127	27	76	14	24	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00368	2637707119 Ga0077305_1002163 nitrite reductase (NO-forming) [Mycobacterium arupense GUC1]	0.1637	14	0	14	0	0	N	N	Untested	Untested	N	N	N	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K00370	2521597012 G361DRAFT_5931 respiratory nitrate reductase alpha subunit apoprotein [Nocardia sp. BMG111209]	0.01925	613	15	572	8	26	N	N	Untested	N	N	Y	Y	Untested	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00371	2639089813 Ga0073248_104130 nitrate reductase beta subunit [Mycobacterium sp. 283MFTsu]	0.01925	534	17	492	10	25	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00372	2521594615 G361DRAFT_3533 assimilatory nitrate reductase (NADH) alpha subunit apoprotein (EC 1.7.1.1) [Nocardia sp. BMG111209]	0.22641	21	7	14	4	0	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00373	2642658053 Ga0073242_3481 nitrate reductase delta subunit [Mycobacterium sp. 88MF]	0.01925	524	18	481	11	25	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00374	2521703291 H289DRAFT_00863 respiratory nitrate reductase gamma subunit [Mycobacterium sp. 360MFTsu5.1]	0.01932	543	20	495	10	28	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00375	"2545973104 D892DRAFT_3142 transcriptional regulator, GntR family [Nocardia sp. BMG51109]"	0.21078	276	54	154	38	68	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00380	2644636302 Ga0102231_112297 sulfite reductase (NADPH) flavoprotein alpha-component [Mycobacterium sp. Root265]	0.17341	170	22	123	17	25	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00382	2521598627 G361DRAFT_7548 dihydrolipoamide dehydrogenase [Nocardia sp. BMG111209]	0.09948	1837	111	1590	62	136	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00384	2595525344 FF89DRAFT_02946 thioredoxin [Mycobacterium sp. UNC267MFSha1.1M11]	0.09948	1412	96	1176	57	140	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00387	2645692414 Ga0102450_12371 sulfite oxidase [Rhodococcus sp. Leaf247]	0.0165	213	11	186	6	16	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00389	2645700612 Ga0102452_10721 putative membrane protein [Rhodococcus sp. Leaf278]	0.02317	644	43	533	25	68	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00390	2563409280 BR07DRAFT_02432 phosphoadenosine phosphosulfate reductase [Rhodococcus sp. UNC23MFCrub1.1]	0.09983	636	30	565	18	41	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00392	2566994078 G418_14119 sulfite reductase (ferredoxin) [Rhodococcus qingshengii BKS 20-40]	0.10004	641	29	572	18	40	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00425	2645697508 Ga0102451_115191 cytochrome d ubiquinol oxidase subunit I [Rhodococcus sp. Leaf258]	0.09945	605	35	538	23	32	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00426	2639091539 Ga0073248_108229 cytochrome d ubiquinol oxidase subunit II [Mycobacterium sp. 283MFTsu]	0.09892	608	35	540	23	33	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00432	2598240904 Ga0053404_01213 glutathione peroxidase [Rhodococcus erythropolis R138]	0.21285	195	32	127	16	36	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00433	2644490379 Ga0102131_108225 non-heme chloroperoxidase [Mycobacterium sp. Root135]	0.25246	115	28	43	19	44	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00435	2568982253 L842_5315 Pimeloyl-ACP methyl ester carboxylesterase [Mycobacterium intracellulare MIN_052511_1280]	0.09696	52	0	50	0	2	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00446	"2565386164 Draft01842 catechol 2,3-dioxygenase [Nocardia jiangxiensis NBRC 101359]"	0.1586	37	5	7	0	25	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N
KO:K00448	"2595301978 FG18DRAFT_02418 protocatechuate 3,4-dioxygenase alpha subunit [Rhodococcus sp. 164Chir2E]"	0.21034	122	16	81	8	25	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00449	"2643540160 Ga0101996_1001517 protocatechuate 3,4-dioxygenase beta subunit [Rhodococcus erythropolis 339MFSha3.1]"	0.21034	122	16	81	8	25	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00450	"2645694341 Ga0102450_14571 gentisate 1,2-dioxygenase [Rhodococcus sp. Leaf247]"	0.20697	41	8	12	2	21	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00451	"2642660914 Ga0073242_6348 homogentisate 1,2-dioxygenase [Mycobacterium sp. 88MF]"	0.2181	190	35	118	23	37	Y	Y	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K00452	"2563417470 BR31DRAFT_01392 3-hydroxyanthranilate 3,4-dioxygenase [Rhodococcus sp. UNC363MFTsu5.1]"	0.09625	19	7	10	4	2	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00453	"2565387722 Draft03403 tryptophan 2,3-dioxygenase [Nocardia jiangxiensis NBRC 101359]"	0.133	38	12	15	5	11	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00457	2521598867 G361DRAFT_7788 4-hydroxyphenylpyruvate dioxygenase [Nocardia sp. BMG111209]	0.21609	142	34	54	18	54	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00459	2644516274 Ga0102136_108436 nitronate monooxygenase [Nocardia sp. Root136]	0.09948	1470	97	1185	63	188	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00462	"2521705437 H289DRAFT_03019 biphenyl-2,3-diol 1,2-dioxygenase [Mycobacterium sp. 360MFTsu5.1]"	0.19726	8	1	3	1	4	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00464	"2644514775 Ga0102136_10425 all-trans-8'-apo-beta-carotenal 15,15'-oxygenase [Nocardia sp. Root136]"	0.17126	64	8	46	7	10	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00466	2645699729 Ga0102452_102282 tryptophan 2-monooxygenase [Rhodococcus sp. Leaf278]	0.21496	79	15	51	8	13	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00467	2643590221 Ga0102004_1001372 lactate 2-monooxygenase [Mycobacterium sp. 501AMF]	0.16358	101	10	77	9	14	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00471	2543280745 MMEU_4312 gamma-butyrobetaine dioxygenase [Mycobacterium marinum Europe]	0.0039	7	0	7	0	0	N	N	Untested	Untested	N	N	N	Untested	Untested	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K00479	2644487658 Ga0102131_10597 Rieske 2Fe-2S family protein [Mycobacterium sp. Root135]	0.21582	71	16	31	12	24	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00480	2565387914 Draft03595 salicylate hydroxylase [Nocardia jiangxiensis NBRC 101359]	0.1734	171	26	113	15	32	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00481	2565388419 Draft04101 p-hydroxybenzoate 3-monooxygenase [Nocardia jiangxiensis NBRC 101359]	0.17999	64	15	30	7	19	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00483	2595303147 FG18DRAFT_03588 4-hydroxyphenylacetate 3-monooxygenase [Rhodococcus sp. 164Chir2E]	0.19189	106	10	29	6	67	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N
KO:K00484	2626291348 Ga0076489_112915 flavin reductase (NADH) [Nocardia farcinica IFM 10152 (re-annotation)]	0.00902	11	0	3	0	8	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	N	N	N	N	N	N	N	N
KO:K00491	2643520830 Ga0101993_1001570 nitric-oxide synthase [Rhodococcus maanshanensis 259MFSha1.1]	0.14223	37	11	14	7	12	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00493	2521712334 H292DRAFT_04079 unspecific monooxygenase [Rhodococcus sp. 114MFTsu3.1]	0.21088	119	39	52	20	28	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00496	2612187382 Ga0060260_128108 alkane 1-monooxygenase [Rhodococcus fascians A22b]	0.09837	753	76	625	43	52	Y	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K00499	2521596648 G361DRAFT_5567 choline monooxygenase [Nocardia sp. BMG111209]	0.17717	9	2	3	0	4	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00500	2639089288 Ga0073248_103119 phenylalanine-4-hydroxylase [Mycobacterium sp. 283MFTsu]	0.12157	33	9	23	5	1	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00505	2563420396 BR31DRAFT_04329 polyphenol oxidase [Rhodococcus sp. UNC363MFTsu5.1]	0.09825	10	5	1	5	4	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00507	2545976042 D892DRAFT_6080 Delta-9 acyl-phospholipid desaturase (EC 1.14.19.-) [Nocardia sp. BMG51109]	0.1159	17	5	9	1	3	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00508	2644513536 Ga0102136_1011995 linoleoyl-CoA desaturase [Nocardia sp. Root136]	0.10005	829	76	664	47	89	Y	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00510	2563419630 BR31DRAFT_03561 heme oxygenase [Rhodococcus sp. UNC363MFTsu5.1]	0.219	119	12	88	6	19	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00517	2548698138 NONO_c58790 3-ketosteroid 9alpha-monooxygenase subunit A [Nocardia nova SH22a (NONO)]	0.09646	3999	146	3607	84	246	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00518	2644488306 Ga0102131_105745 nickel superoxide dismutase [Mycobacterium sp. Root135]	0.10759	23	1	14	1	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00520	641577667 MAB_p06 Mercuric reductase MerA [Mycobacterium abscessus CIP 104536]	0.17349	29	0	19	0	10	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K00523	2546372857 MMMB2_4726 propane monooxygenase reductase subunit [Mycobacterium marinum MB2]	0.17117	29	0	9	0	20	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	Y	N	N	N	N
KO:K00525	2642656285 Ga0073242_1712 ribonucleoside-diphosphate reductase alpha chain [Mycobacterium sp. 88MF]	0.09892	1002	31	928	19	43	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N
KO:K00526	2563416119 BR31DRAFT_00039 ribonucleoside-diphosphate reductase class Ib beta subunit [Rhodococcus sp. UNC363MFTsu5.1]	0.09948	1497	40	1398	24	59	N	N	Untested	Untested	Untested	Y	N	Untested	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
