Cluster	Random example of a gene member (IMG gene ID locus_tag product [organism])	Phylogenetic Diversity	Total # Genes	# PA Genes	# NPA Genes	# RA genes	# Soil Genes	Is PA? (Hyperg Gene Copy Number)	Is PA? (Hyperg Gene Presence Absence)	Is PA? (PhyloGLM Gene Copy Number)	Is PA? (PhyloGLM Gene Presence Absence)	Is PA? (Scoary)	Is NPA? (Hyperg Gene Copy Number)	Is NPA? (Hyperg Gene Presence Absence)	Is NPA? (PhyloGLM Gene Copy Number)	Is NPA? (PhyloGLM Gene Presence Absence)	Is NPA? (Scoary)	Is RA? (Hyperg Gene Copy Number)	Is RA? (Hyperg Gene Presence Absence)	Is RA? (PhyloGLM Gene Copy Number)	Is RA? (PhyloGLM Gene Presence Absence)	Is RA? (Scoary)	Is soil? (Hyperg Gene Copy Number)	Is soil? (Hyperg Gene Presence Absence)	Is soil? (PhyloGLM Gene Copy Number)	Is soil? (PhyloGLM Gene Presence Absence)	Is soil? (Scoary)
KO:K00274	2623227192 Ga0066805_104152 monoamine oxidase [Mucilaginibacter polytrichastri DSM 26907]	0.77256	173	24	113	12	36	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00275	2645505452 Ga0102387_12238 pyridoxamine 5'-phosphate oxidase [Pedobacter sp. Leaf176]	0.65468	433	56	316	17	61	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00278	2585157421 EW64DRAFT_01644 L-aspartate oxidase [Chryseobacterium sp. CF284]	0.7066	213	48	118	12	47	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00281	2581415247 U859DRAFT_04486 glycine dehydrogenase (decarboxylating) alpha subunit (EC 1.4.4.2)/glycine dehydrogenase (decarboxylating) beta subunit (EC 1.4.4.2) [Sphingobacterium sp. H1ai]	0.66116	411	57	291	18	63	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00284	2644372093 Ga0102111_1192 glutamate synthase (ferredoxin) [Flavobacterium sp. Root420]	0.37656	143	10	127	7	6	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00285	2609834616 Ga0070134_12126 D-amino-acid dehydrogenase [Flavobacterium sp. OV086]	0.68501	187	33	129	9	25	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00286	2587679436 EW72DRAFT_02644 pyrroline-5-carboxylate reductase [Chryseobacterium sp. OV705]	0.67357	433	53	317	17	63	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00287	2581413414 U859DRAFT_02653 dihydrofolate reductase [Sphingobacterium sp. H1ai]	0.65542	546	81	364	24	101	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00290	"2645545047 Ga0102402_104911 saccharopine dehydrogenase (NAD+, L-lysine forming) [Dyadobacter sp. Leaf189]"	0.44648	37	6	21	1	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00292	"2525574050 G530DRAFT_0860 saccharopine dehydrogenase (NAD+, L-glutamate forming) [Gramella echinicola DSM 19838]"	0.27537	46	0	46	0	0	N	N	N	N	N	Y	Y	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K00293	"644967593 Cpin_5447 Saccharopine dehydrogenase (NAD(+), L-glutamate- forming) [Chitinophaga pinensis UQM 2034, DSM 2588]"	0.70999	23	1	15	0	7	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00294	2643692285 Ga0102053_1001273 1-pyrroline-5-carboxylate dehydrogenase [Chryseobacterium sp. 312AMFChir4.1]	0.65679	410	57	292	17	61	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00297	"2587868425 EW71DRAFT_3503 5,10-methylenetetrahydrofolate reductase (NAD(P)) [Chryseobacterium sp. YR005]"	0.66649	379	55	265	17	59	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00301	2590612993 EW74DRAFT_3890 sarcosine oxidase [Chryseobacterium sp. YR203]	0.79475	38	20	10	7	8	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00306	2645114789 Ga0102423_101141 sarcosine oxidase [Chryseobacterium sp. Leaf405]	0.71766	23	17	3	7	3	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00318	2616767092 Ga0066760_1374 L-proline dehydrogenase [Mucilaginibacter sp. YR332]	0.65679	436	63	312	19	61	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00324	2609597977 Ga0066741_10189 NAD(P) transhydrogenase subunit alpha [Chitinophaga sp. CF418]	0.7543	92	6	48	2	38	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00325	2525255284 G563DRAFT_03801 NAD(P) transhydrogenase subunit beta [Runella zeae DSM 19591]	0.7543	46	3	24	1	19	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00330	2525255685 G563DRAFT_04202 NADH dehydrogenase subunit A (EC 1.6.5.3) [Runella zeae DSM 19591]	0.72227	339	69	179	23	91	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00331	2588447844 EW68DRAFT_4405 NADH-quinone oxidoreductase subunit B [Chryseobacterium sp. OV279]	0.72227	336	69	177	23	90	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00332	2645115990 Ga0102423_11285 NADH-quinone oxidoreductase subunit C [Chryseobacterium sp. Leaf405]	0.72348	310	66	166	21	78	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00333	2623226843 Ga0066805_103156 NADH dehydrogenase subunit D [Mucilaginibacter polytrichastri DSM 26907]	0.72232	314	66	168	21	80	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00334	2609917000 Ga0066745_104295 NADH dehydrogenase subunit E [Dyadobacter sp. SG02]	0.72047	266	59	139	19	68	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00335	2588447840 EW68DRAFT_4401 NADH-quinone oxidoreductase subunit F [Chryseobacterium sp. OV279]	0.7201	279	59	146	19	74	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00336	2609599560 Ga0066741_10395 NADH dehydrogenase subunit G [Chitinophaga sp. CF418]	0.7228	264	59	137	19	68	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00337	2644966305 Ga0102308_101216 NADH-quinone oxidoreductase subunit H [Flavobacterium sp. Leaf82]	0.72227	339	69	179	23	91	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00338	2581416065 U859DRAFT_05309 NADH dehydrogenase subunit I (EC 1.6.5.3) [Sphingobacterium sp. H1ai]	0.7219	313	63	167	22	83	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00339	2645115982 Ga0102423_11277 NADH-quinone oxidoreductase subunit J [Chryseobacterium sp. Leaf405]	0.72227	336	69	177	23	90	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00340	2587681182 EW72DRAFT_04401 NADH-quinone oxidoreductase subunit K [Chryseobacterium sp. OV705]	0.72227	336	69	177	23	90	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00341	2585161477 EW67DRAFT_01498 NADH-quinone oxidoreductase subunit L [Chryseobacterium sp. CF299]	0.72227	342	69	180	23	93	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00342	2563780802 K392DRAFT_0263 NADH dehydrogenase subunit M [Flavobacterium sp. 40S8]	0.72227	340	69	180	23	91	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00343	"644931225 Dfer_3394 NADH dehydrogenase subunit N (EC 1.6.5.3) [Dyadobacter fermentans NS114, DSM 18053]"	0.72227	341	69	181	23	91	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00344	2616769982 Ga0066760_4265 NADPH2:quinone reductase [Mucilaginibacter sp. YR332]	0.7244	170	40	84	16	46	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00346	2525254127 G563DRAFT_02643 Na+-transporting NADH:ubiquinone oxidoreductase subunit A [Runella zeae DSM 19591]	0.36802	172	1	166	0	5	N	N	N	N	N	Y	Y	Y	Y	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00347	2525254128 G563DRAFT_02644 Na+-transporting NADH:ubiquinone oxidoreductase subunit B [Runella zeae DSM 19591]	0.36802	171	1	165	0	5	N	N	N	N	N	Y	Y	Y	Y	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00348	2525254129 G563DRAFT_02645 Na+-transporting NADH:ubiquinone oxidoreductase subunit C [Runella zeae DSM 19591]	0.36802	175	1	169	0	5	N	N	N	N	N	Y	Y	Y	Y	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00349	2525254130 G563DRAFT_02646 Na+-transporting NADH:ubiquinone oxidoreductase subunit D [Runella zeae DSM 19591]	0.36802	171	1	165	0	5	N	N	N	N	N	Y	Y	Y	Y	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00350	2525254131 G563DRAFT_02647 Na+-transporting NADH:ubiquinone oxidoreductase subunit E [Runella zeae DSM 19591]	0.36802	171	1	165	0	5	N	N	N	N	N	Y	Y	Y	Y	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00351	2525254132 G563DRAFT_02648 Na+-transporting NADH:ubiquinone oxidoreductase subunit F [Runella zeae DSM 19591]	0.36902	174	1	167	0	6	N	N	N	N	N	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N
KO:K00355	2644644003 Ga0102232_109434 NAD(P)H dehydrogenase (quinone) [Flavobacterium sp. Root901]	0.67443	97	38	43	14	16	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00362	2644800875 Ga0102268_11671 nitrite reductase (NADH) large subunit [Pedobacter sp. Leaf216]	0.71345	147	26	89	13	32	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00363	2525252498 G563DRAFT_01012 nitrite reductase (NADH) small subunit [Runella zeae DSM 19591]	0.71649	149	26	92	13	31	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00364	2590609708 EW74DRAFT_0601 GMP reductase [Chryseobacterium sp. YR203]	0.54911	95	34	56	11	5	Y	Y	N	N	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N
KO:K00365	2623405183 Ga0070228_101118 urate oxidase [Spirosoma endophyticum DSM 26130]	0.70434	15	3	2	1	10	N	N	Y	Y	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N
KO:K00367	2645543046 Ga0102402_101839 ferredoxin-nitrate reductase [Dyadobacter sp. Leaf189]	0.71596	140	26	84	13	30	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00368	2513234478 PMI10_02382 nitrite reductase (NO-forming) [Flavobacterium sp. CF136]	0.51916	129	15	94	9	20	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00372	2599478759 Ga0058989_02166 assimilatory nitrate reductase catalytic subunit [Mucilaginibacter sp. NFR10]	0.66805	35	8	17	5	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00375	2609638906 Ga0066764_10412 GntR family transcriptional regulator / MocR family aminotransferase [Pedobacter sp. OK626]	0.6918	406	104	230	40	72	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00376	2599477482 Ga0058989_00886 nitrous-oxide reductase [Mucilaginibacter sp. NFR10]	0.66429	143	8	108	4	27	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00380	2644369723 Ga0102111_10137 sulfite reductase (NADPH) flavoprotein alpha-component [Flavobacterium sp. Root420]	0.58641	246	35	180	11	31	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00381	2590609798 EW74DRAFT_0691 sulfite reductase (NADPH) hemoprotein beta-component [Chryseobacterium sp. YR203]	0.60327	73	14	42	4	17	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00382	2609920468 Ga0066745_115111 dihydrolipoamide dehydrogenase [Dyadobacter sp. SG02]	0.65409	856	123	627	35	106	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00383	"644933423 Dfer_5577 phosphoribosyltransferase [Dyadobacter fermentans NS114, DSM 18053]"	0.34837	98	2	91	0	5	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00384	2587944161 EW82DRAFT_2783 thioredoxin reductase (NADPH) [Chryseobacterium sp. YR561]	0.65409	1260	192	888	58	180	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00389	2645507277 Ga0102387_15265 putative membrane protein [Pedobacter sp. Leaf176]	0.71937	141	16	99	4	26	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00390	2590600672 EW76DRAFT_0591 phosphoadenosine phosphosulfate reductase [Chryseobacterium sp. YR221]	0.66098	357	52	247	17	58	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00392	2644869884 Ga0102286_106275 sulfite reductase (ferredoxin) [Pedobacter sp. Leaf41]	0.67783	226	31	155	13	40	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00404	2616769068 Ga0066760_3351 cytochrome c oxidase cbb3-type subunit 1 [Mucilaginibacter sp. YR332]	0.71964	56	8	36	1	12	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00405	2616769067 Ga0066760_3350 cytochrome c oxidase cbb3-type subunit 2 [Mucilaginibacter sp. YR332]	0.72247	56	8	36	1	12	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00406	2616193616 Ga0070133_3897 cytochrome c oxidase cbb3-type subunit 3 [Flavobacterium sp. FV08]	0.64869	423	75	290	22	58	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00425	2522552133 H144DRAFT_4535 cytochrome bd-I ubiquinol oxidase subunit 1 apoprotein [Dyadobacter beijingensis DSM 21582]	0.66505	264	56	169	17	39	N	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00426	2609639317 Ga0066764_10529 cytochrome bd-I ubiquinol oxidase subunit 2 apoprotein (EC 1.10.3.10) [Pedobacter sp. OK626]	0.66132	269	56	176	17	37	N	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00428	2585156830 EW64DRAFT_01053 cytochrome c peroxidase [Chryseobacterium sp. CF284]	0.66952	1068	191	697	48	180	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00432	2585144164 EW65DRAFT_03227 glutathione peroxidase [Chryseobacterium sp. CF365]	0.67674	457	73	291	21	93	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00433	2588208289 EW78DRAFT_0570 non-heme chloroperoxidase [Chryseobacterium sp. YR477]	0.71584	124	63	45	18	16	Y	Y	N	Y	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N
KO:K00435	2623196498 Ga0070231_10691 peroxiredoxin [Psychroflexus sediminis DSM 19803]	0.30133	68	0	68	0	0	N	N	N	N	N	Y	Y	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K00446	"646495143 Slin_1548 Catechol 2,3-dioxygenase [Spirosoma linguale DSM 74]"	0.81671	14	0	12	0	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00448	"2517147898 RudluDRAFT_0521 protocatechuate 3,4-dioxygenase alpha subunit [Rudanella lutea DSM 19387]"	0.79256	12	0	9	0	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00449	"2645563237 Ga0102406_115194 protocatechuate 3,4-dioxygenase beta subunit [Flavobacterium sp. Leaf359]"	0.71666	102	5	77	0	20	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00450	"2645563213 Ga0102406_115170 gentisate 1,2-dioxygenase [Flavobacterium sp. Leaf359]"	0.15863	20	1	14	0	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00451	"2644682165 Ga0102241_107208 homogentisate 1,2-dioxygenase [Flavobacterium sp. Root935]"	0.65035	378	55	271	17	52	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00452	"2513234785 PMI10_02689 3-hydroxyanthranilate 3,4-dioxygenase [Flavobacterium sp. CF136]"	0.40147	228	11	193	7	24	N	N	N	N	N	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N
KO:K00453	"2644641719 Ga0102232_105918 tryptophan 2,3-dioxygenase [Flavobacterium sp. Root901]"	0.50228	300	25	232	12	43	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00456	2587466861 CG11DRAFT_00772 cysteine dioxygenase [Aureispira sp. CCB-QB1]	0.41259	11	0	11	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K00457	2588216815 EW77DRAFT_4508 4-hydroxyphenylpyruvate dioxygenase [Chryseobacterium sp. YR485]	0.65035	383	55	275	17	53	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00459	2623203633 Ga0070239_10295 nitronate monooxygenase [Pedobacter soli DSM 18609]	0.60201	257	52	175	17	30	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00467	2528302752 K339DRAFT_01177 lactate 2-monooxygenase [Runella limosa DSM 17973]	0.72188	8	0	6	0	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00469	2644372677 Ga0102111_123509 inositol oxygenase [Flavobacterium sp. Root420]	0.7171	95	26	45	11	24	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00477	"644929750 Dfer_1903 Phytanoyl-CoA dioxygenase [Dyadobacter fermentans NS114, DSM 18053]"	0.82644	6	1	3	0	2	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00481	"644965968 Cpin_3796 4-hydroxybenzoate 3-monooxygenase [Chitinophaga pinensis UQM 2034, DSM 2588]"	0.74564	17	2	12	0	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00486	2520879958 FF52_09573 kynurenine 3-monooxygenase [Flavobacterium sp. F52]	0.40147	230	11	194	7	25	N	N	N	N	N	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N
KO:K00496	2538747575  alkane 1-monooxygenase [Fibrisoma limi BUZ 3 : CAIT01000010]	0.71054	66	0	57	0	9	N	N	N	N	N	Y	Y	N	N	Y	N	N	N	N	N	N	N	N	N	N
KO:K00499	2609587141 Ga0066759_101988 choline monooxygenase [Mucilaginibacter sp. OK098]	0.70973	18	1	13	1	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00500	2623423280 Ga0070240_11123 phenylalanine-4-hydroxylase [Pedobacter rhizosphaerae DSM 18610]	0.65587	284	32	212	15	40	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00505	2590610386 EW74DRAFT_1279 tyrosinase [Chryseobacterium sp. YR203]	0.71312	35	8	17	2	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00507	2623249252 Ga0070589_104177 stearoyl-CoA desaturase (delta-9 desaturase) [Pedobacter suwonensis DSM 18130]	0.7131	256	41	133	13	82	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00508	2588224847 EW75DRAFT_3154 linoleoyl-CoA desaturase [Chryseobacterium sp. YR459]	0.65958	446	71	287	24	88	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00510	2524210179 G564DRAFT_02692 heme oxygenase [Salinimicrobium xinjiangense DSM 19287]	0.2659	22	0	22	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K00517	2588231391 EW73DRAFT_0619 Cytochrome P450 [Chryseobacterium sp. YR460]	0.3536	104	2	99	0	3	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00520	2524004328 H562DRAFT_0054 mercuric reductase [Chryseobacterium palustre DSM 21579]	0.54193	23	1	22	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K00523	2609599415 Ga0066741_102590 CDP-4-dehydro-6-deoxyglucose reductase [Chitinophaga sp. CF418]	0.33256	32	2	12	1	18	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00525	2623229213 Ga0066805_11341 ribonucleoside-diphosphate reductase alpha chain [Mucilaginibacter polytrichastri DSM 26907]	0.65409	571	76	403	28	92	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00526	2525255646 G563DRAFT_04163 ribonucleoside-diphosphate reductase beta chain [Runella zeae DSM 19591]	0.64401	462	65	335	22	62	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00527	2563782556 K392DRAFT_2019 ribonucleoside-triphosphate reductase class III catalytic subunit [Flavobacterium sp. 40S8]	0.41973	55	4	40	3	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00528	2509837363 CytfeDRAFT_2187 ferredoxin--NADP+ reductase [Saccharicrinis fermentans DSM 9555]	0.00165	8	0	8	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K00529	2517147895 RudluDRAFT_0518 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase subunit [Rudanella lutea DSM 19387]	0.37994	30	0	30	0	0	N	N	N	N	N	Y	N	N	N	Y	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K00537	2590612528 EW74DRAFT_3424 arsenate reductase [Chryseobacterium sp. YR203]	0.55557	512	55	409	22	48	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00540	2645531559 Ga0102393_11445 hypothetical protein [Chryseobacterium sp. Leaf180]	0.66455	949	70	765	19	114	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00548	2588215944 EW77DRAFT_3633 methionine synthase (B12-dependent) [Chryseobacterium sp. YR485]	0.66114	632	96	447	29	89	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00549	2644372567 Ga0102111_123399 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [Flavobacterium sp. Root420]	0.69768	252	56	148	23	48	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00554	2644870819 Ga0102286_108143 tRNA (guanine37-N1)-methyltransferase [Pedobacter sp. Leaf41]	0.65409	409	56	293	17	60	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K00556	2587752367 EW66DRAFT_02171 tRNA (guanosine-2'-O-)-methyltransferase [Chryseobacterium sp. CF356]	0.46884	314	37	248	12	29	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00558	2609603492 Ga0066741_114170 DNA (cytosine-5)-methyltransferase 1 [Chitinophaga sp. CF418]	0.65444	454	45	357	21	52	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00560	2524006796 H562DRAFT_2537 thymidylate synthase [Chryseobacterium palustre DSM 21579]	0.65409	423	58	302	18	63	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00566	2588211016 EW78DRAFT_3299 tRNA-specific 2-thiouridylase [Chryseobacterium sp. YR477]	0.65409	422	58	304	17	60	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K00567	2644008864 Ga0102203_10220 methylated-DNA-[protein]-cysteine S-methyltransferase [Flavobacterium sp. Root186]	0.63898	315	35	232	13	48	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00568	2623411783 Ga0070228_12837 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [Spirosoma endophyticum DSM 26130]	0.76724	25	1	15	0	9	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00569	2632475881 Ga0072362_11191 thiopurine S-methyltransferase [Polaribacter sp. Hel1_33_49]	0.3631	62	0	60	0	2	N	N	N	N	N	Y	Y	N	N	Y	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00571	2525257855 G563DRAFT_06373 site-specific DNA-methyltransferase (adenine-specific) [Runella zeae DSM 19591]	0.72772	107	9	90	3	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00573	2585143360 EW65DRAFT_02420 protein-L-isoaspartate(D-aspartate) O-methyltransferase [Chryseobacterium sp. CF365]	0.61006	406	50	295	16	61	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00574	2581411963 U859DRAFT_01200 cyclopropane-fatty-acyl-phospholipid synthase [Sphingobacterium sp. H1ai]	0.66106	60	19	21	4	20	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00575	2644761856 Ga0102256_108715 chemotaxis protein methyltransferase CheR [Chryseobacterium sp. Leaf201]	0.73059	226	56	100	17	70	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00588	651036330 Ccan_14140 O-methyltransferase mdmC [Capnocytophaga canimorsus Cc5]	0.4679	26	0	24	0	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K00590	2644870703 Ga0102286_10827 site-specific DNA-methyltransferase (cytosine-N4-specific) [Pedobacter sp. Leaf41]	0.66802	6	1	3	0	2	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
