	WP_id	cds	OG	KO id	KO description
Leaf404|308	WP_056027172.1	cds324	OG0000511	K00721	DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]
Leaf404|309	WP_056027176.1	cds325	OG0005521		
Leaf404|310	WP_056027179.1	cds326	OG0001116	K00773	tgt; queuine tRNA-ribosyltransferase [EC:2.4.2.29]
Leaf404|311	WP_056027182.1	cds328	OG0000967	K03524	birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]
Leaf404|312	WP_056027184.1	cds329	OG0000951	K09710	ybeB; ribosome-associated protein
Leaf404|313	WP_056027186.1	cds330	OG0000561	K03798	ftsH; cell division protease FtsH [EC:3.4.24.-]
Leaf404|314	WP_056027189.1	cds331	OG0002282	K00782	lldG; L-lactate dehydrogenase complex protein LldG
Leaf404|315	WP_056027193.1	cds332	OG0000870	K00981	E2.7.7.41; phosphatidate cytidylyltransferase [EC:2.7.7.41]
Leaf404|316	WP_056027196.1	cds333	OG0004129	K01613	psd; phosphatidylserine decarboxylase [EC:4.1.1.65]
Leaf404|317	WP_056027198.1	cds334	OG0000148	K03733	xerC; integrase/recombinase XerC
Leaf404|318	WP_056027201.1	cds335			
Leaf404|319	WP_056027206.1	cds337			
Leaf404|320	WP_056027209.1	cds338	OG0000063	K01467	ampC; beta-lactamase class C [EC:3.5.2.6]
Leaf404|321	WP_056027212.1	cds339			
Leaf404|322	WP_056027214.1	cds340			
Leaf404|323	WP_056027217.1	cds341	OG0007515		
Leaf404|324	WP_056027220.1	cds342	OG0000021	K06147	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
Leaf404|325	WP_056027222.1	cds343	OG0000992	K19701	ywaD; aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]
Leaf404|326	WP_056027225.1	cds344	OG0005642		
Leaf404|327	WP_056027228.1	cds345	OG0000839	K03628	rho; transcription termination factor Rho
Leaf404|328	WP_056027230.1	cds346	OG0000345	K04564	SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]
Leaf404|329	WP_056027233.1	cds347	OG0002917		
Leaf404|330	WP_056027239.1	cds350	OG0001135	K00254	DHODH; dihydroorotate dehydrogenase [EC:1.3.5.2]
Leaf404|331	WP_056027242.1	cds351	OG0004123	K06175	truC; tRNA pseudouridine65 synthase [EC:5.4.99.26]
Leaf404|332	WP_056027245.1	cds352			
Leaf404|333	WP_056027248.1	cds353			
Leaf404|334	WP_056027251.1	cds354			
Leaf404|335	WP_056027254.1	cds355	OG0003606	K01880	GARS; glycyl-tRNA synthetase [EC:6.1.1.14]
Leaf404|336	WP_056027257.1	cds356			
Leaf404|337	WP_056027260.1	cds357			
Leaf404|338	WP_056027263.1	cds358	OG0000653		
Leaf404|339	WP_056027266.1	cds359	OG0002571		
Leaf404|340	WP_056027268.1	cds360			
Leaf404|341	WP_056027271.1	cds361	OG0000893	K02835	prfA; peptide chain release factor 1
Leaf404|342	WP_056027274.1	cds362	OG0007516		
Leaf404|343	WP_056027277.1	cds363	OG0000167	K03548	perM; putative permease
Leaf404|344	WP_056027282.1	cds364	OG0000288	K01338	lon; ATP-dependent Lon protease [EC:3.4.21.53]
Leaf404|345	WP_056027286.1	cds365	OG0000093	K03769	ppiC; peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]
Leaf404|346	WP_056027290.1	cds366	OG0001428	K02067	mlaD; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein
Leaf404|347	WP_056027293.1	cds367	OG0005569		
Leaf404|348	WP_056027297.1	cds368	OG0001785	K21834	dgcB; dimethylglycine catabolism B
Leaf404|349	WP_056027300.1	cds369			
Leaf404|350	WP_056027303.1	cds370	OG0005570		
Leaf404|351	WP_056027306.1	cds371			
Leaf404|352	WP_056027309.1	cds372	OG0002077	K03328	TC.PST; polysaccharide transporter, PST family
Leaf404|353	WP_056027312.1	cds373	OG0000629	K01953	asnB; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
Leaf404|354	WP_056027316.1	cds374			
Leaf404|355	WP_056027319.1	cds375	OG0000803	K01875	SARS; seryl-tRNA synthetase [EC:6.1.1.11]
Leaf404|356	WP_056027321.1	cds376	OG0000529	K18555	qnr; fluoroquinolone resistance protein
Leaf404|357	WP_056027323.1	cds377			
Leaf404|358	WP_056027329.1	cds379	OG0007517		
Leaf404|359	WP_056027334.1	cds380	OG0001616		
Leaf404|360	WP_056027337.1	cds381	OG0000021	K06147	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
Leaf404|361	WP_056027340.1	cds382	OG0005754	K13408	raxA; membrane fusion protein
Leaf404|362	WP_056027343.1	cds383	OG0000178	K03588	ftsW; cell division protein FtsW
Leaf404|363	WP_056027347.1	cds384	OG0000514	K05515	mrdA; penicillin-binding protein 2 [EC:3.4.16.4]
Leaf404|364	WP_056027349.1	cds385	OG0005567		
Leaf404|365	WP_056027350.1	cds386	OG0001193	K03570	mreC; rod shape-determining protein MreC
Leaf404|366	WP_056027353.1	cds387	OG0000901	K03569	mreB; rod shape-determining protein MreB and related proteins
Leaf404|367	WP_056027356.1	cds388	OG0000892	K02492	hemA; glutamyl-tRNA reductase [EC:1.2.1.70]
Leaf404|368	WP_056027358.1	cds389	OG0000841	K01749	hemC; hydroxymethylbilane synthase [EC:2.5.1.61]
Leaf404|369	WP_056027361.1	cds390			
Leaf404|370	WP_056027364.1	cds391	OG0000270	K03806	ampD; N-acetyl-anhydromuramoyl-L-alanine amidase [EC:3.5.1.28]
Leaf404|371	WP_056027367.1	cds392	OG0007518	K01719	hemD; uroporphyrinogen-III synthase [EC:4.2.1.75]
Leaf404|372	WP_056027370.1	cds393	OG0000925	K01599	hemE; uroporphyrinogen decarboxylase [EC:4.1.1.37]
Leaf404|373	WP_056027373.1	cds394	OG0007519		
Leaf404|374	WP_056027375.1	cds395	OG0000192	K10679	nfnB; nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34]
Leaf404|375	WP_056027378.1	cds396	OG0007520		
Leaf404|376	WP_056027381.1	cds397	OG0004700	K07588	argK; LAO/AO transport system kinase [EC:2.7.-.-]
Leaf404|377	WP_056027384.1	cds398	OG0005593		
Leaf404|378	WP_056027387.1	cds399	OG0000295	K01423	bepA; beta-barrel assembly-enhancing protease [EC:3.4.-.-]
Leaf404|379	WP_056027389.1	cds400			
Leaf404|380	WP_056027391.1	cds401	OG0005471		
Leaf404|381	WP_056027394.1	cds402	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf404|382	WP_056027396.1	cds403	OG0000469	K02066	mlaE; phospholipid/cholesterol/gamma-HCH transport system permease protein
Leaf404|383	WP_056027398.1	cds404	OG0000204	K03606	wcaJ; putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase
Leaf404|384	WP_056027400.1	cds405	OG0001219	K10026	queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]
Leaf404|385	WP_056027402.1	cds406	OG0000576	K01491	folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]
Leaf404|386	WP_056027404.1	cds407	OG0000938	K01810	GPI; glucose-6-phosphate isomerase [EC:5.3.1.9]
Leaf404|387	WP_056027406.1	cds408	OG0003988	K09704	uncharacterized protein
Leaf404|388	WP_056027408.1	cds409	OG0004679		
Leaf404|389	WP_056027409.1	cds410	OG0000049	K00253	IVD; isovaleryl-CoA dehydrogenase [EC:1.3.8.4]
Leaf404|390	WP_056027411.1	cds411	OG0005547		
Leaf404|391	WP_056027413.1	cds412			
Leaf404|392	WP_056027415.1	cds413	OG0001582	K01676	E4.2.1.2A; fumarate hydratase, class I [EC:4.2.1.2]
Leaf404|393	WP_056027417.1	cds415	OG0005755		
Leaf404|394	WP_056027418.1	cds416	OG0003716		
Leaf404|395	WP_056027420.1	cds417	OG0000019	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
Leaf404|396	WP_056027422.1	cds419	OG0005455		
Leaf404|397	WP_056027423.1	cds420	OG0000945	K03631	recN; DNA repair protein RecN (Recombination protein N)
Leaf404|398	WP_056027425.1	cds421	OG0005604		
Leaf404|399	WP_056027427.1	cds422	OG0000843	K13038	coaBC; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]
Leaf404|400	WP_056027429.1	cds423	OG0005603		
Leaf404|401	WP_056027431.1	cds425	OG0000454		
Leaf404|402	WP_056027433.1	cds426	OG0005585	K03424	tatD; TatD DNase family protein [EC:3.1.21.-]
Leaf404|403	WP_056027435.1	cds427	OG0001288	K22132	tcdA; tRNA threonylcarbamoyladenosine dehydratase
Leaf404|404	WP_056027436.1	cds428	OG0001029	K03536	rnpA; ribonuclease P protein component [EC:3.1.26.5]
Leaf404|405	WP_056027437.1	cds429	OG0004064		
Leaf404|406	WP_056027439.1	cds430	OG0005467		
Leaf404|407	WP_056027443.1	cds432			
Leaf404|408	WP_056027444.1	cds433	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
Leaf404|409	WP_056027446.1	cds434			
Leaf404|410	WP_056027448.1	cds435	OG0002275		
Leaf404|411	WP_056027450.1	cds436	OG0000563	K06168	miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]
Leaf404|412	WP_056027452.1	cds437			
Leaf404|413	WP_056027454.1	cds438			
Leaf404|414	WP_056027455.1	cds439	OG0002302		
Leaf404|415	WP_056027457.1	cds440	OG0001198	K00156	poxB; pyruvate dehydrogenase (quinone) [EC:1.2.5.1]
Leaf404|416	WP_056027459.1	cds441	OG0000442	K03832	tonB; periplasmic protein TonB
Leaf404|417	WP_056027461.1	cds443	OG0000172	K02342	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
Leaf404|418	WP_056027463.1	cds444	OG0001452	K06915	uncharacterized protein
Leaf404|419	WP_056027466.1	cds445	OG0001906	K01069	gloB; hydroxyacylglutathione hydrolase [EC:3.1.2.6]
Leaf404|420	WP_056027468.1	cds446	OG0000157	K02439	glpE; thiosulfate sulfurtransferase [EC:2.8.1.1]
Leaf404|421	WP_056027470.1	cds447	OG0000092	K03671	trxA; thioredoxin 1
Leaf404|422	WP_056027472.1	cds449	OG0007521		
Leaf404|423	WP_056027474.1	cds450	OG0000871	K11749	rseP; regulator of sigma E protease [EC:3.4.24.-]
Leaf404|424	WP_056027476.1	cds454	OG0001121	K02888	RP-L21; large subunit ribosomal protein L21
Leaf404|425	WP_056027478.1	cds455			
Leaf404|426	WP_056027480.1	cds456	OG0000154	K00826	E2.6.1.42; branched-chain amino acid aminotransferase [EC:2.6.1.42]
Leaf404|427	WP_056027482.1	cds458			
Leaf404|428	WP_056027484.1	cds459	OG0007522		
Leaf404|429	WP_056027486.1	cds460	OG0000431		
Leaf404|430	WP_056027488.1	cds462	OG0007523		
Leaf404|431	WP_056027490.1	cds463	OG0002724		
Leaf404|432	WP_056027492.1	cds464	OG0000791	K03702	uvrB; excinuclease ABC subunit B
Leaf404|433	WP_056027494.1	cds465			
Leaf404|434	WP_056027496.1	cds466	OG0002337		
Leaf404|435	WP_056027498.1	cds467	OG0000780		
Leaf404|436	WP_056027499.1	cds468	OG0000710	K21430	yliI; aldose sugar dehydrogenase [EC:1.1.5.-]
Leaf404|437	WP_056027501.1	cds469	OG0000116	K00812	aspB; aspartate aminotransferase [EC:2.6.1.1]
Leaf404|438	WP_056027503.1	cds470	OG0000351	K00480	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]
Leaf404|439	WP_056027505.1	cds471	OG0002850		
Leaf404|440	WP_056027508.1	cds472	OG0001771	K06169	miaE; tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]
Leaf404|441	WP_056027510.1	cds473	OG0003618	K02551	menD; 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9]
Leaf404|442	WP_056027512.1	cds474			
Leaf404|443	WP_056027514.1	cds475	OG0001402		
Leaf404|444	WP_056027516.1	cds476	OG0003208		
Leaf404|445	WP_056027519.1	cds477	OG0001416		
Leaf404|446	WP_056027521.1	cds478			
Leaf404|447	WP_056027522.1	cds479	OG0003201		
Leaf404|448	WP_056027525.1	cds480	OG0004148		
Leaf404|449	WP_056027527.1	cds481	OG0002465		
Leaf404|450	WP_056027529.1	cds482			
Leaf404|451	WP_056027531.1	cds485	OG0000618	K03070	secA; preprotein translocase subunit SecA
Leaf404|452	WP_056027533.1	cds486	OG0000091	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
Leaf404|453	WP_056027535.1	cds487	OG0000932		
Leaf404|454	WP_056027537.1	cds488	OG0000220	K00884	NAGK; N-acetylglucosamine kinase [EC:2.7.1.59]
Leaf404|455	WP_056027539.1	cds489	OG0000360	K07304	msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
Leaf404|456	WP_056027541.1	cds490	OG0001736	K04565	SOD1; superoxide dismutase, Cu-Zn family [EC:1.15.1.1]
Leaf404|457	WP_056027543.1	cds491	OG0002576		
Leaf404|458	WP_056027545.1	cds492	OG0007524		
Leaf404|459	WP_056027547.1	cds493	OG0001730		
Leaf404|460	WP_056027549.1	cds494	OG0001730		
Leaf404|461	WP_056027550.1	cds495	OG0002820	K16168	bpsB; methyltransferase
Leaf404|462	WP_056027552.1	cds496	OG0001730		
Leaf404|463	WP_056027554.1	cds497			
Leaf404|464	WP_056027555.1	cds498	OG0000105	K08083	algR; two-component system, LytTR family, response regulator AlgR
Leaf404|465	WP_056027557.1	cds499			
Leaf404|466	WP_056027559.1	cds500	OG0004521		
Leaf404|467	WP_056027561.1	cds501			
Leaf404|468	WP_056027563.1	cds502	OG0000800	K00566	mnmA; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
Leaf404|469	WP_056027564.1	cds503	OG0004768		
Leaf404|470	WP_056027566.1	cds504	OG0001061	K10773	NTH; endonuclease III [EC:4.2.99.18]
Leaf404|471	WP_056027569.1	cds505	OG0000593	K03564	BCP; peroxiredoxin Q/BCP [EC:1.11.1.15]
Leaf404|472	WP_056027571.1	cds506	OG0007525		
Leaf404|473	WP_056027573.1	cds507			
Leaf404|474	WP_056027575.1	cds508	OG0000707	K01640	E4.1.3.4; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]
Leaf404|475	WP_056027577.1	cds509			
Leaf404|476	WP_056027579.1	cds510	OG0002871	K01258	pepT; tripeptide aminopeptidase [EC:3.4.11.4]
Leaf404|477	WP_056027581.1	cds511			
Leaf404|478	WP_056027583.1	cds512	OG0005624		
Leaf404|479	WP_056027585.1	cds513	OG0002091		
Leaf404|480	WP_056027587.1	cds514			
Leaf404|481	WP_056027589.1	cds515	OG0001766	K03561	exbB; biopolymer transport protein ExbB
Leaf404|482	WP_056027591.1	cds516	OG0000089	K03559	exbD; biopolymer transport protein ExbD
Leaf404|483	WP_056027593.1	cds517			
Leaf404|484	WP_056027595.1	cds518	OG0006916	K07126	uncharacterized protein
Leaf404|485	WP_056027598.1	cds519			
Leaf404|486	WP_056027600.1	cds520	OG0001801	K06374	spmB; spore maturation protein B
Leaf404|487	WP_056027602.1	cds521			
Leaf404|488	WP_056027604.1	cds522	OG0001142	K01963	accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
Leaf404|489	WP_056027606.1	cds523	OG0000715	K01624	FBA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
Leaf404|490	WP_056027608.1	cds525	OG0000517	K04767	acuB; acetoin utilization protein AcuB
Leaf404|491	WP_056027610.1	cds526	OG0007526		
Leaf404|492	WP_056027612.1	cds527	OG0000302	K03218	rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
Leaf404|493	WP_056027614.1	cds528	OG0000637	K08994	yneE; ion channel-forming bestrophin family protein
Leaf404|494	WP_056027616.1	cds529			
Leaf404|495	WP_056027618.1	cds530	OG0001195	K03555	mutS; DNA mismatch repair protein MutS
Leaf404|496	WP_056027620.1	cds531	OG0000442	K03832	tonB; periplasmic protein TonB
Leaf404|497	WP_056027622.1	cds532	OG0000442	K03832	tonB; periplasmic protein TonB
Leaf404|498	WP_056027625.1	cds533	OG0000442	K03832	tonB; periplasmic protein TonB
Leaf404|499	WP_056027627.1	cds535	OG0004197		
Leaf404|500	WP_056027629.1	cds536	OG0007527		
Leaf404|501	WP_056027631.1	cds537	OG0000442	K03832	tonB; periplasmic protein TonB
Leaf404|502	WP_056027633.1	cds538	OG0001160		
Leaf404|503	WP_056027634.1	cds539	OG0000480	K07107	ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
Leaf404|504	WP_056027636.1	cds540	OG0001217	K00946	thiL; thiamine-monophosphate kinase [EC:2.7.4.16]
Leaf404|505	WP_056027639.1	cds542	OG0001302	K03797	E3.4.21.102; carboxyl-terminal processing protease [EC:3.4.21.102]
Leaf404|506	WP_056027641.1	cds543	OG0001290	K03787	surE; 5'-nucleotidase [EC:3.1.3.5]
Leaf404|507	WP_056027643.1	cds544			
Leaf404|508	WP_056027644.1	cds545	OG0004091	K07341	doc; death on curing protein
Leaf404|509	WP_056027646.1	cds546	OG0005565	K06937	7
Leaf404|510	WP_056027648.1	cds547			
Leaf404|511	WP_056027650.1	cds548			
Leaf404|512	WP_056027652.1	cds549	OG0005566		
Leaf404|513	WP_056027654.1	cds550	OG0005745	K00364	E1.7.1.7; GMP reductase [EC:1.7.1.7]
Leaf404|514	WP_056027660.1	cds553	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf404|515	WP_056027663.1	cds554	OG0000905	K07056	rsmI; 16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]
Leaf404|516	WP_056027666.1	cds555	OG0005568		
Leaf404|517	WP_056027668.1	cds556	OG0002089	K00857	tdk; thymidine kinase [EC:2.7.1.21]
Leaf404|518	WP_056027670.1	cds558	OG0000444	K07001	NTE family protein
Leaf404|519	WP_056027672.1	cds559	OG0000949	K07042	ybeY; probable rRNA maturation factor
Leaf404|520	WP_056027674.1	cds560	OG0001168	K03495	gidA; tRNA uridine 5-carboxymethylaminomethyl modification enzyme
Leaf404|521	WP_056027676.1	cds561	OG0001655		
Leaf404|522	WP_056027681.1	cds564	OG0001887	K01808	rpiB; ribose 5-phosphate isomerase B [EC:5.3.1.6]
Leaf404|523	WP_056027683.1	cds565	OG0002275		
Leaf404|524	WP_056027686.1	cds566	OG0000751	K12573	rnr; ribonuclease R [EC:3.1.-.-]
Leaf404|525	WP_056027688.1	cds567			
Leaf404|526	WP_056027691.1	cds568	OG0001395	K06895	lysE; L-lysine exporter family protein LysE/ArgO
Leaf404|527	WP_056027693.1	cds569	OG0001214	K01297	ldcA; muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]
Leaf404|528	WP_056027695.1	cds570	OG0001606		
Leaf404|529	WP_056027697.1	cds571	OG0001055	K07460	yraN; putative endonuclease
Leaf404|530	WP_056027699.1	cds572	OG0000323	K05886	sdh; serine 3-dehydrogenase (NADP+) [EC:1.1.1.276]
Leaf404|531	WP_056027701.1	cds573			
Leaf404|532	WP_056027702.1	cds575	OG0000865	K14742	tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
Leaf404|533	WP_056027704.1	cds577	OG0000299	K06287	maf; septum formation protein
Leaf404|534	WP_056027707.1	cds578	OG0001307	K03270	kdsC; 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]
Leaf404|535	WP_056027709.1	cds579			
Leaf404|536	WP_056027710.1	cds580	OG0004554		
Leaf404|537	WP_056027712.1	cds581	OG0000019	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
Leaf404|538	WP_056027714.1	cds583	OG0005608		
Leaf404|539	WP_056027716.1	cds584			
Leaf404|540	WP_056027718.1	cds585			
Leaf404|541	WP_056027720.1	cds586	OG0004098		
Leaf404|542	WP_056027722.1	cds587	OG0000910	K03596	lepA; GTP-binding protein LepA
Leaf404|543	WP_056027724.1	cds588			
Leaf404|544	WP_056027726.1	cds589	OG0000608	K03207	wcaH; colanic acid biosynthesis protein WcaH [EC:3.6.1.-]
Leaf404|545	WP_056027728.1	cds591			
Leaf404|546	WP_056027730.1	cds592	OG0004598		
Leaf404|547	WP_056027732.1	cds593	OG0002158	K06211	nadR; HTH-type transcriptional regulator, transcriptional repressor of NAD biosynthesis genes [EC:2.7.7.1 2.7.1.22]
Leaf404|548	WP_056027734.1	cds594	OG0000159	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf404|549	WP_056027736.1	cds595	OG0000217	K02656	pilF; type IV pilus assembly protein PilF
Leaf404|550	WP_056027738.1	cds596	OG0000212	K03431	glmM; phosphoglucosamine mutase [EC:5.4.2.10]
Leaf404|551	WP_056027740.1	cds597	OG0003208		
Leaf404|552	WP_056027742.1	cds598	OG0003168	K04759	feoB; ferrous iron transport protein B
Leaf404|553	WP_056027744.1	cds600	OG0001616		
Leaf404|554	WP_056027746.1	cds601	OG0004727		
Leaf404|555	WP_056027748.1	cds602	OG0001918		
Leaf404|556	WP_056027750.1	cds603	OG0002319		
Leaf404|557	WP_056027752.1	cds604	OG0004085		
Leaf404|558	WP_056027755.1	cds605	OG0003664	K07559	kptA; putative RNA 2'-phosphotransferase [EC:2.7.1.-]
Leaf404|559	WP_056027757.1	cds606	OG0000766	K12410	npdA; NAD-dependent deacetylase [EC:3.5.1.-]
Leaf404|560	WP_056027759.1	cds607	OG0001386	K00684	aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]
Leaf404|561	WP_056027761.1	cds608	OG0005469		
Leaf404|562	WP_056027763.1	cds611			
Leaf404|563	WP_056027765.1	cds612			
Leaf404|564	WP_056027767.1	cds613	OG0000195	K02348	elaA; ElaA protein
Leaf404|565	WP_056027769.1	cds614	OG0001172	K03978	engB; GTP-binding protein
Leaf404|566	WP_056027771.1	cds615	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
Leaf404|567	WP_056027773.1	cds616	OG0001429	K03925	mraZ; MraZ protein
Leaf404|568	WP_056027775.1	cds618	OG0005505		
Leaf404|569	WP_056027778.1	cds619	OG0000604	K03587	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
Leaf404|570	WP_056027780.1	cds620	OG0000662	K01928	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
Leaf404|571	WP_056027781.1	cds621	OG0000740	K01000	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
Leaf404|572	WP_056027783.1	cds623	OG0000178	K03588	ftsW; cell division protein FtsW
Leaf404|573	WP_056027784.1	cds624	OG0000907	K02563	murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
Leaf404|574	WP_056027786.1	cds625	OG0000908	K01924	murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]
Leaf404|575	WP_056027788.1	cds626	OG0005506	K03589	ftsQ; cell division protein FtsQ
Leaf404|576	WP_056027790.1	cds627	OG0001194	K03590	ftsA; cell division protein FtsA
Leaf404|577	WP_056027793.1	cds628	OG0000741	K03531	ftsZ; cell division protein FtsZ
Leaf404|578	WP_056027794.1	cds629	OG0002102	K09117	uncharacterized protein
Leaf404|579	WP_056027796.1	cds630	OG0003719		
Leaf404|580	WP_056027797.1	cds631	OG0001438	K08997	ydiU; uncharacterized protein
Leaf404|581	WP_056027799.1	cds633			
Leaf404|582	WP_056027801.1	cds634	OG0001595	K08738	CYC; cytochrome c
Leaf404|583	WP_056027803.1	cds635	OG0003210	K00124	fdoH; formate dehydrogenase iron-sulfur subunit
Leaf404|584	WP_056027805.1	cds636	OG0005595	K00185	prokaryotic molybdopterin-containing oxidoreductase family
Leaf404|585	WP_056027807.1	cds637	OG0005596		
Leaf404|586	WP_056027809.1	cds638	OG0005597		
Leaf404|587	WP_056027811.1	cds639	OG0005598		
Leaf404|588	WP_056027813.1	cds640			
Leaf404|589	WP_056027815.1	cds641			
Leaf404|590	WP_056027817.1	cds642	OG0005494		
Leaf404|591	WP_056027819.1	cds643	OG0000953	K00794	ribH; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]
Leaf404|592	WP_056027822.1	cds644	OG0002555		
Leaf404|593	WP_056027824.1	cds645			
Leaf404|594	WP_056027826.1	cds646			
Leaf404|595	WP_056027828.1	cds647	OG0001082	K07054	uncharacterized protein
Leaf404|596	WP_056027830.1	cds648	OG0004158		
Leaf404|597	WP_056027832.1	cds649	OG0000478	K02346	dinB; DNA polymerase IV [EC:2.7.7.7]
Leaf404|598	WP_056027834.1	cds650	OG0004692	K02337	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
