KO	category-1	category-2	category-3	category-4	N of genes
K00355	Human Diseases	Fluid shear stress and atherosclerosis	Fluid shear stress and atherosclerosis	NQO1; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	2
K00364	Metabolism	Purine metabolism	Purine metabolism	E1.7.1.7, guaC; GMP reductase [EC:1.7.1.7]	1
K00382	Metabolism	Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Propanoate metabolism	Propanoate metabolism	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Pyruvate metabolism	Pyruvate metabolism	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00384	Metabolism	Selenocompound metabolism	Selenocompound metabolism	trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]	2
K00390	Metabolism	Sulfur metabolism	Sulfur metabolism	cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]	1
K00404	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	ccoN; cytochrome c oxidase cbb3-type subunit I [EC:1.9.3.1]	1
K00404	Environmental Information Processing	Two-component system	Two-component system	ccoN; cytochrome c oxidase cbb3-type subunit I [EC:1.9.3.1]	1
K00406	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	ccoP; cytochrome c oxidase cbb3-type subunit III	1
K00406	Environmental Information Processing	Two-component system	Two-component system	ccoP; cytochrome c oxidase cbb3-type subunit III	1
K00425	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	cydA; cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]	1
K00425	Environmental Information Processing	Two-component system	Two-component system	cydA; cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]	1
K00426	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	cydB; cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]	1
K00426	Environmental Information Processing	Two-component system	Two-component system	cydB; cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]	1
K00428	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]	1
K00432	Metabolism	Arachidonic acid metabolism	Arachidonic acid metabolism	gpx; glutathione peroxidase [EC:1.11.1.9]	1
K00432	Metabolism	Glutathione metabolism	Glutathione metabolism	gpx; glutathione peroxidase [EC:1.11.1.9]	1
K00432	Organismal Systems	Thyroid hormone synthesis	Thyroid hormone synthesis	gpx; glutathione peroxidase [EC:1.11.1.9]	1
K00451	Metabolism	Tyrosine metabolism	Tyrosine metabolism	HGD, hmgA; homogentisate 1,2-dioxygenase [EC:1.13.11.5]	1
K00451	Metabolism	Styrene degradation	Styrene degradation	HGD, hmgA; homogentisate 1,2-dioxygenase [EC:1.13.11.5]	1
K00457	Metabolism	Phenylalanine metabolism	Phenylalanine metabolism	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	1
K00457	Metabolism	Tyrosine metabolism	Tyrosine metabolism	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	1
K00457	Metabolism	Ubiquinone and other terpenoid-quinone biosynthesis	Ubiquinone and other terpenoid-quinone biosynthesis	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	1
K00457	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	1
K00459	Metabolism	Nitrogen metabolism	Nitrogen metabolism	ncd2, npd; nitronate monooxygenase [EC:1.13.12.16]	2
K00480	Metabolism	Dioxin degradation	Dioxin degradation	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]	2
K00480	Metabolism	Naphthalene degradation	Naphthalene degradation	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]	2
K00480	Metabolism	Polycyclic aromatic hydrocarbon degradation	Polycyclic aromatic hydrocarbon degradation	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]	2
K00525	Metabolism	Purine metabolism	Purine metabolism	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	1
K00525	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	1
K00525	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	1
K00526	Metabolism	Purine metabolism	Purine metabolism	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	1
K00526	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	1
K00526	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	1
K00537	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	arsC1, arsC; arsenate reductase (glutaredoxin) [EC:1.20.4.1]	1
K00548	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	2
K00548	Metabolism	Selenocompound metabolism	Selenocompound metabolism	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	2
K00548	Metabolism	One carbon pool by folate	One carbon pool by folate	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	2
K00554	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	1
K00560	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	thyA, TYMS; thymidylate synthase [EC:2.1.1.45]	1
K00560	Metabolism	One carbon pool by folate	One carbon pool by folate	thyA, TYMS; thymidylate synthase [EC:2.1.1.45]	1
K00560	Human Diseases	Antifolate resistance	Antifolate resistance	thyA, TYMS; thymidylate synthase [EC:2.1.1.45]	1
K00566	Genetic Information Processing	Sulfur relay system	Sulfur relay system	mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]	1
K00566	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]	1
K00573	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]	1
K00575	Environmental Information Processing	Two-component system	Two-component system	cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	1
K00575	Cellular Processes	Bacterial chemotaxis	Bacterial chemotaxis	cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	1
K00575	Brite Hierarchies	Bacterial motility proteins [BR:ko02035]	Bacterial motility proteins [BR:ko02035]	cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	1
K00600	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Metabolism	Methane metabolism	Methane metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Metabolism	Cyanoamino acid metabolism	Cyanoamino acid metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Metabolism	One carbon pool by folate	One carbon pool by folate	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Human Diseases	Antifolate resistance	Antifolate resistance	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00602	Metabolism	Purine metabolism	Purine metabolism	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00602	Metabolism	One carbon pool by folate	One carbon pool by folate	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00602	Human Diseases	Antifolate resistance	Antifolate resistance	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00602	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00604	Metabolism	One carbon pool by folate	One carbon pool by folate	MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]	2
K00604	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]	2
K00605	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	1
K00605	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	1
K00605	Metabolism	One carbon pool by folate	One carbon pool by folate	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	1
K00606	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	1
K00609	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	1
K00609	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	1
K00615	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]	4
K00615	Metabolism	Carbon fixation in photosynthetic organisms	Carbon fixation in photosynthetic organisms	E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]	4
K00615	Metabolism	Biosynthesis of ansamycins	Biosynthesis of ansamycins	E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]	4
K00616	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]	2
K00626	Metabolism	Butanoate metabolism	Butanoate metabolism	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	3
K00626	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	3
K00626	Metabolism	Propanoate metabolism	Propanoate metabolism	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	3
K00626	Metabolism	Pyruvate metabolism	Pyruvate metabolism	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	3
K00626	Metabolism	Carbon fixation pathways in prokaryotes	Carbon fixation pathways in prokaryotes	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	3
K00626	Metabolism	Fatty acid degradation	Fatty acid degradation	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	3
K00626	Metabolism	Synthesis and degradation of ketone bodies	Synthesis and degradation of ketone bodies	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	3
K00626	Metabolism	Lysine degradation	Lysine degradation	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	3
K00626	Metabolism	Tryptophan metabolism	Tryptophan metabolism	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	3
K00626	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	3
K00626	Metabolism	Terpenoid backbone biosynthesis	Terpenoid backbone biosynthesis	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	3
K00626	Metabolism	Benzoate degradation	Benzoate degradation	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	3
K00626	Environmental Information Processing	Two-component system	Two-component system	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	3
K00626	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	3
K00640	Metabolism	Sulfur metabolism	Sulfur metabolism	cysE; serine O-acetyltransferase [EC:2.3.1.30]	1
K00640	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	cysE; serine O-acetyltransferase [EC:2.3.1.30]	1
K00640	Cellular Processes	Biofilm formation - Vibrio cholerae	Biofilm formation - Vibrio cholerae	cysE; serine O-acetyltransferase [EC:2.3.1.30]	1
K00641	Metabolism	Sulfur metabolism	Sulfur metabolism	metX; homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	1
K00641	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	metX; homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	1
K00645	Metabolism	Fatty acid biosynthesis	Fatty acid biosynthesis	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	1
K00645	Metabolism	Prodigiosin biosynthesis	Prodigiosin biosynthesis	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	1
K00645	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	1
K00647	Metabolism	Fatty acid biosynthesis	Fatty acid biosynthesis	fabB; 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]	3
K00647	Metabolism	Biotin metabolism	Biotin metabolism	fabB; 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]	3
K00647	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	fabB; 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]	3
K00648	Metabolism	Fatty acid biosynthesis	Fatty acid biosynthesis	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	4
K00648	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	4
K00652	Metabolism	Biotin metabolism	Biotin metabolism	bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]	2
K00652	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]	2
K00655	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	1
K00655	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	1
K00655	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	1
K00657	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	speG, SAT; diamine N-acetyltransferase [EC:2.3.1.57]	1
K00657	Cellular Processes	Ferroptosis	Ferroptosis	speG, SAT; diamine N-acetyltransferase [EC:2.3.1.57]	1
K00658	Metabolism	Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]	3
K00658	Metabolism	Lysine degradation	Lysine degradation	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]	3
K00661	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	maa; maltose O-acetyltransferase [EC:2.3.1.79]	4
K00674	Metabolism	Lysine biosynthesis	Lysine biosynthesis	dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]	1
K00677	Metabolism	Lipopolysaccharide biosynthesis	Lipopolysaccharide biosynthesis	lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]	1
K00677	Human Diseases	Cationic antimicrobial peptide (CAMP) resistance	Cationic antimicrobial peptide (CAMP) resistance	lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]	1
K00677	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]	1
K00681	Metabolism	Cyanoamino acid metabolism	Cyanoamino acid metabolism	ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	1
K00681	Metabolism	Glutathione metabolism	Glutathione metabolism	ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	1
K00681	Metabolism	Taurine and hypotaurine metabolism	Taurine and hypotaurine metabolism	ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	1
K00681	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	1
K00684	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]	1
K00688	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	1
K00688	Cellular Processes	Necroptosis	Necroptosis	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	1
K00688	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	1
K00688	Organismal Systems	Glucagon signaling pathway	Glucagon signaling pathway	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	1
K00688	Organismal Systems	Insulin signaling pathway	Insulin signaling pathway	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	1
K00688	Human Diseases	Insulin resistance	Insulin resistance	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	1
K00700	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	GBE1, glgB; 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]	1
K00700	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	GBE1, glgB; 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]	1
K00703	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	glgA; starch synthase [EC:2.4.1.21]	2
K00703	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	glgA; starch synthase [EC:2.4.1.21]	2
K00703	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	glgA; starch synthase [EC:2.4.1.21]	2
K00705	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	malQ; 4-alpha-glucanotransferase [EC:2.4.1.25]	1
K00721	Metabolism	N-Glycan biosynthesis	N-Glycan biosynthesis	DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	2
K00721	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	2
K00748	Metabolism	Lipopolysaccharide biosynthesis	Lipopolysaccharide biosynthesis	lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]	1
K00748	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]	1
K00748	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]	1
K00757	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	udp, UPP; uridine phosphorylase [EC:2.4.2.3]	2
K00757	Metabolism	Drug metabolism - other enzymes	Drug metabolism - other enzymes	udp, UPP; uridine phosphorylase [EC:2.4.2.3]	2
K00760	Metabolism	Purine metabolism	Purine metabolism	hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	1
K00760	Metabolism	Drug metabolism - other enzymes	Drug metabolism - other enzymes	hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	1
K00761	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	upp, UPRT; uracil phosphoribosyltransferase [EC:2.4.2.9]	1
