KO	category-1	category-2	category-3	category-4	N of genes
K00355	Human Diseases	Hepatocellular carcinoma	Hepatocellular carcinoma	NQO1; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	3
K00355	Human Diseases	Fluid shear stress and atherosclerosis	Fluid shear stress and atherosclerosis	NQO1; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	3
K00362	Metabolism	Nitrogen metabolism	Nitrogen metabolism	nirB; nitrite reductase (NADH) large subunit [EC:1.7.1.15]	1
K00363	Metabolism	Nitrogen metabolism	Nitrogen metabolism	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1
K00372	Metabolism	Nitrogen metabolism	Nitrogen metabolism	nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	1
K00380	Metabolism	Sulfur metabolism	Sulfur metabolism	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]	1
K00382	Metabolism	Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Propanoate metabolism	Propanoate metabolism	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Pyruvate metabolism	Pyruvate metabolism	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00384	Metabolism	Selenocompound metabolism	Selenocompound metabolism	trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]	2
K00387	Metabolism	Sulfur metabolism	Sulfur metabolism	SUOX; sulfite oxidase [EC:1.8.3.1]	3
K00406	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	ccoP; cytochrome c oxidase cbb3-type subunit III	1
K00406	Environmental Information Processing	Two-component system	Two-component system	ccoP; cytochrome c oxidase cbb3-type subunit III	1
K00412	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	1
K00412	Environmental Information Processing	Two-component system	Two-component system	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	1
K00412	Organismal Systems	Cardiac muscle contraction	Cardiac muscle contraction	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	1
K00412	Organismal Systems	Thermogenesis	Thermogenesis	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	1
K00412	Human Diseases	Alzheimer disease	Alzheimer disease	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	1
K00412	Human Diseases	Huntington disease	Huntington disease	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	1
K00412	Human Diseases	Parkinson disease	Parkinson disease	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	1
K00412	Human Diseases	Non-alcoholic fatty liver disease (NAFLD)	Non-alcoholic fatty liver disease (NAFLD)	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	1
K00412	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	1
K00425	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	cydA; cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]	1
K00425	Environmental Information Processing	Two-component system	Two-component system	cydA; cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]	1
K00426	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	cydB; cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]	1
K00426	Environmental Information Processing	Two-component system	Two-component system	cydB; cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]	1
K00432	Metabolism	Arachidonic acid metabolism	Arachidonic acid metabolism	gpx; glutathione peroxidase [EC:1.11.1.9]	1
K00432	Metabolism	Glutathione metabolism	Glutathione metabolism	gpx; glutathione peroxidase [EC:1.11.1.9]	1
K00432	Organismal Systems	Thyroid hormone synthesis	Thyroid hormone synthesis	gpx; glutathione peroxidase [EC:1.11.1.9]	1
K00435	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	hemQ; Fe-coproporphyrin III decarboxylase [EC:1.11.1.-]	1
K00459	Metabolism	Nitrogen metabolism	Nitrogen metabolism	ncd2, npd; nitronate monooxygenase [EC:1.13.12.16]	1
K00480	Metabolism	Dioxin degradation	Dioxin degradation	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]	2
K00480	Metabolism	Naphthalene degradation	Naphthalene degradation	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]	2
K00480	Metabolism	Polycyclic aromatic hydrocarbon degradation	Polycyclic aromatic hydrocarbon degradation	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]	2
K00523	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	ascD, ddhD, rfbI; CDP-4-dehydro-6-deoxyglucose reductase, E3 [EC:1.17.1.1]	1
K00525	Metabolism	Purine metabolism	Purine metabolism	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	1
K00525	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	1
K00525	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	1
K00526	Metabolism	Purine metabolism	Purine metabolism	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	1
K00526	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	1
K00526	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	1
K00528	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]	1
K00547	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	mmuM, BHMT2; homocysteine S-methyltransferase [EC:2.1.1.10]	1
K00549	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	2
K00549	Metabolism	Selenocompound metabolism	Selenocompound metabolism	metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	2
K00560	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	thyA, TYMS; thymidylate synthase [EC:2.1.1.45]	1
K00560	Metabolism	One carbon pool by folate	One carbon pool by folate	thyA, TYMS; thymidylate synthase [EC:2.1.1.45]	1
K00560	Human Diseases	Antifolate resistance	Antifolate resistance	thyA, TYMS; thymidylate synthase [EC:2.1.1.45]	1
K00563	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rlmA1; 23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]	1
K00566	Genetic Information Processing	Sulfur relay system	Sulfur relay system	mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]	1
K00566	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]	1
K00571	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	2
K00600	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Metabolism	Methane metabolism	Methane metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Metabolism	Cyanoamino acid metabolism	Cyanoamino acid metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Metabolism	One carbon pool by folate	One carbon pool by folate	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Human Diseases	Antifolate resistance	Antifolate resistance	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00602	Metabolism	Purine metabolism	Purine metabolism	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00602	Metabolism	One carbon pool by folate	One carbon pool by folate	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00602	Human Diseases	Antifolate resistance	Antifolate resistance	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00602	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00604	Metabolism	One carbon pool by folate	One carbon pool by folate	MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]	1
K00604	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]	1
K00605	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	1
K00605	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	1
K00605	Metabolism	One carbon pool by folate	One carbon pool by folate	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	1
K00609	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	1
K00609	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	1
K00615	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]	1
K00615	Metabolism	Carbon fixation in photosynthetic organisms	Carbon fixation in photosynthetic organisms	E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]	1
K00615	Metabolism	Biosynthesis of ansamycins	Biosynthesis of ansamycins	E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]	1
K00616	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]	1
K00626	Metabolism	Butanoate metabolism	Butanoate metabolism	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	4
K00626	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	4
K00626	Metabolism	Propanoate metabolism	Propanoate metabolism	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	4
K00626	Metabolism	Pyruvate metabolism	Pyruvate metabolism	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	4
K00626	Metabolism	Carbon fixation pathways in prokaryotes	Carbon fixation pathways in prokaryotes	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	4
K00626	Metabolism	Fatty acid degradation	Fatty acid degradation	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	4
K00626	Metabolism	Synthesis and degradation of ketone bodies	Synthesis and degradation of ketone bodies	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	4
K00626	Metabolism	Lysine degradation	Lysine degradation	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	4
K00626	Metabolism	Tryptophan metabolism	Tryptophan metabolism	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	4
K00626	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	4
K00626	Metabolism	Terpenoid backbone biosynthesis	Terpenoid backbone biosynthesis	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	4
K00626	Metabolism	Benzoate degradation	Benzoate degradation	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	4
K00626	Environmental Information Processing	Two-component system	Two-component system	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	4
K00626	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	4
K00640	Metabolism	Sulfur metabolism	Sulfur metabolism	cysE; serine O-acetyltransferase [EC:2.3.1.30]	1
K00640	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	cysE; serine O-acetyltransferase [EC:2.3.1.30]	1
K00640	Cellular Processes	Biofilm formation - Vibrio cholerae	Biofilm formation - Vibrio cholerae	cysE; serine O-acetyltransferase [EC:2.3.1.30]	1
K00641	Metabolism	Sulfur metabolism	Sulfur metabolism	metX; homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	2
K00641	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	metX; homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	2
K00645	Metabolism	Fatty acid biosynthesis	Fatty acid biosynthesis	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	1
K00645	Metabolism	Prodigiosin biosynthesis	Prodigiosin biosynthesis	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	1
K00645	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	1
K00648	Metabolism	Fatty acid biosynthesis	Fatty acid biosynthesis	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	1
K00648	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	1
K00652	Metabolism	Biotin metabolism	Biotin metabolism	bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]	1
K00652	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]	1
K00655	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	4
K00655	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	4
K00655	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	4
K00657	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	speG, SAT; diamine N-acetyltransferase [EC:2.3.1.57]	1
K00657	Cellular Processes	Ferroptosis	Ferroptosis	speG, SAT; diamine N-acetyltransferase [EC:2.3.1.57]	1
K00658	Metabolism	Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]	2
K00658	Metabolism	Lysine degradation	Lysine degradation	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]	2
K00661	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	maa; maltose O-acetyltransferase [EC:2.3.1.79]	3
K00674	Metabolism	Lysine biosynthesis	Lysine biosynthesis	dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]	1
K00688	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	1
K00688	Cellular Processes	Necroptosis	Necroptosis	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	1
K00688	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	1
K00688	Organismal Systems	Glucagon signaling pathway	Glucagon signaling pathway	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	1
K00688	Organismal Systems	Insulin signaling pathway	Insulin signaling pathway	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	1
K00688	Human Diseases	Insulin resistance	Insulin resistance	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	1
K00691	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	mapA; maltose phosphorylase [EC:2.4.1.8]	1
K00697	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	otsA; trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]	1
K00697	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	otsA; trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]	1
K00700	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	GBE1, glgB; 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]	1
K00700	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	GBE1, glgB; 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]	1
K00721	Metabolism	N-Glycan biosynthesis	N-Glycan biosynthesis	DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	4
K00721	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	4
K00728	Metabolism	Mannose type O-glycan biosynthesis	Mannose type O-glycan biosynthesis	POMT, pmt; dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109]	1
K00728	Metabolism	Other types of O-glycan biosynthesis	Other types of O-glycan biosynthesis	POMT, pmt; dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109]	1
K00728	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	POMT, pmt; dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109]	1
K00758	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	deoA, TYMP; thymidine phosphorylase [EC:2.4.2.4]	1
K00758	Metabolism	Drug metabolism - other enzymes	Drug metabolism - other enzymes	deoA, TYMP; thymidine phosphorylase [EC:2.4.2.4]	1
K00758	Human Diseases	Bladder cancer	Bladder cancer	deoA, TYMP; thymidine phosphorylase [EC:2.4.2.4]	1
K00759	Metabolism	Purine metabolism	Purine metabolism	APRT, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]	2
K00759	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	APRT, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]	2
K00760	Metabolism	Purine metabolism	Purine metabolism	hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	1
K00760	Metabolism	Drug metabolism - other enzymes	Drug metabolism - other enzymes	hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	1
K00761	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	upp, UPRT; uracil phosphoribosyltransferase [EC:2.4.2.9]	1
K00762	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	pyrE; orotate phosphoribosyltransferase [EC:2.4.2.10]	1
K00763	Metabolism	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	pncB, NAPRT1; nicotinate phosphoribosyltransferase [EC:6.3.4.21]	1
K00764	Metabolism	Purine metabolism	Purine metabolism	purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]	1
K00764	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]	1
K00764	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]	1
K00765	Metabolism	Histidine metabolism	Histidine metabolism	hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]	1
K00766	Metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]	1
K00767	Metabolism	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]	1
