KO	category-1	category-2	category-3	category-4	N of genes
K00274	Metabolism	Tyrosine metabolism	Tyrosine metabolism	MAO, aofH; monoamine oxidase [EC:1.4.3.4]	1
K00274	Metabolism	Isoquinoline alkaloid biosynthesis	Isoquinoline alkaloid biosynthesis	MAO, aofH; monoamine oxidase [EC:1.4.3.4]	1
K00274	Metabolism	Drug metabolism - cytochrome P450	Drug metabolism - cytochrome P450	MAO, aofH; monoamine oxidase [EC:1.4.3.4]	1
K00274	Organismal Systems	Dopaminergic synapse	Dopaminergic synapse	MAO, aofH; monoamine oxidase [EC:1.4.3.4]	1
K00274	Organismal Systems	Serotonergic synapse	Serotonergic synapse	MAO, aofH; monoamine oxidase [EC:1.4.3.4]	1
K00274	Human Diseases	Alcoholism	Alcoholism	MAO, aofH; monoamine oxidase [EC:1.4.3.4]	1
K00274	Human Diseases	Amphetamine addiction	Amphetamine addiction	MAO, aofH; monoamine oxidase [EC:1.4.3.4]	1
K00274	Human Diseases	Cocaine addiction	Cocaine addiction	MAO, aofH; monoamine oxidase [EC:1.4.3.4]	1
K00275	Metabolism	Vitamin B6 metabolism	Vitamin B6 metabolism	pdxH, PNPO; pyridoxamine 5-phosphate oxidase [EC:1.4.3.5]	1
K00276	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	AOC3, AOC2, tynA; primary-amine oxidase [EC:1.4.3.21]	1
K00276	Metabolism	Phenylalanine metabolism	Phenylalanine metabolism	AOC3, AOC2, tynA; primary-amine oxidase [EC:1.4.3.21]	1
K00276	Metabolism	Tyrosine metabolism	Tyrosine metabolism	AOC3, AOC2, tynA; primary-amine oxidase [EC:1.4.3.21]	1
K00276	Metabolism	beta-Alanine metabolism	beta-Alanine metabolism	AOC3, AOC2, tynA; primary-amine oxidase [EC:1.4.3.21]	1
K00276	Metabolism	Isoquinoline alkaloid biosynthesis	Isoquinoline alkaloid biosynthesis	AOC3, AOC2, tynA; primary-amine oxidase [EC:1.4.3.21]	1
K00276	Metabolism	Tropane, piperidine and pyridine alkaloid biosynthesis	Tropane, piperidine and pyridine alkaloid biosynthesis	AOC3, AOC2, tynA; primary-amine oxidase [EC:1.4.3.21]	1
K00278	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	nadB; L-aspartate oxidase [EC:1.4.3.16]	2
K00278	Metabolism	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	nadB; L-aspartate oxidase [EC:1.4.3.16]	2
K00285	Metabolism	Phenylalanine metabolism	Phenylalanine metabolism	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	3
K00286	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]	2
K00287	Metabolism	Folate biosynthesis	Folate biosynthesis	DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]	1
K00287	Metabolism	One carbon pool by folate	One carbon pool by folate	DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]	1
K00287	Human Diseases	Antifolate resistance	Antifolate resistance	DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]	1
K00297	Metabolism	Carbon fixation pathways in prokaryotes	Carbon fixation pathways in prokaryotes	metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]	2
K00297	Metabolism	One carbon pool by folate	One carbon pool by folate	metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]	2
K00297	Human Diseases	Antifolate resistance	Antifolate resistance	metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]	2
K00299	Metabolism	Sulfur metabolism	Sulfur metabolism	ssuE; FMN reductase [EC:1.5.1.38]	1
K00299	Metabolism	Riboflavin metabolism	Riboflavin metabolism	ssuE; FMN reductase [EC:1.5.1.38]	1
K00311	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ETFDH; electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]	1
K00322	Metabolism	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	sthA, udhA; NAD(P) transhydrogenase [EC:1.6.1.1]	1
K00324	Metabolism	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	pntA; H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]	1
K00325	Metabolism	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	pntB; H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]	1
K00329	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	E7.1.1.2; NADH dehydrogenase [EC:7.1.1.2]	1
K00330	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	nuoA; NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]	1
K00331	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	nuoB; NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	1
K00334	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	nuoE; NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]	1
K00335	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	nuoF; NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]	1
K00336	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	nuoG; NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]	1
K00337	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	nuoH; NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]	1
K00338	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	nuoI; NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]	1
K00339	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	nuoJ; NADH-quinone oxidoreductase subunit J [EC:7.1.1.2]	1
K00340	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	nuoK; NADH-quinone oxidoreductase subunit K [EC:7.1.1.2]	1
K00341	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	nuoL; NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]	1
K00342	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	nuoM; NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]	1
K00343	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	nuoN; NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]	1
K00344	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	qor, CRYZ; NADPH2:quinone reductase [EC:1.6.5.5]	4
K00354	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	E1.6.99.1; NADPH2 dehydrogenase [EC:1.6.99.1]	1
K00355	Metabolism	Ubiquinone and other terpenoid-quinone biosynthesis	Ubiquinone and other terpenoid-quinone biosynthesis	NQO1; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	2
K00355	Human Diseases	Pathways in cancer	Pathways in cancer	NQO1; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	2
K00355	Human Diseases	Hepatocellular carcinoma	Hepatocellular carcinoma	NQO1; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	2
K00355	Human Diseases	Fluid shear stress and atherosclerosis	Fluid shear stress and atherosclerosis	NQO1; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	2
K00362	Metabolism	Nitrogen metabolism	Nitrogen metabolism	nirB; nitrite reductase (NADH) large subunit [EC:1.7.1.15]	3
K00372	Metabolism	Nitrogen metabolism	Nitrogen metabolism	nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	1
K00375	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	K00375; GntR family transcriptional regulator / MocR family aminotransferase	3
K00380	Metabolism	Sulfur metabolism	Sulfur metabolism	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]	1
K00381	Metabolism	Sulfur metabolism	Sulfur metabolism	cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]	1
K00382	Metabolism	Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Propanoate metabolism	Propanoate metabolism	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Pyruvate metabolism	Pyruvate metabolism	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00384	Metabolism	Selenocompound metabolism	Selenocompound metabolism	trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]	1
K00390	Metabolism	Sulfur metabolism	Sulfur metabolism	cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]	1
K00425	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	cydA; cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]	3
K00425	Environmental Information Processing	Two-component system	Two-component system	cydA; cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]	3
K00426	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	cydB; cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]	3
K00426	Environmental Information Processing	Two-component system	Two-component system	cydB; cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]	3
K00432	Metabolism	Arachidonic acid metabolism	Arachidonic acid metabolism	gpx; glutathione peroxidase [EC:1.11.1.9]	2
K00432	Metabolism	Glutathione metabolism	Glutathione metabolism	gpx; glutathione peroxidase [EC:1.11.1.9]	2
K00432	Organismal Systems	Thyroid hormone synthesis	Thyroid hormone synthesis	gpx; glutathione peroxidase [EC:1.11.1.9]	2
K00449	Metabolism	Benzoate degradation	Benzoate degradation	pcaH; protocatechuate 3,4-dioxygenase, beta subunit [EC:1.13.11.3]	2
K00449	Metabolism	Polycyclic aromatic hydrocarbon degradation	Polycyclic aromatic hydrocarbon degradation	pcaH; protocatechuate 3,4-dioxygenase, beta subunit [EC:1.13.11.3]	2
K00457	Metabolism	Phenylalanine metabolism	Phenylalanine metabolism	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	1
K00457	Metabolism	Tyrosine metabolism	Tyrosine metabolism	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	1
K00457	Metabolism	Ubiquinone and other terpenoid-quinone biosynthesis	Ubiquinone and other terpenoid-quinone biosynthesis	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	1
K00457	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	1
K00459	Metabolism	Nitrogen metabolism	Nitrogen metabolism	ncd2, npd; nitronate monooxygenase [EC:1.13.12.16]	2
K00480	Metabolism	Dioxin degradation	Dioxin degradation	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]	3
K00480	Metabolism	Naphthalene degradation	Naphthalene degradation	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]	3
K00480	Metabolism	Polycyclic aromatic hydrocarbon degradation	Polycyclic aromatic hydrocarbon degradation	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]	3
K00481	Metabolism	Benzoate degradation	Benzoate degradation	pobA; p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2]	1
K00496	Metabolism	Fatty acid degradation	Fatty acid degradation	alkB1_2, alkM; alkane 1-monooxygenase [EC:1.14.15.3]	2
K00496	Metabolism	Caprolactam degradation	Caprolactam degradation	alkB1_2, alkM; alkane 1-monooxygenase [EC:1.14.15.3]	2
K00507	Metabolism	Biosynthesis of unsaturated fatty acids	Biosynthesis of unsaturated fatty acids	SCD, desC; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]	1
K00507	Environmental Information Processing	AMPK signaling pathway	AMPK signaling pathway	SCD, desC; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]	1
K00507	Organismal Systems	Longevity regulating pathway - worm	Longevity regulating pathway - worm	SCD, desC; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]	1
K00507	Organismal Systems	PPAR signaling pathway	PPAR signaling pathway	SCD, desC; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]	1
K00507	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	SCD, desC; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]	1
K00508	Metabolism	Linoleic acid metabolism	Linoleic acid metabolism	E1.14.19.3; linoleoyl-CoA desaturase [EC:1.14.19.3]	3
K00508	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	E1.14.19.3; linoleoyl-CoA desaturase [EC:1.14.19.3]	3
K00525	Metabolism	Purine metabolism	Purine metabolism	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	1
K00525	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	1
K00525	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	1
K00526	Metabolism	Purine metabolism	Purine metabolism	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	1
K00526	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	1
K00526	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	1
K00528	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]	2
K00537	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	arsC1, arsC; arsenate reductase (glutaredoxin) [EC:1.20.4.1]	1
K00547	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	mmuM, BHMT2; homocysteine S-methyltransferase [EC:2.1.1.10]	1
K00548	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	1
K00548	Metabolism	Selenocompound metabolism	Selenocompound metabolism	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	1
K00548	Metabolism	One carbon pool by folate	One carbon pool by folate	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	1
K00549	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	1
K00549	Metabolism	Selenocompound metabolism	Selenocompound metabolism	metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	1
K00554	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	1
K00557	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	trmA; tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35]	1
K00560	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	thyA, TYMS; thymidylate synthase [EC:2.1.1.45]	1
K00560	Metabolism	One carbon pool by folate	One carbon pool by folate	thyA, TYMS; thymidylate synthase [EC:2.1.1.45]	1
K00560	Human Diseases	Antifolate resistance	Antifolate resistance	thyA, TYMS; thymidylate synthase [EC:2.1.1.45]	1
K00563	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rlmA1; 23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]	1
K00564	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsmC; 16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]	1
K00566	Genetic Information Processing	Sulfur relay system	Sulfur relay system	mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]	1
K00566	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]	1
K00568	Metabolism	Ubiquinone and other terpenoid-quinone biosynthesis	Ubiquinone and other terpenoid-quinone biosynthesis	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]	1
K00600	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Metabolism	Methane metabolism	Methane metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Metabolism	Cyanoamino acid metabolism	Cyanoamino acid metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Metabolism	One carbon pool by folate	One carbon pool by folate	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Human Diseases	Antifolate resistance	Antifolate resistance	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00602	Metabolism	Purine metabolism	Purine metabolism	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00602	Metabolism	One carbon pool by folate	One carbon pool by folate	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00602	Human Diseases	Antifolate resistance	Antifolate resistance	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00602	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00604	Metabolism	One carbon pool by folate	One carbon pool by folate	MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]	1
K00604	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]	1
K00606	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	1
K00609	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	1
K00609	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	1
K00611	Metabolism	Arginine biosynthesis	Arginine biosynthesis	OTC, argF, argI; ornithine carbamoyltransferase [EC:2.1.3.3]	1
K00612	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	E2.1.3.-; carbamoyltransferase [EC:2.1.3.-]	1
K00615	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]	3
K00615	Metabolism	Carbon fixation in photosynthetic organisms	Carbon fixation in photosynthetic organisms	E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]	3
K00615	Metabolism	Biosynthesis of ansamycins	Biosynthesis of ansamycins	E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]	3
K00616	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]	1
K00620	Metabolism	Arginine biosynthesis	Arginine biosynthesis	argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]	1
K00626	Metabolism	Butanoate metabolism	Butanoate metabolism	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	9
K00626	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	9
K00626	Metabolism	Propanoate metabolism	Propanoate metabolism	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	9
K00626	Metabolism	Pyruvate metabolism	Pyruvate metabolism	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	9
K00626	Metabolism	Carbon fixation pathways in prokaryotes	Carbon fixation pathways in prokaryotes	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	9
K00626	Metabolism	Fatty acid degradation	Fatty acid degradation	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	9
K00626	Metabolism	Synthesis and degradation of ketone bodies	Synthesis and degradation of ketone bodies	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	9
