KO	category-1	category-2	category-3	category-4	N of genes
K00324	Metabolism	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	pntA; H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]	2
K00325	Metabolism	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	pntB; H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]	1
K00344	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	qor, CRYZ; NADPH2:quinone reductase [EC:1.6.5.5]	3
K00354	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	E1.6.99.1; NADPH2 dehydrogenase [EC:1.6.99.1]	1
K00362	Metabolism	Nitrogen metabolism	Nitrogen metabolism	nirB; nitrite reductase (NADH) large subunit [EC:1.7.1.15]	1
K00370	Metabolism	Nitrogen metabolism	Nitrogen metabolism	narG, narZ, nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]	1
K00370	Environmental Information Processing	Two-component system	Two-component system	narG, narZ, nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]	1
K00371	Metabolism	Nitrogen metabolism	Nitrogen metabolism	narH, narY, nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	1
K00371	Environmental Information Processing	Two-component system	Two-component system	narH, narY, nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	1
K00372	Metabolism	Nitrogen metabolism	Nitrogen metabolism	nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	1
K00381	Metabolism	Sulfur metabolism	Sulfur metabolism	cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]	1
K00382	Metabolism	Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Propanoate metabolism	Propanoate metabolism	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Pyruvate metabolism	Pyruvate metabolism	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00382	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	3
K00384	Metabolism	Selenocompound metabolism	Selenocompound metabolism	trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]	1
K00387	Metabolism	Sulfur metabolism	Sulfur metabolism	SUOX; sulfite oxidase [EC:1.8.3.1]	2
K00389	Not Included in Pathway or Brite	General function prediction only	General function prediction only	yidH; putative membrane protein	1
K00390	Metabolism	Sulfur metabolism	Sulfur metabolism	cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]	1
K00406	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	ccoP; cytochrome c oxidase cbb3-type subunit III	1
K00406	Environmental Information Processing	Two-component system	Two-component system	ccoP; cytochrome c oxidase cbb3-type subunit III	1
K00412	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	1
K00412	Environmental Information Processing	Two-component system	Two-component system	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	1
K00412	Organismal Systems	Cardiac muscle contraction	Cardiac muscle contraction	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	1
K00412	Organismal Systems	Thermogenesis	Thermogenesis	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	1
K00412	Human Diseases	Alzheimer disease	Alzheimer disease	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	1
K00412	Human Diseases	Huntington disease	Huntington disease	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	1
K00412	Human Diseases	Parkinson disease	Parkinson disease	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	1
K00412	Human Diseases	Non-alcoholic fatty liver disease (NAFLD)	Non-alcoholic fatty liver disease (NAFLD)	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	1
K00412	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	1
K00425	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	cydA; cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]	1
K00425	Environmental Information Processing	Two-component system	Two-component system	cydA; cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]	1
K00426	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	cydB; cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]	1
K00426	Environmental Information Processing	Two-component system	Two-component system	cydB; cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]	1
K00432	Metabolism	Arachidonic acid metabolism	Arachidonic acid metabolism	gpx; glutathione peroxidase [EC:1.11.1.9]	1
K00432	Metabolism	Glutathione metabolism	Glutathione metabolism	gpx; glutathione peroxidase [EC:1.11.1.9]	1
K00432	Organismal Systems	Thyroid hormone synthesis	Thyroid hormone synthesis	gpx; glutathione peroxidase [EC:1.11.1.9]	1
K00435	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	hemQ; Fe-coproporphyrin III decarboxylase [EC:1.11.1.-]	1
K00449	Metabolism	Benzoate degradation	Benzoate degradation	pcaH; protocatechuate 3,4-dioxygenase, beta subunit [EC:1.13.11.3]	2
K00449	Metabolism	Polycyclic aromatic hydrocarbon degradation	Polycyclic aromatic hydrocarbon degradation	pcaH; protocatechuate 3,4-dioxygenase, beta subunit [EC:1.13.11.3]	2
K00453	Metabolism	Tryptophan metabolism	Tryptophan metabolism	TDO2, kynA; tryptophan 2,3-dioxygenase [EC:1.13.11.11]	1
K00457	Metabolism	Phenylalanine metabolism	Phenylalanine metabolism	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	1
K00457	Metabolism	Tyrosine metabolism	Tyrosine metabolism	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	1
K00457	Metabolism	Ubiquinone and other terpenoid-quinone biosynthesis	Ubiquinone and other terpenoid-quinone biosynthesis	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	1
K00457	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	1
K00459	Metabolism	Nitrogen metabolism	Nitrogen metabolism	ncd2, npd; nitronate monooxygenase [EC:1.13.12.16]	1
K00480	Metabolism	Dioxin degradation	Dioxin degradation	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]	1
K00480	Metabolism	Naphthalene degradation	Naphthalene degradation	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]	1
K00480	Metabolism	Polycyclic aromatic hydrocarbon degradation	Polycyclic aromatic hydrocarbon degradation	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]	1
K00481	Metabolism	Benzoate degradation	Benzoate degradation	pobA; p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2]	1
K00508	Metabolism	Linoleic acid metabolism	Linoleic acid metabolism	E1.14.19.3; linoleoyl-CoA desaturase [EC:1.14.19.3]	1
K00508	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	E1.14.19.3; linoleoyl-CoA desaturase [EC:1.14.19.3]	1
K00525	Metabolism	Purine metabolism	Purine metabolism	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	1
K00525	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	1
K00525	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	1
K00526	Metabolism	Purine metabolism	Purine metabolism	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	1
K00526	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	1
K00526	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	1
K00528	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]	2
K00549	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	2
K00549	Metabolism	Selenocompound metabolism	Selenocompound metabolism	metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	2
K00554	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	1
K00558	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	1
K00558	Human Diseases	MicroRNAs in cancer	MicroRNAs in cancer	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	1
K00558	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	1
K00558	Brite Hierarchies	DNA replication proteins [BR:ko03032]	DNA replication proteins [BR:ko03032]	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	1
K00558	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	1
K00560	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	thyA, TYMS; thymidylate synthase [EC:2.1.1.45]	1
K00560	Metabolism	One carbon pool by folate	One carbon pool by folate	thyA, TYMS; thymidylate synthase [EC:2.1.1.45]	1
K00560	Human Diseases	Antifolate resistance	Antifolate resistance	thyA, TYMS; thymidylate synthase [EC:2.1.1.45]	1
K00563	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rlmA1; 23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]	1
K00564	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsmC; 16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]	1
K00566	Genetic Information Processing	Sulfur relay system	Sulfur relay system	mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]	1
K00566	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]	1
K00568	Metabolism	Ubiquinone and other terpenoid-quinone biosynthesis	Ubiquinone and other terpenoid-quinone biosynthesis	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]	1
K00571	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	1
K00574	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	cfa; cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]	3
K00600	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	2
K00600	Metabolism	Methane metabolism	Methane metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	2
K00600	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	2
K00600	Metabolism	Cyanoamino acid metabolism	Cyanoamino acid metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	2
K00600	Metabolism	One carbon pool by folate	One carbon pool by folate	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	2
K00600	Human Diseases	Antifolate resistance	Antifolate resistance	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	2
K00602	Metabolism	Purine metabolism	Purine metabolism	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00602	Metabolism	One carbon pool by folate	One carbon pool by folate	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00602	Human Diseases	Antifolate resistance	Antifolate resistance	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00602	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00604	Metabolism	One carbon pool by folate	One carbon pool by folate	MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]	1
K00604	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]	1
K00605	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	2
K00605	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	2
K00605	Metabolism	One carbon pool by folate	One carbon pool by folate	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	2
K00606	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	1
K00609	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	1
K00609	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	1
K00611	Metabolism	Arginine biosynthesis	Arginine biosynthesis	OTC, argF, argI; ornithine carbamoyltransferase [EC:2.1.3.3]	1
K00615	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]	1
K00615	Metabolism	Carbon fixation in photosynthetic organisms	Carbon fixation in photosynthetic organisms	E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]	1
K00615	Metabolism	Biosynthesis of ansamycins	Biosynthesis of ansamycins	E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]	1
K00616	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]	2
K00620	Metabolism	Arginine biosynthesis	Arginine biosynthesis	argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]	1
K00626	Metabolism	Butanoate metabolism	Butanoate metabolism	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	8
K00626	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	8
K00626	Metabolism	Propanoate metabolism	Propanoate metabolism	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	8
K00626	Metabolism	Pyruvate metabolism	Pyruvate metabolism	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	8
K00626	Metabolism	Carbon fixation pathways in prokaryotes	Carbon fixation pathways in prokaryotes	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	8
K00626	Metabolism	Fatty acid degradation	Fatty acid degradation	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	8
K00626	Metabolism	Synthesis and degradation of ketone bodies	Synthesis and degradation of ketone bodies	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	8
K00626	Metabolism	Lysine degradation	Lysine degradation	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	8
K00626	Metabolism	Tryptophan metabolism	Tryptophan metabolism	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	8
K00626	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	8
K00626	Metabolism	Terpenoid backbone biosynthesis	Terpenoid backbone biosynthesis	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	8
K00626	Metabolism	Benzoate degradation	Benzoate degradation	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	8
K00626	Environmental Information Processing	Two-component system	Two-component system	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	8
K00626	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	8
K00640	Metabolism	Sulfur metabolism	Sulfur metabolism	cysE; serine O-acetyltransferase [EC:2.3.1.30]	2
K00640	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	cysE; serine O-acetyltransferase [EC:2.3.1.30]	2
K00640	Cellular Processes	Biofilm formation - Vibrio cholerae	Biofilm formation - Vibrio cholerae	cysE; serine O-acetyltransferase [EC:2.3.1.30]	2
K00641	Metabolism	Sulfur metabolism	Sulfur metabolism	metX; homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	1
K00641	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	metX; homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	1
K00645	Metabolism	Fatty acid biosynthesis	Fatty acid biosynthesis	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	1
K00645	Metabolism	Prodigiosin biosynthesis	Prodigiosin biosynthesis	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	1
K00645	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	1
K00648	Metabolism	Fatty acid biosynthesis	Fatty acid biosynthesis	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	2
K00648	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	2
K00652	Metabolism	Biotin metabolism	Biotin metabolism	bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]	1
K00652	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]	1
K00655	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	5
K00655	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	5
K00655	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	5
K00657	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	speG, SAT; diamine N-acetyltransferase [EC:2.3.1.57]	1
K00657	Cellular Processes	Ferroptosis	Ferroptosis	speG, SAT; diamine N-acetyltransferase [EC:2.3.1.57]	1
K00658	Metabolism	Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]	5
K00658	Metabolism	Lysine degradation	Lysine degradation	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]	5
K00661	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	maa; maltose O-acetyltransferase [EC:2.3.1.79]	1
K00674	Metabolism	Lysine biosynthesis	Lysine biosynthesis	dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]	1
K00681	Metabolism	Cyanoamino acid metabolism	Cyanoamino acid metabolism	ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	2
