KO	category-1	category-2	category-3	category-4	N of genes
K00432	Organismal Systems	Thyroid hormone synthesis	Thyroid hormone synthesis	gpx; glutathione peroxidase [EC:1.11.1.9]	1
K00435	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	hemQ; Fe-coproporphyrin III decarboxylase [EC:1.11.1.-]	1
K00453	Metabolism	Tryptophan metabolism	Tryptophan metabolism	TDO2, kynA; tryptophan 2,3-dioxygenase [EC:1.13.11.11]	1
K00491	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	nos; nitric-oxide synthase, bacterial [EC:1.14.14.47]	1
K00491	Metabolism	Arginine biosynthesis	Arginine biosynthesis	nos; nitric-oxide synthase, bacterial [EC:1.14.14.47]	1
K00500	Metabolism	Phenylalanine metabolism	Phenylalanine metabolism	phhA, PAH; phenylalanine-4-hydroxylase [EC:1.14.16.1]	1
K00500	Metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	phhA, PAH; phenylalanine-4-hydroxylase [EC:1.14.16.1]	1
K00500	Metabolism	Folate biosynthesis	Folate biosynthesis	phhA, PAH; phenylalanine-4-hydroxylase [EC:1.14.16.1]	1
K00525	Metabolism	Purine metabolism	Purine metabolism	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	1
K00525	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	1
K00525	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	1
K00526	Metabolism	Purine metabolism	Purine metabolism	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	1
K00526	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	1
K00526	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	1
K00554	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	1
K00560	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	thyA, TYMS; thymidylate synthase [EC:2.1.1.45]	1
K00560	Metabolism	One carbon pool by folate	One carbon pool by folate	thyA, TYMS; thymidylate synthase [EC:2.1.1.45]	1
K00560	Human Diseases	Antifolate resistance	Antifolate resistance	thyA, TYMS; thymidylate synthase [EC:2.1.1.45]	1
K00564	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsmC; 16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]	1
K00566	Genetic Information Processing	Sulfur relay system	Sulfur relay system	mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]	1
K00566	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]	1
K00568	Metabolism	Ubiquinone and other terpenoid-quinone biosynthesis	Ubiquinone and other terpenoid-quinone biosynthesis	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]	1
K00570	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	pmtA; phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.17 2.1.1.71]	1
K00571	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	1
K00575	Environmental Information Processing	Two-component system	Two-component system	cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	1
K00575	Cellular Processes	Bacterial chemotaxis	Bacterial chemotaxis	cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	1
K00575	Brite Hierarchies	Bacterial motility proteins [BR:ko02035]	Bacterial motility proteins [BR:ko02035]	cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	1
K00600	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Metabolism	Methane metabolism	Methane metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Metabolism	Cyanoamino acid metabolism	Cyanoamino acid metabolism	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Metabolism	One carbon pool by folate	One carbon pool by folate	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00600	Human Diseases	Antifolate resistance	Antifolate resistance	glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]	1
K00602	Metabolism	Purine metabolism	Purine metabolism	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00602	Metabolism	One carbon pool by folate	One carbon pool by folate	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00602	Human Diseases	Antifolate resistance	Antifolate resistance	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00602	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	1
K00604	Metabolism	One carbon pool by folate	One carbon pool by folate	MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]	1
K00604	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]	1
K00605	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	1
K00605	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	1
K00605	Metabolism	One carbon pool by folate	One carbon pool by folate	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	1
K00606	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	1
K00609	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	1
K00609	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	1
K00615	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]	1
K00615	Metabolism	Carbon fixation in photosynthetic organisms	Carbon fixation in photosynthetic organisms	E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]	1
K00615	Metabolism	Biosynthesis of ansamycins	Biosynthesis of ansamycins	E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]	1
K00616	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]	1
K00634	Metabolism	Butanoate metabolism	Butanoate metabolism	ptb; phosphate butyryltransferase [EC:2.3.1.19]	1
K00645	Metabolism	Fatty acid biosynthesis	Fatty acid biosynthesis	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	1
K00645	Metabolism	Prodigiosin biosynthesis	Prodigiosin biosynthesis	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	1
K00645	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	1
K00648	Metabolism	Fatty acid biosynthesis	Fatty acid biosynthesis	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	2
K00648	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	2
K00652	Metabolism	Biotin metabolism	Biotin metabolism	bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]	1
K00652	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]	1
K00655	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	2
K00655	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	2
K00655	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	2
K00656	Metabolism	Butanoate metabolism	Butanoate metabolism	E2.3.1.54, pflD; formate C-acetyltransferase [EC:2.3.1.54]	1
K00656	Metabolism	Propanoate metabolism	Propanoate metabolism	E2.3.1.54, pflD; formate C-acetyltransferase [EC:2.3.1.54]	1
K00656	Metabolism	Pyruvate metabolism	Pyruvate metabolism	E2.3.1.54, pflD; formate C-acetyltransferase [EC:2.3.1.54]	1
K00657	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	speG, SAT; diamine N-acetyltransferase [EC:2.3.1.57]	3
K00657	Cellular Processes	Ferroptosis	Ferroptosis	speG, SAT; diamine N-acetyltransferase [EC:2.3.1.57]	3
K00658	Metabolism	Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]	4
K00658	Metabolism	Lysine degradation	Lysine degradation	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]	4
K00661	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	maa; maltose O-acetyltransferase [EC:2.3.1.79]	2
K00662	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	aacC; aminoglycoside 3-N-acetyltransferase [EC:2.3.1.81]	1
K00674	Metabolism	Lysine biosynthesis	Lysine biosynthesis	dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]	1
K00675	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	nhoA; N-hydroxyarylamine O-acetyltransferase [EC:2.3.1.118]	1
K00688	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	1
K00688	Cellular Processes	Necroptosis	Necroptosis	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	1
K00688	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	1
K00688	Organismal Systems	Glucagon signaling pathway	Glucagon signaling pathway	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	1
K00688	Organismal Systems	Insulin signaling pathway	Insulin signaling pathway	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	1
K00688	Human Diseases	Insulin resistance	Insulin resistance	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	1
K00691	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	mapA; maltose phosphorylase [EC:2.4.1.8]	1
K00703	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	glgA; starch synthase [EC:2.4.1.21]	1
K00703	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	glgA; starch synthase [EC:2.4.1.21]	1
K00703	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	glgA; starch synthase [EC:2.4.1.21]	1
K00721	Metabolism	N-Glycan biosynthesis	N-Glycan biosynthesis	DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	1
K00721	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	1
K00757	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	udp, UPP; uridine phosphorylase [EC:2.4.2.3]	1
K00757	Metabolism	Drug metabolism - other enzymes	Drug metabolism - other enzymes	udp, UPP; uridine phosphorylase [EC:2.4.2.3]	1
K00758	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	deoA, TYMP; thymidine phosphorylase [EC:2.4.2.4]	1
K00758	Metabolism	Drug metabolism - other enzymes	Drug metabolism - other enzymes	deoA, TYMP; thymidine phosphorylase [EC:2.4.2.4]	1
K00758	Human Diseases	Bladder cancer	Bladder cancer	deoA, TYMP; thymidine phosphorylase [EC:2.4.2.4]	1
K00760	Metabolism	Purine metabolism	Purine metabolism	hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	2
K00760	Metabolism	Drug metabolism - other enzymes	Drug metabolism - other enzymes	hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	2
K00761	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	upp, UPRT; uracil phosphoribosyltransferase [EC:2.4.2.9]	1
K00762	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	pyrE; orotate phosphoribosyltransferase [EC:2.4.2.10]	1
K00763	Metabolism	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	pncB, NAPRT1; nicotinate phosphoribosyltransferase [EC:6.3.4.21]	1
K00764	Metabolism	Purine metabolism	Purine metabolism	purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]	1
K00764	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]	1
K00764	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]	1
K00767	Metabolism	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]	1
K00773	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	tgt, QTRT1; queuine tRNA-ribosyltransferase [EC:2.4.2.29]	1
K00784	Genetic Information Processing	RNA transport	RNA transport	rnz; ribonuclease Z [EC:3.1.26.11]	1
K00784	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	rnz; ribonuclease Z [EC:3.1.26.11]	1
K00788	Metabolism	Thiamine metabolism	Thiamine metabolism	thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]	1
K00789	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	metK; S-adenosylmethionine synthetase [EC:2.5.1.6]	1
K00790	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	2
K00790	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	2
K00790	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	2
K00791	Metabolism	Zeatin biosynthesis	Zeatin biosynthesis	miaA, TRIT1; tRNA dimethylallyltransferase [EC:2.5.1.75]	1
K00791	Brite Hierarchies	Prenyltransferases [BR:ko01006]	Prenyltransferases [BR:ko01006]	miaA, TRIT1; tRNA dimethylallyltransferase [EC:2.5.1.75]	1
K00791	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	miaA, TRIT1; tRNA dimethylallyltransferase [EC:2.5.1.75]	1
K00793	Metabolism	Riboflavin metabolism	Riboflavin metabolism	ribE, RIB5; riboflavin synthase [EC:2.5.1.9]	1
K00794	Metabolism	Riboflavin metabolism	Riboflavin metabolism	ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	1
K00795	Metabolism	Terpenoid backbone biosynthesis	Terpenoid backbone biosynthesis	ispA; farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]	1
K00795	Brite Hierarchies	Prenyltransferases [BR:ko01006]	Prenyltransferases [BR:ko01006]	ispA; farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]	1
K00797	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	speE, SRM; spermidine synthase [EC:2.5.1.16]	1
K00797	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	speE, SRM; spermidine synthase [EC:2.5.1.16]	1
K00797	Metabolism	Glutathione metabolism	Glutathione metabolism	speE, SRM; spermidine synthase [EC:2.5.1.16]	1
K00797	Metabolism	beta-Alanine metabolism	beta-Alanine metabolism	speE, SRM; spermidine synthase [EC:2.5.1.16]	1
K00798	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	MMAB, pduO; cob(I)alamin adenosyltransferase [EC:2.5.1.17]	1
K00800	Metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]	1
K00801	Metabolism	Steroid biosynthesis	Steroid biosynthesis	FDFT1; farnesyl-diphosphate farnesyltransferase [EC:2.5.1.21]	1
K00801	Metabolism	Sesquiterpenoid and triterpenoid biosynthesis	Sesquiterpenoid and triterpenoid biosynthesis	FDFT1; farnesyl-diphosphate farnesyltransferase [EC:2.5.1.21]	1
K00801	Brite Hierarchies	Prenyltransferases [BR:ko01006]	Prenyltransferases [BR:ko01006]	FDFT1; farnesyl-diphosphate farnesyltransferase [EC:2.5.1.21]	1
K00806	Metabolism	Terpenoid backbone biosynthesis	Terpenoid backbone biosynthesis	uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31]	1
K00806	Brite Hierarchies	Prenyltransferases [BR:ko01006]	Prenyltransferases [BR:ko01006]	uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31]	1
K00812	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	aspB; aspartate aminotransferase [EC:2.6.1.1]	3
K00812	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	aspB; aspartate aminotransferase [EC:2.6.1.1]	3
K00812	Metabolism	Arginine biosynthesis	Arginine biosynthesis	aspB; aspartate aminotransferase [EC:2.6.1.1]	3
K00812	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	aspB; aspartate aminotransferase [EC:2.6.1.1]	3
K00812	Metabolism	Phenylalanine metabolism	Phenylalanine metabolism	aspB; aspartate aminotransferase [EC:2.6.1.1]	3
K00812	Metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	aspB; aspartate aminotransferase [EC:2.6.1.1]	3
K00812	Metabolism	Tyrosine metabolism	Tyrosine metabolism	aspB; aspartate aminotransferase [EC:2.6.1.1]	3
K00812	Metabolism	Isoquinoline alkaloid biosynthesis	Isoquinoline alkaloid biosynthesis	aspB; aspartate aminotransferase [EC:2.6.1.1]	3
K00812	Metabolism	Novobiocin biosynthesis	Novobiocin biosynthesis	aspB; aspartate aminotransferase [EC:2.6.1.1]	3
K00812	Metabolism	Tropane, piperidine and pyridine alkaloid biosynthesis	Tropane, piperidine and pyridine alkaloid biosynthesis	aspB; aspartate aminotransferase [EC:2.6.1.1]	3
K00812	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	aspB; aspartate aminotransferase [EC:2.6.1.1]	3
K00820	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	glmS, GFPT; glucosamine---fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	1
K00820	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	glmS, GFPT; glucosamine---fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	1
K00820	Human Diseases	Insulin resistance	Insulin resistance	glmS, GFPT; glucosamine---fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	1
K00820	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	glmS, GFPT; glucosamine---fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	1
K00821	Metabolism	Arginine biosynthesis	Arginine biosynthesis	argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]	2
K00821	Metabolism	Lysine biosynthesis	Lysine biosynthesis	argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]	2
